50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.512987,,,,,,,,,,,88c9a4a5-800b-45b1-8f72-2dbdd6d2d999,161,,"[29.3, 69.1]",3920419,3,,,,,0.011363147,,Right Foot,,,,"[82.1, 69.7]",High Pass,,52.80341,Incomplete,,Patson Daka,8785.0,,,,,,1,From Free Kick,Tandi Mwape,108291.0,Right Back,4,Zambia,4963,"['d3335ca3-c6e4-4f07-b5a1-fa47a73211b2', '2c0b4e1d-eb60-4c95-8451-b8721791e8e2']",15,,,,,,,,,,,,,,,,,Zambia,4963,00:03:15.702,Pass,
,,,,,,,,,,,,,,,,,0.94445,,,,,,,,,,,2c0b4e1d-eb60-4c95-8451-b8721791e8e2,164,,"[38.0, 10.4]",3920419,3,,,,,-0.5128503,,Left Foot,,,,"[48.3, 4.6]",Ground Pass,,11.8207445,,,Yahia Attiyat allah,31295.0,,,,,Recovery,1,Regular Play,Yunis Abdelhamid,7378.0,Left Center Back,5,Morocco,788,"['81f3671c-5dfe-4423-ac19-74a0e12b4c81', 'cc2bd397-57f1-490a-a4d9-26b541e1384d', '88c9a4a5-800b-45b1-8f72-2dbdd6d2d999']",19,,,,,,,,,,,,,,,,,Morocco,788,00:03:19.215,Pass,True
,,,,,,,,,,,,,,,,,0.809077,,,,,,,,,,,269e8818-671d-4d3e-a43b-e79620710670,168,,"[40.9, 7.2]",3920419,3,,,,,2.9153736,,Left Foot,,,,"[28.3, 10.1]",Ground Pass,,12.929423,,,Yunis Abdelhamid,7378.0,,,,,,1,Regular Play,Yahia Attiyat allah,31295.0,Left Back,5,Morocco,788,"['51ed19b4-f9cd-485f-b708-f3734db6320c', 'a8659aab-0d2b-4e3a-9d93-056533364588']",21,,,,,,,,,,,,,,,,,Morocco,788,00:03:21.803,Pass,True
,,,,,,,,,,,,,,,,,0.206533,,,,,,,,,,,db0dc831-c274-4168-b6f1-a746a91fec98,172,,"[27.6, 9.5]",3920419,3,,,,,-0.42877802,,Left Foot,,,,"[31.1, 7.9]",Ground Pass,,3.8483763,Incomplete,,Yahia Attiyat allah,31295.0,,,,,,1,Regular Play,Yunis Abdelhamid,7378.0,Left Center Back,5,Morocco,788,"['c3b8a093-1d22-43c2-b9ab-b7c4d3e131f9', 'b683ae22-cc71-42b0-ac05-b1f9046d0021', 'f7acf3b6-847c-43dd-b322-098173a9b449']",23,,,,,,,,,,,,,,,,,Morocco,788,00:03:23.585,Pass,True
,,,,,,,,,,,,,,,,,1.380014,,,,,,,,,,,cfc2b3ad-5409-4bde-917c-dc7550b697aa,176,,"[15.3, 8.5]",3920419,3,,True,,,2.0545754,,Left Foot,,,,"[6.0, 26.2]",Ground Pass,,19.9945,,,Yassine Bounou,6785.0,,,,,Free Kick,1,From Free Kick,Yunis Abdelhamid,7378.0,Left Center Back,6,Morocco,788,['15e815e1-05b5-471c-92ef-9e34b038eb91'],32,,,,,,,,,,,,,,,,,Morocco,788,00:03:32.695,Pass,
,,,,,,,,,,,,,,,,,1.501687,,,,,,,,,,,74cec0e8-90a4-4644-917d-bf7171b1519b,178,,"[6.7, 36.5]",3920419,3,,,,,0.9812039,,Right Foot,,,,"[16.4, 51.0]",Ground Pass,,17.445343,,,Nayef Aguerd,12149.0,,,,,,1,From Free Kick,Yassine Bounou,6785.0,Goalkeeper,6,Morocco,788,['ac5e4f1b-b6df-4855-bb07-f36870b30a34'],36,,,,,,,,,,,,,,,,,Morocco,788,00:03:36.023,Pass,
,,,,,,,,,,,,,,,,,1.351729,,,,,,,,,,,400a1991-d738-46d6-8069-583f53249367,181,,"[21.6, 54.3]",3920419,3,,,,,0.90905774,,Left Foot,,,,"[37.1, 74.2]",Ground Pass,,25.224195,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,6,Morocco,788,['92c44e97-0807-4d5c-a1a8-e2dbe75d3ca7'],38,,,,,,,,,,,,,,,,,Morocco,788,00:03:38.984,Pass,
,,,,,,,,,,,,,,,,,0.928351,,,,,,,,,,,c11a3f15-62b9-4039-b784-d1423bbde82c,184,,"[39.9, 73.1]",3920419,3,,,,,0.13629264,,Right Foot,,,,"[57.4, 75.5]",Ground Pass,,17.663805,,,Azzedine Ounahi,46258.0,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,6,Morocco,788,['2ed1c61a-17f6-4c6d-b97b-238f59f74249'],41,,,,,,,,,,,,,,,,,Morocco,788,00:03:41.821,Pass,
,,,,,,,,,,,,,,,,,1.613464,,,,,,,,,,,92193e4d-7799-414f-b40a-fbc750e895e3,188,,"[51.8, 75.3]",3920419,3,,,,,-2.8305943,,Right Foot,,,,"[35.0, 69.9]",Ground Pass,,17.64653,,,Nayef Aguerd,12149.0,,,,,,1,From Free Kick,Azzedine Ounahi,46258.0,Right Center Midfield,6,Morocco,788,['6b62935b-94ca-4450-b08f-2642f22c932c'],44,,,,,,,,,,,,,,,,,Morocco,788,00:03:44.643,Pass,
,,,,,,,,,,,,,,,,,1.024549,,,,,,,,,,,f7affe1b-8f17-4ed5-9485-ff5b7a92ad9b,191,,"[35.0, 69.9]",3920419,3,,,,,0.4825133,,Left Foot,,,,"[43.4, 74.3]",Ground Pass,,9.482615,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,6,Morocco,788,['d397f310-3f2d-4b4c-b135-26a92b46914e'],48,,,,,,,,,,,,,,,,,Morocco,788,00:03:48.004,Pass,
,,,,,,,,,,,,,,,,,0.524177,,,,,,,,,,,cfead7e5-0a56-4ab2-9ade-6654d22bd829,194,,"[64.4, 69.3]",3920419,3,,,,,-0.45561564,,Right Foot,,,,"[74.4, 64.4]",Ground Pass,,11.135978,,,Hakim Ziyech,5237.0,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,6,Morocco,788,['77626bf5-7007-4bdf-b750-02de2e959981'],54,,,,,,,,,,,,,,,,,Morocco,788,00:03:54.055,Pass,
,,,,,,,,,,,,,,,,,0.994592,,,,,,,,,,,ab2739ca-7047-4b7d-951b-8ca3aba8e1b7,197,,"[74.4, 64.4]",3920419,3,,,,,2.5105133,,Left Foot,,,,"[69.2, 68.2]",Ground Pass,,6.440497,,,Azzedine Ounahi,46258.0,,,,,,1,From Free Kick,Hakim Ziyech,5237.0,Right Midfield,6,Morocco,788,['d6e89ac4-1bea-4b83-90de-8cbf15514b7f'],54,,,,,,,,,,,,,,,,,Morocco,788,00:03:54.843,Pass,
,,,,,,,,,,,,,,,,,1.096761,,,,,,,,,,,a37250fa-8844-43b7-a51d-ec96767fb15c,200,,"[69.2, 68.2]",3920419,3,,,,,-2.5777233,,Right Foot,,,,"[55.6, 59.6]",Ground Pass,,16.090992,,,Nayef Aguerd,12149.0,,,,,,1,From Free Kick,Azzedine Ounahi,46258.0,Right Center Midfield,6,Morocco,788,['d1793f18-f233-4a2d-a7c9-24baf0581362'],56,,,,,,,,,,,,,,,,,Morocco,788,00:03:56.712,Pass,
,,,,,,,,,,,,,,,,,3.331605,,,,,,,,,,,f51ef42f-4f04-4165-af8c-0ee6f4774df5,203,,"[55.5, 55.8]",3920419,3,,,,,-1.0672902,,Left Foot,,,,"[84.2, 3.7]",High Pass,,59.48193,,,Sofiane Boufal,3625.0,,True,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,6,Morocco,788,['7df8b271-8882-4a92-92c7-0e9cfff08e5f'],59,,,,,,,,,,,,,,,,,Morocco,788,00:03:59.198,Pass,
,,,,,,,,,,,,,,,,,1.082211,,,,,,,,,,,ec3fda88-4903-494e-ae47-138798bbdffb,206,,"[82.0, 6.2]",3920419,4,,,,,2.7595477,,Right Foot,,,,"[70.8, 10.7]",Ground Pass,,12.070211,,,Yahia Attiyat allah,31295.0,,,,,,1,From Free Kick,Sofiane Boufal,3625.0,Left Midfield,6,Morocco,788,['8bf22f85-d13b-4ba1-853d-77d0241c373c'],4,,,,,,,,,,,,,,,,,Morocco,788,00:04:04.054,Pass,
,,,,,,,,,,,,,,,,,2.053788,,,,,,,,,,,9f1a0225-421a-465c-8397-368cfd4a5253,209,,"[70.8, 10.7]",3920419,4,,,,,2.5629246,,Left Foot,,,,"[50.9, 23.7]",Ground Pass,,23.76994,,,Yunis Abdelhamid,7378.0,,,,,,1,From Free Kick,Yahia Attiyat allah,31295.0,Left Back,6,Morocco,788,['1802b261-be4e-4bec-b9d6-38c5c8a7b3c2'],6,,,,,,,,,,,,,,,,,Morocco,788,00:04:06.527,Pass,
,,,,,,,,,,,,,,,,,1.270106,,,,,,,,,,,a5c3633d-79f4-4910-aa92-e1c1eef07e85,212,,"[50.9, 23.7]",3920419,4,,,,,1.6240246,,Left Foot,,,,"[49.6, 48.1]",Ground Pass,,24.434607,,,Nayef Aguerd,12149.0,,,,,,1,From Free Kick,Yunis Abdelhamid,7378.0,Left Center Back,6,Morocco,788,['741df1a1-2608-4b6c-b946-6618dd36e15c'],10,,,,,,,,,,,,,,,,,Morocco,788,00:04:10.166,Pass,
,,,,,,,,,,,,,,,,,1.408183,,,,,,,,,,,9bb9b299-d799-4dbb-bab3-cfbfbd53fb77,215,,"[49.6, 48.2]",3920419,4,,,,,-1.6993355,,Right Foot,,,,"[47.7, 33.5]",Ground Pass,,14.822281,,,Yunis Abdelhamid,7378.0,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,6,Morocco,788,['06ea1f0f-6bbf-455a-9b64-de569cef8bf4'],13,,,,,,,,,,,,,,,,,Morocco,788,00:04:13.471,Pass,
,,,,,,,,,,,,,,,,,0.812763,,,,,,,,,,,f6a97784-091b-44be-87d0-c84cc162ce98,218,,"[47.9, 32.2]",3920419,4,,,,,-1.152572,,Right Foot,,,,"[53.9, 18.7]",Ground Pass,,14.773287,,,Sofyan Amrabat,5234.0,,,,,,1,From Free Kick,Yunis Abdelhamid,7378.0,Left Center Back,6,Morocco,788,['ab3cdc79-c794-4a16-87f2-8ac232d8f91b'],16,,,,,,,,,,,,,,,,,Morocco,788,00:04:16.241,Pass,
,,,,,,,,,,,,,,,,,2.261097,,,,,,,,,,,8b568891-d971-4f0f-8a2f-a37b007373a6,222,,"[51.2, 19.9]",3920419,4,,,,,2.78317,,Right Foot,,,,"[19.7, 31.7]",Ground Pass,,33.637627,,,Yassine Bounou,6785.0,,,,,,1,From Free Kick,Sofyan Amrabat,5234.0,Center Defensive Midfield,6,Morocco,788,"['782c1511-c7e6-40de-a421-bdcefdc4f47d', 'c1e2bd68-c54d-4dbb-9685-0b8dca98ddb4']",18,,,,,,,,,,,,,,,,,Morocco,788,00:04:18.285,Pass,True
,,,,,,,,,,,,,,,,,2.087968,,,,,,,,,,,8f96bf94-c259-48b0-a264-07ecebd8e44a,224,,"[10.7, 36.4]",3920419,4,,True,,,0.77090645,,Left Foot,,,,"[28.2, 53.4]",Ground Pass,,24.397745,,,Nayef Aguerd,12149.0,,,,,,1,From Free Kick,Yassine Bounou,6785.0,Goalkeeper,6,Morocco,788,['2d57931d-b5a9-49d3-a1eb-781a40ab71b7'],22,,,,,,,,,,,,,,,,,Morocco,788,00:04:22.054,Pass,
,,,,,,,,,,,,,,,,,1.672259,,,,,,,,,,,238c4887-7620-4222-9bb7-4745020470e8,226,,"[35.9, 61.5]",3920419,4,,,,,0.63296664,,Left Foot,,,,"[55.8, 76.1]",Ground Pass,,24.68137,,,Hakim Ziyech,5237.0,,,,,,1,From Free Kick,Nayef Aguerd,12149.0,Right Center Back,6,Morocco,788,['51d7f6de-c93a-4145-b9f3-74a30435736c'],25,,,,,,,,,,,,,,,,,Morocco,788,00:04:25.063,Pass,
,,,,,,,,,,,,,,,,,0.969417,,,,,,,,,,,dc7fa390-627d-4399-9340-94f4f8fac759,229,,"[58.5, 74.7]",3920419,4,,,,,-1.1549846,,Left Foot,,,,"[61.9, 67.0]",Ground Pass,,8.417244,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Free Kick,Hakim Ziyech,5237.0,Right Midfield,6,Morocco,788,['fb2e957a-5c99-44bc-bfe7-1836ead98168'],28,,,,,,,,,,,,,,,,,Morocco,788,00:04:28.247,Pass,
,,,,,,,,,,,,,,,,,0.44338,,,,,,,,,,,81ef76e4-1e96-407f-8ded-b679caa94e06,232,,"[62.2, 67.5]",3920419,4,,,,,2.5101392,,Right Foot,,,,"[55.5, 72.4]",Ground Pass,,8.300602,,,Hakim Ziyech,5237.0,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,6,Morocco,788,['40af8e5d-d95c-4179-8f54-2ba670c7a4de'],29,,,,,,,,,,,,,,,,,Morocco,788,00:04:29.517,Pass,
,,,,,,,,,,,,,,,,,2.890859,,,,,,,,,,,46ce113c-48dd-425b-bb09-020147afe2d8,236,,"[55.0, 70.5]",3920419,4,,,,,-1.1864825,,Left Foot,,,,"[80.6, 7.2]",High Pass,,68.28067,,,Sofiane Boufal,3625.0,,True,,,,1,From Free Kick,Hakim Ziyech,5237.0,Right Midfield,6,Morocco,788,['1791af4c-c867-4013-9279-3c907ae35494'],31,,,,,,,,,,,,,,,,,Morocco,788,00:04:31.888,Pass,
,,,,,,,,,,,,,,,,,7.316989,,,,,,,,,,,9a60a779-8e07-45b3-9b47-bb9852f568f1,242,,"[75.0, 10.1]",3920419,4,,True,,,1.768566,,Right Foot,,,,"[64.7, 61.5]",High Pass,,52.42185,,,Achraf Hakimi Mouh,5245.0,,True,,,Free Kick,1,From Free Kick,Sofyan Amrabat,5234.0,Center Defensive Midfield,7,Morocco,788,['386b9d78-fd9a-42dc-be13-4511ed1b5c2e'],43,,,,,,,,,,,,,,,,,Morocco,788,00:04:43.605,Pass,
,,,,,,,,,,,,,,,,,1.306781,,,,,,,,,,,9c7c1916-3409-4ee3-99c6-09a8b04d1176,245,,"[72.8, 58.0]",3920419,4,,,,,-1.541565,,Other,,,,"[73.3, 40.9]",Ground Pass,,17.107307,Incomplete,,Yahia Attiyat allah,31295.0,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,7,Morocco,788,"['bd5b482d-f9d2-4059-b7fb-259877593ec2', '04a80b9a-4043-4039-a81f-073cc1c866eb', '896cc29d-3f1e-43fd-bc43-82389299d26e']",54,,,,,,,,,,,,,,,,,Morocco,788,00:04:54.080,Pass,True
,,,,,,,,,,,,,,,,,1.406517,,,,,,,,,,,c69093ac-fe8e-4249-bcf1-c54db2bcaa57,249,,"[49.5, 37.4]",3920419,4,,,,,-2.7610862,,Right Foot,,,,"[39.5, 33.4]",Ground Pass,,10.770329,,,Emmanuel Justine Rabby Banda,23260.0,,,,,,1,Regular Play,Kennedy Musonda,389675.0,Center Attacking Midfield,8,Zambia,4963,['fec38652-2df8-4b84-b68a-18f5aae98b8c'],56,,,,,,,,,,,,,,,,,Zambia,4963,00:04:56.454,Pass,
,,,,,,,,,,,,,,,,,1.88932,,,,,,,,,,,ed43300b-3c2e-460d-934b-381bcdfc86c4,253,,"[37.2, 17.0]",3920419,5,,,,,1.6791424,,Left Foot,,,,"[34.1, 45.5]",Ground Pass,,28.6681,,,Stopilla Sunzu,23203.0,,,,,,1,Regular Play,Emmanuel Justine Rabby Banda,23260.0,Left Defensive Midfield,8,Zambia,4963,['fc4fedfb-8442-4cc3-9d5c-a133f4bf7cb5'],4,,,,,,,,,,,,,,,,,Zambia,4963,00:05:04.069,Pass,
,,,,,,,,,,,,,,,,,1.460943,,,,,,,,,,,6f704344-d60e-432c-ad79-c61037df34c9,256,,"[34.1, 47.2]",3920419,5,,,,,-1.1166421,,Right Foot,,,,"[40.3, 34.5]",Ground Pass,,14.1325865,,,Emmanuel Justine Rabby Banda,23260.0,,,,,,1,Regular Play,Stopilla Sunzu,23203.0,Right Center Back,8,Zambia,4963,['57e78789-36e2-4a15-9dfc-2b5c73db59ef'],9,,,,,,,,,,,,,,,,,Zambia,4963,00:05:09.138,Pass,
,,,,,,,,,,,,,,,,,0.119694,,,,,,,,,,,7c3372e0-3a52-4b4d-8096-7553bd58f073,260,,"[41.2, 33.1]",3920419,5,,,,,0.67474097,,Left Foot,,,,"[43.2, 34.7]",Low Pass,,2.5612497,Incomplete,,,,,,,,,1,Regular Play,Emmanuel Justine Rabby Banda,23260.0,Left Defensive Midfield,8,Zambia,4963,"['33e804a2-c6a2-492a-9850-59b0948147cd', '6f577a32-31d3-4b51-bd36-59d70c6a2879']",12,,,,,,,,,,,,,,,,,Zambia,4963,00:05:12.509,Pass,True
,,,,,,,,,,,,,,,,,0.359616,,,,,,,,,,,37bdb6a6-f820-43fe-a32b-cafcbcf7e65f,263,,"[57.2, 37.3]",3920419,5,,,,,-1.0014831,,Right Foot,,,,"[58.8, 34.8]",Ground Pass,,2.9681644,Incomplete,,,,,,,,Recovery,1,Regular Play,Ismael Saibari,39174.0,Left Center Midfield,8,Zambia,4963,['aa5918ef-e5d6-428b-93b0-dd258f2072e5'],15,,,,,,,,,,,,,,,,,Morocco,788,00:05:15.633,Pass,
,,,,,,,,,,,,,,,,,1.597335,,,,,,,,,,,2365b2fd-a1bf-49eb-b5c1-6acc7ac1d82e,267,,"[81.9, 63.7]",3920419,5,,,,,0.7397446,,Left Foot,,,,"[92.2, 73.1]",Ground Pass,,13.944533,,,Hakim Ziyech,5237.0,,,,,,1,Regular Play,Ismael Saibari,39174.0,Left Center Midfield,9,Morocco,788,['8178c1df-35ad-483c-880a-939fa949892a'],20,,,,,,,,,,,,,,,,,Morocco,788,00:05:20.761,Pass,
,,,,,,,,,,,,,,,,,2.304745,,,,,,,,,,,ddeb8750-d839-4ab8-a122-9b5047b8f2bb,270,,"[93.2, 73.0]",3920419,5,,,,,-0.33155417,,Left Foot,,,,"[111.5, 66.7]",Ground Pass,,19.354069,,,Azzedine Ounahi,46258.0,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,9,Morocco,788,['c9d196e4-8f95-4391-b6a9-5ec8482be957'],22,,,,,,,,,,,,,,,,,Morocco,788,00:05:22.939,Pass,
,,,,,,,,,,,,,,,,,0.884768,,,,,,,,,,,520a5d10-1cc0-4c12-9696-43202949587e,274,,"[112.8, 65.0]",3920419,5,,,,,-1.9769381,1a8783f7-49cc-42a8-bef8-a2391a4ae9ab,Right Foot,True,,,"[104.5, 45.7]",Ground Pass,,21.009047,,,Ismael Saibari,39174.0,True,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,9,Morocco,788,"['8d290886-1d78-4fed-8989-089e9863e8e8', '6e8dd1a1-9e89-4024-bfcc-3546f7c63959']",25,,,,,,,,,,,,,,,,,Morocco,788,00:05:25.689,Pass,True
,,,,,,,,,,,,,,,,,0.992887,,,,,,,,,,,099b7eea-ebe7-4f21-b76e-2c08f2ebaba0,286,,"[27.7, 22.4]",3920419,5,,,,,1.1719546,,Right Foot,,,,"[33.6, 36.4]",Ground Pass,,15.192432,,,Edward Chilufya,29217.0,,,,,,1,Regular Play,Lameck Banda,44751.0,Left Wing,10,Zambia,4963,"['88e6f2bc-92fb-4e1c-b5c3-41823a9495c7', '89d30e38-f501-4d4b-abeb-c5aaff7ed2ef']",32,,,,,,,,,,,,,,,,,Zambia,4963,00:05:32.517,Pass,True
,,,,,,,,,,,,,,,,,0.744752,,,,,,,,,,,610eb4a8-973f-4781-8d82-63588d1e751d,288,,"[33.6, 36.4]",3920419,5,,,,,-2.6779451,,Right Foot,,,,"[29.6, 34.4]",Ground Pass,,4.472136,,,Miguel Changa Chaiwa,160904.0,,,,,,1,Regular Play,Edward Chilufya,29217.0,Right Wing,10,Zambia,4963,['0471cf3a-26df-45e0-9451-b79e236ce3f3'],33,,,,,,,,,,,,,,,,,Zambia,4963,00:05:33.510,Pass,
,,,,,,,,,,,,,,,,,1.866884,,,,,,,,,,,da1e8dd5-4d7e-486d-a74b-d402dd9741c4,292,,"[30.9, 36.3]",3920419,5,,,,,0.65355104,,Left Foot,,,,"[46.7, 48.4]",Ground Pass,,19.901005,,,Kennedy Musonda,389675.0,,,,,,1,Regular Play,Miguel Changa Chaiwa,160904.0,Right Defensive Midfield,10,Zambia,4963,"['f6bbbe48-c74d-4101-a785-ddebb2c2fae1', 'fb20bf19-e51d-462d-9d4e-d9b50b76b83f']",34,,,,,,,,,,,,,,,,,Zambia,4963,00:05:34.294,Pass,True
,,,,,,,,,,,,,,,,,2.581083,,,,,,,,,,,76ce26fd-0e65-4647-ac84-7f774e9a2667,303,,"[113.5, 80.0]",3920419,6,,,,,-1.7498116,,,,,,"[105.9, 38.0]",High Pass,,42.68208,Incomplete,,Stopilla Sunzu,23203.0,,True,,,Throw-in,1,From Throw In,Tandi Mwape,108291.0,Right Back,11,Zambia,4963,"['45b9b55e-b12d-4b24-82a6-c9e82aed6ce0', '36a3b72a-c78a-4bfc-969b-b3c0825566c3']",25,,,,,,,,,,,,,,,,,Zambia,4963,00:06:25.351,Pass,
,,,,,,,,,,,,,,,,,2.165637,,,,,,,,,,,33e4afa1-7533-443e-85b3-32d8567d1a17,309,,"[72.5, 0.1]",3920419,6,,True,,,0.6601826,,,,,,"[88.6, 12.6]",High Pass,,20.382835,,,Ayoub El Kaabi,5229.0,,,,,Throw-in,1,From Throw In,Yahia Attiyat allah,31295.0,Left Back,12,Morocco,788,['54bbae46-ffab-4e13-a121-55a7a93b3a13'],44,,,,,,,,,,,,,,,,,Morocco,788,00:06:44.536,Pass,
,,,,,,,,,,,,,,,,,0.973469,,,,,,,,,,,2bf74581-09d7-4de3-ab89-874803f21757,311,,"[97.0, 21.2]",3920419,6,,,,,-0.6629371,,Left Foot,,,,"[104.3, 15.5]",Ground Pass,,9.261749,,,Azzedine Ounahi,46258.0,,,,,,1,From Throw In,Ayoub El Kaabi,5229.0,Center Forward,12,Morocco,788,['6c87218b-3213-4df7-a53d-bbd4b2240e62'],48,,,,,,,,,,,,,,,,,Morocco,788,00:06:48.123,Pass,
,,,,,,,,,,,,,,,,,0.145655,,,,,,,,,,,6165bfe2-990a-4e9c-a729-421c0b502ac1,314,,"[105.5, 23.0]",3920419,6,,,,,1.1978086,,Right Foot,,,,"[106.4, 25.3]",Ground Pass,,2.4698179,Incomplete,,Ismael Saibari,39174.0,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,12,Morocco,788,"['7d633b82-3b03-4c4e-948d-eda495bd2f28', 'c8bb2945-d6f8-40ec-991e-411610dc0cca']",51,,,,,,,,,,,,,,,,,Morocco,788,00:06:51.161,Pass,
,,,,,,,,,,,,,,,,,1.071168,,,,,,,,,,,64fadbd1-1dcf-44e3-a704-111fa4523558,324,,"[85.1, 53.6]",3920419,6,,,,,1.7424244,,Right Foot,,,,"[82.5, 68.6]",Ground Pass,,15.223666,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,12,Morocco,788,['e27144e0-116d-44c1-b73a-6d2e10359acd'],58,,,,,,,,,,,,,,,,,Morocco,788,00:06:58.863,Pass,
,,,,,,,,,,,,,,,,,1.196697,,,,,,,,,,,87b7ecbc-65b9-49c0-a94b-d404b662a8fb,327,,"[82.5, 68.3]",3920419,7,,,,,0.5275336,,Right Foot,,,,"[94.0, 75.0]",Ground Pass,,13.309395,,,Hakim Ziyech,5237.0,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,12,Morocco,788,['f9561a34-c0be-4f98-8a17-d6ff67f65ac0'],0,,,,,,,,,,,,,,,,,Morocco,788,00:07:00.839,Pass,
,,,,,,,,,,,,,,,,,0.687992,,,,,,,,,,,e84b9c5d-4d20-4bc9-a653-a369ab6dc6de,331,,"[99.4, 68.2]",3920419,7,,,,,-2.2318394,,Left Foot,,,,"[93.8, 61.0]",Ground Pass,,9.121404,,,Azzedine Ounahi,46258.0,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Midfield,12,Morocco,788,['75f8491b-21b5-45c4-8823-1dd9804e4feb'],5,,,,,,,,,,,,,,,,,Morocco,788,00:07:05.531,Pass,
,,,,,,,,,,,,,,,,,0.706011,,,,,,,,,,,348a6b60-131a-425d-8b66-be8eb767f7ec,334,,"[93.8, 61.0]",3920419,7,,,,,0.88431096,,Right Foot,,,,"[99.7, 68.2]",Ground Pass,,9.3085985,,,Hakim Ziyech,5237.0,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,12,Morocco,788,['8a54a330-d957-4061-b47b-b4cb45dc1915'],7,,,,,,,,,,,,,,,,,Morocco,788,00:07:07.539,Pass,
,,,,,,,,,,,,,,,,,0.869879,,,,,,,,,,,b739f467-ef16-488e-8ab5-9a6ed185e8df,337,,"[99.7, 68.2]",3920419,7,,,,,-1.6951513,b1afe441-f9ee-434a-86dc-b908682fcc12,Left Foot,,,,"[97.8, 53.0]",Ground Pass,,15.31829,,,Achraf Hakimi Mouh,5245.0,True,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Midfield,12,Morocco,788,['f98ead4e-c363-4e6f-8ea5-f8a92ba3524c'],8,,,,,,,,,,,,,,,,,Morocco,788,00:07:08.940,Pass,
,,,,,,,,,,,,,,,,,1.135295,,,,,,,,,,,884b4e45-c92d-45c9-a89b-0817471c99bd,344,,"[116.6, 8.4]",3920419,7,,,,,1.6614562,,Left Foot,True,,,"[114.0, 37.0]",High Pass,,28.71794,Incomplete,,Ayoub El Kaabi,5229.0,,,,,,1,Regular Play,Yahia Attiyat allah,31295.0,Left Back,13,Morocco,788,"['78eec835-2b78-4f8b-a32e-29362f8e2ff3', 'c02db73e-41a4-4f05-b409-cbe6daf0b54e']",17,,,,,,,,,,,,,,,,,Morocco,788,00:07:17.917,Pass,
,,,,,,,,,,,,,,,,,1.009413,,,,,,,,,,,f73a3f72-f370-4253-945a-ac26ceb1bd76,350,,"[105.5, 13.8]",3920419,7,,,,,2.9476335,,Left Foot,,,,"[88.7, 17.1]",Ground Pass,,17.12104,,,Sofyan Amrabat,5234.0,,,,,,1,Regular Play,Yahia Attiyat allah,31295.0,Left Back,13,Morocco,788,['e826e9de-ce7a-4491-8a03-926521474ead'],22,,,,,,,,,,,,,,,,,Morocco,788,00:07:22.309,Pass,
