ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.243047,,,,,,,,,,,,ccca107f-15bb-4fad-9183-e376529078f3,146,,"[57.3, 66.6]",3920417,5,,,,3.0502977,,Right Foot,,,,"[43.1, 67.9]",Ground Pass,,14.259383,,,Boubakar Kouyate,23331.0,,,,,,,1,Regular Play,Aliou Dieng,67714.0,Right Defensive Midfield,13,Mali,4930,['595ce84f-c1ae-417c-b419-f3ae22cb7480'],16,,,,,,,,,,,,,,,,,,Mali,4930,00:05:16.646,Pass,
,,,,,,,,,,,,,1.594565,,,,,,,,,,,,55de91ca-81e3-45f0-a08c-230e66c0d0e2,149,,"[42.6, 67.4]",3920417,5,,,,-1.596195,,Right Foot,,,,"[41.5, 24.1]",Ground Pass,,43.31397,,,Sikou Niakate,7295.0,,,True,,,,1,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,13,Mali,4930,['6abf14e1-6f1d-40e5-b7da-90628f4e4139'],19,,,,,,,,,,,,,,,,,,Mali,4930,00:05:19.588,Pass,
,,,,,,,,,,,,,1.600967,,,,,,,,,,,,edff9b8c-ca94-4367-a45e-207ef2a4978d,152,,"[41.5, 26.3]",3920417,5,,,,1.5855554,,Left Foot,,,,"[41.1, 53.4]",Ground Pass,,27.102951,,,Boubakar Kouyate,23331.0,,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,13,Mali,4930,['1d45069d-a550-4921-9772-67cce6121f91'],22,,,,,,,,,,,,,,,,,,Mali,4930,00:05:22.334,Pass,
,,,,,,,,,,,,,1.261018,,,,,,,,,,,,131ba3c8-e24f-4853-8e36-1c11e8960bcf,155,,"[40.1, 56.3]",3920417,5,,,,0.96555406,,Right Foot,,,,"[52.0, 73.5]",Ground Pass,,20.915306,,,Hamari Traoré,3248.0,,,,,,,1,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,13,Mali,4930,['a38656d4-efef-47fd-9572-7dafe87ea1fc'],25,,,,,,,,,,,,,,,,,,Mali,4930,00:05:25.395,Pass,
,,,,,,,,,,,,,2.042919,,,,,,,,,,,,de81271b-13d1-46f9-87c1-aa4765db87f9,158,,"[51.9, 74.6]",3920417,5,,,,-2.1518,,Right Foot,,,,"[34.5, 48.1]",Ground Pass,,31.701893,,,Sikou Niakate,7295.0,,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,13,Mali,4930,['4022d93e-7baa-49a5-9513-d4593d1f5aa3'],27,,,,,,,,,,,,,,,,,,Mali,4930,00:05:27.583,Pass,
,,,,,,,,,,,,,0.803773,,,,,,,,,,,,afddfaf5-8d3a-415c-b08c-51412531a0a5,161,,"[40.9, 33.1]",3920417,5,,,,0.29849893,,Left Foot,,,,"[53.9, 37.1]",Ground Pass,,13.601471,,,Yves Bissouma,4385.0,,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,13,Mali,4930,['db4d0222-ad9a-47a4-b2fd-014d301b4338'],34,,,,,,,,,,,,,,,,,,Mali,4930,00:05:34.132,Pass,
,,,,,,,,,,,,,1.723762,,,,,,,,,,,,a4754997-5840-4acc-950b-7b0b5a79daad,164,,"[53.7, 40.6]",3920417,5,,,,1.8047501,,Right Foot,,,,"[48.6, 62.0]",Ground Pass,,21.99932,,,Boubakar Kouyate,23331.0,,,,,,,1,Regular Play,Yves Bissouma,4385.0,Left Defensive Midfield,13,Mali,4930,['54559194-d128-4a5e-aca9-c07cda017f37'],37,,,,,,,,,,,,,,,,,,Mali,4930,00:05:37.049,Pass,
,,,,,,,,,,,,,1.209099,,,,,,,,,,,,dc3698e4-9a92-4121-9aba-d5118e208074,167,,"[49.5, 66.0]",3920417,5,,,,0.35684666,,Right Foot,,,,"[72.3, 74.5]",Ground Pass,,24.3329,,,Fousseni Diabaté,3710.0,,,,,,,1,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,13,Mali,4930,['c3fc7bfb-e0d1-498a-8ffd-e38218809935'],39,,,,,,,,,,,,,,,,,,Mali,4930,00:05:39.625,Pass,
,,,,,,,,,,,,,0.304472,,,,,,,,,,,,2ee8bd3e-5588-4163-a6b9-6465be85fbbe,170,,"[70.8, 74.5]",3920417,5,,,,-0.68681765,,Left Foot,,,,"[75.8, 70.4]",Ground Pass,,6.4660654,Incomplete,,Youssoufou Niakaté,51750.0,,,,,,,1,Regular Play,Fousseni Diabaté,3710.0,Right Midfield,13,Mali,4930,"['6350c461-7599-4d09-96db-7986492280c6', '5507fe9c-77cc-4758-b231-4355a1b543c8']",40,,,,,,,,,,,,,,,,,,Mali,4930,00:05:40.931,Pass,
,,,,,,,,,,,,,1.640715,,,,,,,,,,,,a28e0944-80a7-46b9-bbd9-24c3a1b7cc72,178,,"[55.7, 11.4]",3920417,6,True,,,2.7677155,,Right Foot,,,,"[21.8, 24.7]",High Pass,,36.415657,,,Lloyd Junior Kazapua,125324.0,,,,,,Free Kick,1,From Free Kick,Prins Menelik Tjiueza,103803.0,Right Center Midfield,15,Namibia,4980,['8a8c2893-02f9-45e7-8d5c-febf7bd375dc'],1,,,,,,,,,,,,,,,,,,Namibia,4980,00:06:01.656,Pass,
,,,,,,,,,,,,,0.839187,,,,,,,,,,,,5ed0a6f0-7f4d-41a2-a540-d3a03defe2ab,180,,"[25.7, 26.7]",3920417,6,,,,-1.1318351,,Right Foot,,,,"[33.4, 10.3]",Ground Pass,,18.11767,,,Lubeni Haukongo,135004.0,,,,,,,1,From Free Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,15,Namibia,4980,['9c4d889c-6bc4-41dd-9980-d45d49234abe'],3,,,,,,,,,,,,,,,,,,Namibia,4980,00:06:03.361,Pass,
,,,,,,,,,,,,,3.014696,,,,,,,,,,,,a8af7727-c366-4918-b8e9-00ef17c6f0d6,183,,"[42.0, 12.2]",3920417,6,,,,0.828682,,Left Foot,,,,"[91.7, 66.4]",High Pass,,73.53727,,,Deon Hotto Kavendji,64612.0,,,True,,,,1,From Free Kick,Lubeni Haukongo,135004.0,Left Center Back,15,Namibia,4980,['7f7098cc-6d6b-4131-b209-3acb03e9838f'],7,,,,,,,,,,,,,,,,,,Namibia,4980,00:06:07.293,Pass,
,,,,,,,,,,,,,1.834013,,,,,,,,,,,,cc10e36e-0e5f-499d-94df-b4e08232b823,186,,"[91.7, 66.4]",3920417,6,,,True,-1.127931,,,,,,"[100.0, 48.9]",High Pass,,19.36853,Incomplete,,Prins Menelik Tjiueza,103803.0,,,,,,,1,From Free Kick,Deon Hotto Kavendji,64612.0,Left Midfield,15,Namibia,4980,"['0130d3b0-ca4a-4214-99ab-7f39cecb6c25', 'a4c02b1f-1d43-44fb-afed-aecfe7e9777b', '7c9190b9-af80-4f11-9c09-35ebb4f4089e']",10,,,,,,,,,,,,,,,,,,Namibia,4980,00:06:10.387,Pass,True
,,,,,,,,,,,,,1.362606,,,,,,,,,,,,14898fb2-b05b-4f5d-acdc-ad6fba65245f,192,,"[27.9, 28.7]",3920417,6,,,,2.158799,,Right Foot,,,,"[12.3, 52.1]",Ground Pass,,28.1233,,,Hamari Traoré,3248.0,,,,,,,1,Regular Play,Nene Dorgeles,199653.0,Left Midfield,16,Mali,4930,['18229c26-183f-4232-921d-4a5ffed35086'],15,,,,,,,,,,,,,,,,,,Mali,4930,00:06:15.268,Pass,
,,,,,,,,,,,,,1.488548,,,,,,,,,,,,32ce71d1-65b0-4d06-8b66-a5bf4ed2593b,195,,"[9.5, 52.7]",3920417,6,,,,0.80795074,,Right Foot,,,,"[29.0, 73.1]",Low Pass,,28.220737,,,Fousseni Diabaté,3710.0,,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,16,Mali,4930,['c227b103-7192-4949-90fe-2622a6c8b8c1'],20,,,,,,,,,,,,,,,,,,Mali,4930,00:06:20.731,Pass,
,,,,,,,,,,,,,1.118324,,,,,,,,,,,,569a973b-ed08-4c56-b1ec-b6ce25d76e99,198,,"[30.6, 73.7]",3920417,6,,,,-2.4756234,,Left Foot,,,,"[22.2, 67.1]",Ground Pass,,10.682696,,,Aliou Dieng,67714.0,,,,,,,1,Regular Play,Fousseni Diabaté,3710.0,Right Midfield,16,Mali,4930,['303c72d5-9e0a-4961-a962-804435671913'],22,,,,,,,,,,,,,,,,,,Mali,4930,00:06:22.430,Pass,
,,,,,,,,,,,,,0.402364,,,,,,,,,,,,d5f3309f-4238-41de-b1c9-5f3ca956c58a,202,,"[27.3, 68.4]",3920417,6,,,,1.364805,,Right Foot,,,,"[28.7, 75.1]",Ground Pass,,6.844706,,,Fousseni Diabaté,3710.0,,,,,,,1,Regular Play,Aliou Dieng,67714.0,Right Defensive Midfield,16,Mali,4930,"['91ae0e4b-eb02-43cd-aa5e-a3ebe8c267b8', '3d8d54c3-82af-44ad-b6e8-c03fdbff8540']",24,,,,,,,,,,,,,,,,,,Mali,4930,00:06:24.967,Pass,True
,,,,,,,,,,,,,1.722541,,,,,,,,,,,,5c721a96-7f13-43d1-a9f0-6ea4d8319332,205,,"[28.7, 75.1]",3920417,6,,,,-2.7644496,,Right Foot,,,,"[13.3, 69.0]",Ground Pass,,16.564117,,,Hamari Traoré,3248.0,,,,,,,1,Regular Play,Fousseni Diabaté,3710.0,Right Midfield,16,Mali,4930,"['03b56276-f4fe-47c0-87c5-119cad63cb27', '91ae0e4b-eb02-43cd-aa5e-a3ebe8c267b8']",25,,,,,,,,,,,,,,,,,,Mali,4930,00:06:25.432,Pass,True
,,,,,,,,,,,,,1.465944,,,,,,,,,,,,86a6d5ea-9e7d-4d6b-9a99-bafb7d42399c,208,,"[22.6, 61.3]",3920417,6,,,,-2.7242439,,Right Foot,,,,"[12.0, 56.6]",Ground Pass,,11.595258,,,Boubakar Kouyate,23331.0,,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,16,Mali,4930,['bbce601b-fddd-4a91-82e1-e5f0ae210a62'],35,,,,,,,,,,,,,,,,,,Mali,4930,00:06:35.298,Pass,
,,,,,,,,,,,,,1.222806,,,,,,,,,,,,40313471-e1fc-4a03-84d2-fee8e37b5bd3,212,,"[15.4, 56.8]",3920417,6,,,,1.350092,,Left Foot,,,,"[18.9, 72.4]",Ground Pass,,15.987808,,,Hamari Traoré,3248.0,,,,,,,1,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,16,Mali,4930,"['ab201781-007f-4d0a-a4bf-8d7b231c44b7', 'ef80c49e-e9ae-4f99-a130-3f0c9cff04b7']",38,,,,,,,,,,,,,,,,,,Mali,4930,00:06:38.589,Pass,True
,,,,,,,,,,,,,0.278592,,,,,,,,,,,,677e95b0-c33c-4f42-93c5-8b4e47c81a94,215,,"[19.8, 72.0]",3920417,6,,,,0.119428925,,Right Foot,,,,"[24.8, 72.6]",Low Pass,,5.0358715,Incomplete,,Fousseni Diabaté,3710.0,,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,16,Mali,4930,"['c8da37ac-f400-43e8-9d4c-459e376dcdcf', 'c404a39d-24b1-4799-a657-9c10fab907a5']",41,,,,,,,,,,,,,,,,,,Mali,4930,00:06:41.054,Pass,
,,,,,,,,,,,,,0.122046,,,,,,,,,,,,29859a15-937c-4cba-95ea-5f8f543ae2e2,221,,"[77.3, 5.6]",3920417,6,,,,2.985998,,Left Foot,,,,"[72.2, 6.4]",Ground Pass,,5.162364,Incomplete,,Muzeu Bethuel,389319.0,,,,,,,1,Regular Play,Ngero Kaanjuka Katua,389316.0,Left Center Midfield,17,Namibia,4980,"['5e6fde1c-df47-4beb-8489-74df8db53870', '0592f00d-423e-447b-a8de-3571ef815306']",46,,,,,,,,,,,,,,,,,,Namibia,4980,00:06:46.768,Pass,
,,,,,,,,,,,,,0.712006,,,,,,,,,,,,93ff3a26-3342-4ad0-b231-774ba65dfd31,227,,"[71.2, 9.1]",3920417,6,,,,-0.28605145,,Left Foot,,,,"[79.7, 6.6]",Ground Pass,,8.860023,,,Muzeu Bethuel,389319.0,,,,,,,1,Regular Play,Ngero Kaanjuka Katua,389316.0,Left Center Midfield,17,Namibia,4980,['06a2ac94-12a9-4f5d-ac1f-4f54800f03d4'],48,,,,,,,,,,,,,,,,,,Namibia,4980,00:06:48.273,Pass,
,,,,,,,,,,,,,1.720664,,,,,,,,,,,,9eae795d-6626-48e1-8c6b-a90ec1aa7f99,233,,"[82.6, 0.9]",3920417,7,,,,0.95825875,,Left Foot,,,,"[111.2, 41.6]",High Pass,,49.743843,Incomplete,,Lubeni Haukongo,135004.0,,,True,,,Free Kick,1,From Free Kick,Riaan Hanamub,65555.0,Left Back,18,Namibia,4980,"['176fa5a1-27b9-4370-b39f-61a69dd6c213', '56222442-18d9-4038-b372-954700250d91']",33,,,,,,,,,,,,,,,,,,Namibia,4980,00:07:33.812,Pass,
,,,,,,,,,,,,,1.246518,,,,,,,,,,,,465220c9-b55a-453c-a1a4-26b36af47651,236,,"[76.7, 46.7]",3920417,7,,,,-2.36377,,Left Foot,,,,"[63.4, 33.6]",Ground Pass,,18.668154,,,Deon Hotto Kavendji,64612.0,,,,,,Recovery,1,From Free Kick,Prins Menelik Tjiueza,103803.0,Right Center Midfield,18,Namibia,4980,['4de045ae-4d2b-4c87-a722-0994e954197a'],38,,,,,,,,,,,,,,,,,,Namibia,4980,00:07:38.536,Pass,
,,,,,,,,,,,,,2.77645,,,,,,,,,,,,2568e60c-80d2-4973-90ae-efaa1dbd2ffc,239,,"[63.4, 33.6]",3920417,7,,,,0.15311316,,Left Foot,,,,"[112.0, 41.1]",High Pass,,49.175297,Incomplete,,Lubeni Haukongo,135004.0,,,,,,,1,From Free Kick,Deon Hotto Kavendji,64612.0,Left Midfield,18,Namibia,4980,"['49804ecc-89dc-4577-aaaa-904ff1b7af60', '7603b2a0-8db6-4449-ac88-9b2aea6a8fc8']",40,,,,,,,,,,,,,,,,,,Namibia,4980,00:07:40.924,Pass,
,,,,,,,,,,,,,4.224799,,,,,,,,,,,,519395c3-57cd-4ea8-8805-21ff64ca928e,243,,"[12.3, 41.6]",3920417,7,,,,-0.47455987,,Drop Kick,,,,"[92.5, 0.4]",High Pass,,90.16363,Out,,Lassine Sinayoko,105182.0,,,True,,,,1,From Keeper,Djigui Diarra,102992.0,Goalkeeper,19,Mali,4930,['c9665ad8-f55a-48cd-b608-262e5568b30b'],45,,,,,,,,,,,,,,,,,,Mali,4930,00:07:45.479,Pass,
,,,,,,,,,,,,,2.520726,,,,,,,,,,,,3f7e1a08-6661-484e-af77-fd91a7cb03c4,245,,"[31.1, 80.0]",3920417,8,,,,-2.687995,,,,,,"[15.1, 72.2]",Low Pass,,17.8,,,Lloyd Junior Kazapua,125324.0,,,,,,Throw-in,1,From Throw In,Ivan Kamberipa,103799.0,Right Back,20,Namibia,4980,['b452b8e1-163e-48a5-b876-14cddfc01a2b'],2,,,,,,,,,,,,,,,,,,Namibia,4980,00:08:02.396,Pass,
,,,,,,,,,,,,,4.754267,,,,,,,,,,,,6f2c94e8-e298-42f3-91de-0569dd44ce1a,249,,"[8.6, 72.0]",3920417,8,,,,-0.1635506,,Right Foot,,,,"[49.2, 65.3]",High Pass,,41.14912,,,Peter Shalulile,65723.0,,,,,,,1,From Throw In,Lloyd Junior Kazapua,125324.0,Goalkeeper,20,Namibia,4980,"['9caf3deb-223b-4b41-bb91-4b12ef175508', '411d0296-ca6b-4cf9-8ad9-ec41420a3a5c']",5,,,,,,,,,,,,,,,,,,Namibia,4980,00:08:05.635,Pass,True
,,,,,,,,,,,,,1.226493,,,,,,,,,,,,9280bdf0-ad23-4403-b793-1b0bada36128,251,,"[49.2, 65.3]",3920417,8,,,,-0.8475889,,Head,,,,"[62.0, 50.8]",Low Pass,,19.341406,,,Muzeu Bethuel,389319.0,,,,,,,1,From Throw In,Peter Shalulile,65723.0,Center Forward,20,Namibia,4980,['c5fbb7ce-160b-49ad-a0d1-58c01407e451'],10,,,,,,,,,,,,,,,,,,Namibia,4980,00:08:10.430,Pass,
,,,,,,,,,,,,,0.83457,,,,,,,,,,,,72e698ad-b7a5-49d1-94f1-0c8421c778b0,254,,"[59.7, 50.8]",3920417,8,,,,2.0189414,,Right Foot,,,,"[57.2, 56.0]",Ground Pass,,5.7697487,,,Peter Shalulile,65723.0,,,,,,,1,From Throw In,Muzeu Bethuel,389319.0,Right Midfield,20,Namibia,4980,['9982bebc-bcf9-4efe-b55c-4614d979f950'],11,,,,,,,,,,,,,,,,,,Namibia,4980,00:08:11.756,Pass,
,,,,,,,,,,,,,1.23661,,,,,,,,,,,,c4807ddb-0d6f-425f-be60-97cf0ae4b118,259,,"[61.7, 56.1]",3920417,8,,,,0.40890783,,Left Foot,,,,"[73.7, 61.3]",Ground Pass,,13.078226,Pass Offside,,Deon Hotto Kavendji,64612.0,,,,,,,1,From Throw In,Peter Shalulile,65723.0,Center Forward,20,Namibia,4980,"['1aed8e0c-0970-475a-bf11-d9d96ffa11f3', 'abb393b3-fe85-4bd8-af42-aa39a21fe06b']",12,,,,,,,,,,,,,,,,,,Namibia,4980,00:08:12.910,Pass,True
,,,,,,,,,,,,,2.660853,,,,,,,,,,,,c1ccf3bf-1d20-44fd-b2e5-fc6b0dc9dad1,261,,"[42.9, 12.9]",3920417,8,,,,1.5167036,,Left Foot,,,,"[46.1, 72.0]",High Pass,,59.18657,,,Hamari Traoré,3248.0,,,True,,,Free Kick,1,From Free Kick,Sikou Niakate,7295.0,Left Center Back,21,Mali,4930,['aee37159-3bd0-4603-af29-108a013e2813'],48,,,,,,,,,,,,,,,,,,Mali,4930,00:08:48.562,Pass,
,,,,,,,,,,,,,1.043354,,,,,,,,,,,,19763363-9daf-4cf0-9f09-569a2c5d7604,264,,"[46.4, 72.3]",3920417,8,,,,0.16703369,,Left Foot,,,,"[63.6, 75.2]",Ground Pass,,17.442764,,,Fousseni Diabaté,3710.0,,,,,,,1,From Free Kick,Hamari Traoré,3248.0,Right Back,21,Mali,4930,['fe1fc020-47f3-4c55-8b37-d324a5b149b1'],52,,,,,,,,,,,,,,,,,,Mali,4930,00:08:52.474,Pass,
,,,,,,,,,,,,,0.585432,,,,,,,,,,,,d2302afb-d93c-47e6-a92b-bc8c74027fc3,268,,"[62.3, 75.6]",3920417,8,,,,0.37131828,,Left Foot,,,,"[73.6, 80.0]",Ground Pass,,12.126417,Out,,Youssoufou Niakaté,51750.0,,,,,,,1,From Free Kick,Fousseni Diabaté,3710.0,Right Midfield,21,Mali,4930,"['b27b866d-2660-4eae-b2fa-ce5fde0d20bb', 'bfa46228-9b11-49ae-bbb0-b5355be6707d']",55,,,,,,,,,,,,,,,,,,Mali,4930,00:08:55.149,Pass,True
,,,,,,,,,,,,,3.835777,,,,,,,,,,,,7bc79cf7-0b10-4e86-8767-2a604db61d2d,270,,"[46.5, 0.1]",3920417,9,True,,,0.11155677,,,,,,"[83.1, 4.2]",Low Pass,,36.82893,,,Ngero Kaanjuka Katua,389316.0,,,,,,Throw-in,1,From Throw In,Riaan Hanamub,65555.0,Left Back,22,Namibia,4980,['c6741eec-abec-4cc0-955f-9c37f14a8148'],3,,,,,,,,,,,,,,,,,,Namibia,4980,00:09:03.405,Pass,
,,,,,,,,,,,,,0.331588,,,,,,,,,,,,20ee49ec-83e3-4010-bbec-7b74945be204,277,,"[12.9, 80.0]",3920417,9,True,,,-1.1156955,,,,,,"[17.5, 70.6]",Low Pass,,10.46518,,,Aliou Dieng,67714.0,,,,,,Throw-in,1,From Throw In,Hamari Traoré,3248.0,Right Back,23,Mali,4930,['dd1f8274-bac9-416d-8e85-85026d4121b7'],26,,,,,,,,,,,,,,,,,,Mali,4930,00:09:26.291,Pass,
,,,,,,,,,,,,,0.572856,,,,,,,,,,,,bf8ee8b7-ce64-43b1-91d6-a3fb2cda02af,279,,"[18.3, 70.6]",3920417,9,,,,2.0730987,,Left Foot,,,,"[14.4, 77.7]",Ground Pass,,8.100617,,,Hamari Traoré,3248.0,,,,,,,1,From Throw In,Aliou Dieng,67714.0,Right Defensive Midfield,23,Mali,4930,['da284e6c-bcf7-41ce-a14b-072f1b51b000'],27,,,,,,,,,,,,,,,,,,Mali,4930,00:09:27.069,Pass,
,,,,,,,,,,,,,0.9194,,,,,,,,,,,,064d1f3a-f785-44b7-8c02-e1d14003a011,282,,"[15.9, 76.5]",3920417,9,,,,-1.7033478,,Right Foot,,,,"[15.3, 72.0]",Ground Pass,,4.539824,,,Aliou Dieng,67714.0,,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,23,Mali,4930,['db760c42-98db-4f4e-a43c-bcc87f8bf9d3'],28,,,,,,,,,,,,,,,,,,Mali,4930,00:09:28.151,Pass,
,,,,,,,,,,,,,0.639239,,,,,,,,,,,,bd0014fb-8a5e-4fc8-9c3d-f628b9dd5563,289,,"[21.5, 71.0]",3920417,9,,,,2.2229676,,Right Foot,,,,"[17.3, 76.5]",Ground Pass,,6.92026,,,Hamari Traoré,3248.0,,,,,,Recovery,1,From Throw In,Aliou Dieng,67714.0,Right Defensive Midfield,23,Mali,4930,"['79c6066e-3cf0-4b14-92e7-cdc0fdc6e268', '7925487c-e10f-43a0-bf87-caaa665dc935']",31,,,,,,,,,,,,,,,,,,Mali,4930,00:09:31.672,Pass,True
,,,,,,,,,,,,,1.273276,,,,,,,,,,,,90a041ab-63c9-423a-b069-b755a77e3bc8,292,,"[17.3, 75.9]",3920417,9,,,,-2.3137956,,Right Foot,,,,"[9.4, 67.3]",Ground Pass,,11.677756,,,Boubakar Kouyate,23331.0,,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,23,Mali,4930,['b0feb2f2-f55f-4ce4-95d6-7a9b1f145628'],33,,,,,,,,,,,,,,,,,,Mali,4930,00:09:33.217,Pass,
,,,,,,,,,,,,,2.271142,,,,,,,,,,,,31b7e4db-a0ac-4229-94e1-5fb21a64b588,295,,"[9.4, 67.3]",3920417,9,,,,-0.1654872,,Right Foot,,,,"[57.3, 59.3]",High Pass,,48.563465,,,Youssoufou Niakaté,51750.0,,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,23,Mali,4930,['94c68440-f48f-4ca2-9458-8dab729e04d1'],34,,,,,,,,,,,,,,,,,,Mali,4930,00:09:34.551,Pass,
,,,,,,,,,,,,,1.707324,,,,,,,,,,,,d8d55a73-3fd2-43bd-a17c-ed557966d72e,297,,"[57.3, 59.3]",3920417,9,,,,-1.279889,,Head,,,,"[62.3, 42.6]",High Pass,,17.432442,,,Lassine Sinayoko,105182.0,,,,,,,1,From Throw In,Youssoufou Niakaté,51750.0,Right Center Forward,23,Mali,4930,['3933991e-8105-42c4-9958-c3d347a32eee'],36,,,,,,,,,,,,,,,,,,Mali,4930,00:09:36.882,Pass,
,,,,,,,,,,,,,1.684461,,,,,,,,,,,,6840a73e-9a92-45a4-bc84-8abc229e52a8,301,,"[62.6, 40.6]",3920417,9,,,,-0.9367736,,Right Foot,,,,"[77.6, 20.2]",Ground Pass,,25.321136,Pass Offside,,Nene Dorgeles,199653.0,,,,,,,1,From Throw In,Lassine Sinayoko,105182.0,Left Center Forward,23,Mali,4930,"['1f3016a2-bc98-4806-bd4f-7a15ad8a9181', '95a93d8a-14af-4bf5-9973-738590dd86cf']",38,,,,,,,,,,,,,,,,,,Mali,4930,00:09:38.874,Pass,True
,,,,,,,,,,,,,2.399999,,,,,,,,,,,,0f95c2d9-1ff1-4b77-b3d3-b49d8896a90d,303,,"[43.9, 63.0]",3920417,10,True,,,2.884766,,Right Foot,,,,"[34.0, 65.6]",Ground Pass,,10.235722,,,Ivan Kamberipa,103799.0,,,,,,Free Kick,1,From Free Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,24,Namibia,4980,['7d607d9c-6d2f-47d6-9e72-8e948d9cfdf2'],8,,,,,,,,,,,,,,,,,,Namibia,4980,00:10:08.076,Pass,
,,,,,,,,,,,,,1.496415,,,,,,,,,,,,fd4e0ed1-a02f-4dbf-b569-21b5438c9990,305,,"[32.6, 64.4]",3920417,10,True,,,-2.38058,,Right Foot,,,,"[24.2, 56.4]",Ground Pass,,11.6,,,Lloyd Junior Kazapua,125324.0,,,,,,,1,From Free Kick,Ivan Kamberipa,103799.0,Right Back,24,Namibia,4980,['a902ab8a-895c-4531-9542-b29d0847f6b8'],10,,,,,,,,,,,,,,,,,,Namibia,4980,00:10:10.758,Pass,
,,,,,,,,,,,,,5.562451,,,,,,,,,,,,4679b16d-121d-4377-8f3b-4827691a4c57,307,,"[24.2, 54.5]",3920417,10,,,,-0.40414348,,Right Foot,,,,"[72.6, 33.8]",High Pass,,52.640762,Incomplete,,Ngero Kaanjuka Katua,389316.0,,,,,,,1,From Free Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,24,Namibia,4980,"['0651928a-abf4-4f6b-9a75-90258e9bbb33', '3f1fff8a-6ae6-496f-b7ac-9b3588d8441c']",16,,,,,,,,,,,,,,,,,,Namibia,4980,00:10:16.314,Pass,
,,,,,,,,,,,,,1.029585,,,,,,,,,,,,8535660d-1506-4516-ba50-839e862ad127,310,,"[8.1, 47.7]",3920417,10,True,,,-0.8514178,,Keeper Arm,,,,"[19.4, 34.8]",Ground Pass,,17.149343,,,Sikou Niakate,7295.0,,,,,,,1,From Free Kick,Djigui Diarra,102992.0,Goalkeeper,24,Namibia,4980,['851e7c75-879e-461c-a977-09e94c0eac3e'],24,,,,,,,,,,,,,,,,,,Mali,4930,00:10:24.978,Pass,
,,,,,,,,,,,,,3.586416,,,,,,,,,,,,bd234a30-a35f-4cfa-8c89-d90fc9d57143,312,,"[43.4, 27.6]",3920417,10,,,,0.06403447,,Left Foot,,,,"[108.9, 31.8]",High Pass,,65.63452,Incomplete,,Fousseni Diabaté,3710.0,,,,,,,1,From Free Kick,Sikou Niakate,7295.0,Left Center Back,24,Namibia,4980,"['8129cb9b-3f2b-4750-b237-a27e1feb0759', '228f3a82-ac1b-4eac-a31f-433702e28648']",33,,,,,,,,,,,,,,,,,,Mali,4930,00:10:33.613,Pass,
,,,,,,,,,,,,,1.132545,,,,,,,,,,,,0ea13eea-2a3f-40b6-9e64-b34f02e88df2,315,,"[11.7, 45.6]",3920417,10,True,,,0.32934308,,Drop Kick,,,,"[78.7, 68.5]",High Pass,,70.805435,Incomplete,,Deon Hotto Kavendji,64612.0,,,,,,,1,From Free Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,24,Namibia,4980,"['099f19f5-51f5-417b-a051-1aab3029dd2c', 'c18afba1-bc9e-476b-a305-3160b4361e6d']",51,,,,,,,,,,,,,,,,,,Namibia,4980,00:10:51.671,Pass,
