bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.051741,,,,,,,,,,,,,15a79e83-9d14-4fd7-b260-49e3db3a96b5,150,,"[61.2, 16.0]",3922321,2,,,,,0.9634911,,Right Foot,,"[69.4, 27.8]",,High Pass,,14.369412,Incomplete,,Deivi Miguel Vieira,389328.0,,,,,Recovery,1,From Throw In,Valdomiro Tualungo Paulo Lameiras,30626.0,Left Center Midfield,5,Angola,4901,"['b1c85a87-818d-4f22-ae3b-abec2988533e', 'c1f4b26a-7d18-4f6b-a1cf-f8f0572dc53c', 'f176fc1c-0e88-457f-ab3c-95dc9cb16705', '1aacfc8b-cd85-482f-96b6-7879159a1a92']",51,,,,,,,,,,,,,,,,,Angola,4901,00:02:51.355,Pass,True
,,,,,,,,,,,,,,,1.351499,,,,,,,,,,,,,f176fc1c-0e88-457f-ab3c-95dc9cb16705,153,,"[50.7, 52.3]",3922321,2,,,,True,-1.4579445,,,,"[52.4, 37.3]",,Low Pass,,15.096026,Incomplete,,Moses Daddy-Ajala Simon,18163.0,,,,,Recovery,1,From Throw In,William Troost-Ekong,5455.0,Center Back,5,Angola,4901,"['e3718a3d-f385-435b-b635-0f4398f058e7', '1d8fb8e1-99d1-40c7-9d5a-b7447e912298', '15a79e83-9d14-4fd7-b260-49e3db3a96b5', 'd9b08a1a-2b85-40f7-903d-0e3d8e1bfdc8']",53,,,,,,,,,,,,,,,,,Nigeria,775,00:02:53.407,Pass,True
,,,,,,,,,,,,,,,0.727373,,,,,,,,,,,,,9dcd241c-a325-49c2-9236-3ac25716f041,158,,"[68.1, 42.0]",3922321,2,,,,,-1.9487647,,Right Foot,,"[65.4, 35.2]",,Ground Pass,,7.31642,,,Alfredo Kulembe Ribeiro,10844.0,,,,,,1,From Throw In,Cristóvão Paciência Mabululo,128881.0,Center Forward,5,Angola,4901,"['981e1070-bb52-49c5-912c-c0d618703278', 'a562241e-3ec8-4375-9298-9b2019461491']",56,,,,,,,,,,,,,,,,,Angola,4901,00:02:56.184,Pass,True
,,,,,,,,,,,,,,,0.246335,,,,,,,,,,,,,3ee63e38-59d0-4e48-9838-4021f28d27d8,161,,"[69.5, 28.6]",3922321,2,,,,,-0.6166481,,Right Foot,,"[77.4, 23.0]",,Ground Pass,,9.683491,Incomplete,,Jacinto Muondo Dala,10577.0,,,,,,1,From Throw In,Alfredo Kulembe Ribeiro,10844.0,Right Center Midfield,5,Angola,4901,"['3d820190-9659-4c51-89ec-ecda5f455914', '553435fe-e958-4573-a48f-016ca82600d5']",59,,,,,,,,,,,,,,,,,Angola,4901,00:02:59.208,Pass,
,,,,,,,,,,,,,,,1.691834,,,,,,,,,,,,,edaaa7bf-7ef2-4074-97a5-9eec907a8f1c,164,,"[74.2, 24.9]",3922321,3,,,,,-1.406515,,Right Foot,,"[77.3, 6.2]",,Low Pass,,18.95521,,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,Recovery,1,From Throw In,Alfredo Kulembe Ribeiro,10844.0,Right Center Midfield,5,Angola,4901,['95aa1ff8-eb44-45b7-b0a8-83e7e93b4ca2'],0,,,,,,,,,,,,,,,,,Angola,4901,00:03:00.361,Pass,
,,,,,,,,,,,,,,,1.200369,,,,,,,,,,,,,b4f69294-4eba-4234-ad49-af9eac87d117,167,,"[85.2, 7.3]",3922321,3,,,,,2.3926747,,Left Foot,,"[78.1, 13.9]",,Ground Pass,,9.693812,,,Alfredo Kulembe Ribeiro,10844.0,,,,,,1,From Throw In,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,5,Angola,4901,['e7a6c1f8-34e9-4e22-9be4-437b30ced8e8'],4,,,,,,,,,,,,,,,,,Angola,4901,00:03:04.529,Pass,
,,,,,,,,,,,,,,,1.371641,,,,,,,,,,,,,96aed1e8-6ff8-4e34-a1ba-586947b03252,171,,"[75.5, 11.1]",3922321,3,,,,,2.6965044,,Right Foot,,"[58.1, 19.4]",,Ground Pass,,19.278227,,,Jonathan Buatu Mananga,10573.0,,,,,,1,From Throw In,Alfredo Kulembe Ribeiro,10844.0,Right Center Midfield,5,Angola,4901,"['081c304a-8bae-40df-bd1c-4c81617fcf3f', 'd4919c7c-2340-485f-aa23-df699aabc9c1']",7,,,,,,,,,,,,,,,,,Angola,4901,00:03:07.234,Pass,True
,,,,,,,,,,,,,,,1.679647,,,,,,,,,,,,,87cd43f6-eacf-4bf5-8724-a10579b2aa32,174,,"[53.9, 21.4]",3922321,3,,,,,1.5980623,,Right Foot,,"[53.3, 43.4]",,Ground Pass,,22.00818,,,Kialonda Gaspar,103208.0,,,,,,1,From Throw In,Jonathan Buatu Mananga,10573.0,Left Center Back,5,Angola,4901,['07c8ac4e-fd55-40f2-ae69-472f4cce9455'],9,,,,,,,,,,,,,,,,,Angola,4901,00:03:09.657,Pass,
,,,,,,,,,,,,,,,1.153884,,,,,,,,,,,,,ec044c71-e93b-4222-a5ca-38ccb588e009,177,,"[53.3, 45.2]",3922321,3,,,,,0.5880026,,Right Foot,,"[58.1, 48.4]",,Ground Pass,,5.7688823,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,1,From Throw In,Kialonda Gaspar,103208.0,Right Center Back,5,Angola,4901,['fafa95f3-70ea-493b-b87f-8eef6321af0b'],11,,,,,,,,,,,,,,,,,Angola,4901,00:03:11.875,Pass,
,,,,,,,,,,,,,,,1.865654,,,,,,,,,,,,,030feea7-f895-478a-b65a-643d482de790,180,,"[63.6, 54.1]",3922321,3,,,,,0.9650386,,Right Foot,,"[80.5, 78.5]",,Ground Pass,,29.681139,,,Deivi Miguel Vieira,389328.0,,,,,,1,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,5,Angola,4901,['30fcb159-a933-48b9-a3eb-bf8db1746c04'],15,,,,,,,,,,,,,,,,,Angola,4901,00:03:15.171,Pass,
,,,,,,,,,,,,,,,1.343901,,,,,,,,,,,,,fabfb2b2-d513-47d0-9247-a5c48df47276,184,,"[92.7, 68.2]",3922321,3,,,,,-0.1724279,,Right Foot,,"[110.5, 65.1]",,Ground Pass,,18.067928,,,Cristóvão Paciência Mabululo,128881.0,,,,,,1,From Throw In,Deivi Miguel Vieira,389328.0,Right Wing,5,Angola,4901,['6e9ff509-ceb6-4631-9605-9f38f2e4b16b'],19,,,,,,,,,,,,,,,,,Angola,4901,00:03:19.774,Pass,
,,,,,,,,,,,,,,,0.515363,,,,,,,,,,,,,5e2c4c5f-c5ec-4114-9dcb-2147cd0056d7,188,,"[116.9, 61.8]",3922321,3,,,,,-1.5348406,,Right Foot,True,"[117.4, 47.9]",,Ground Pass,,13.90899,Incomplete,,Deivi Miguel Vieira,389328.0,,,,,,1,From Throw In,Cristóvão Paciência Mabululo,128881.0,Center Forward,5,Angola,4901,"['64c60522-4d3b-42bc-bcdf-9b9d06ad677c', 'fa610bb2-2416-469c-86c5-5b76fab84697', '745a6a02-e6f0-4ecb-8e99-151bd9c75daa']",22,,,,,,,,,,,,,,,,,Angola,4901,00:03:22.952,Pass,True
,,,,,,,,,,,,,,,0.978164,,,,,,,,,,,,,147adfa7-7635-47a8-b5fd-4fd3b6aefcfc,191,,"[120.0, 80.0]",3922321,3,,,,,-1.7410614,c298fa6a-0f51-46ef-a721-3523f2f95d86,Right Foot,,"[115.1, 51.5]",,High Pass,,28.91816,,True,Deivi Miguel Vieira,389328.0,True,,Outswinging,,Corner,1,From Corner,Alfredo Kulembe Ribeiro,10844.0,Right Center Midfield,6,Angola,4901,['3b3a4045-8a31-4cbe-bb76-6c227891530d'],52,,,,,,,,,,,,,,,,,Angola,4901,00:03:52.594,Pass,
,,,,,,,,,,,,,,,0.970328,,,,,,,,,,,,,d3d409ca-9c5c-4067-affd-4c78deb5f703,199,,"[120.0, 80.0]",3922321,4,,,,,-1.6643734,,Right Foot,,"[117.1, 49.1]",,High Pass,,31.035786,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Alfredo Kulembe Ribeiro,10844.0,Right Center Midfield,7,Angola,4901,['7c97f955-4a48-40ef-81cb-e558f0e9f05c'],16,,,,,,,,,,,,,,,,,Angola,4901,00:04:16.949,Pass,
,,,,,,,,,,,,,,,3.106901,,,,,,,,,,,,,173c7b78-b41a-49e1-aaf3-1d2951eed1bb,203,,"[29.0, 2.1]",3922321,5,,,,,0.14012446,,Left Foot,,"[84.3, 9.9]",,High Pass,,55.84738,,,Victor James Osimhen,11277.0,,,,,Free Kick,1,From Free Kick,Calvin Bassey Ughelumba,43779.0,Left Center Back,8,Nigeria,775,['ca8b51ef-822a-4fdc-8257-927baeb08e47'],9,,,,,,,,,,,,,,,,,Nigeria,775,00:05:09.239,Pass,
,,,,,,,,,,,,,,,1.805928,,,,,,,,,,,,,add8c249-f1d7-4cb8-8700-f21569668b32,206,,"[85.5, 10.9]",3922321,5,,,,True,0.81683433,,,,"[93.2, 19.1]",,High Pass,,11.248555,Incomplete,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,From Free Kick,Victor James Osimhen,11277.0,Center Forward,8,Nigeria,775,"['412cbbfb-a84b-493f-9ae1-a3969156efb2', '0fe5bda2-827d-44b2-9da7-d88e298fd9d7', '6769c339-5b62-4b20-abf9-90fdf1e2881b']",12,,,,,,,,,,,,,,,,,Nigeria,775,00:05:12.386,Pass,True
,,,,,,,,,,,,,,,2.159998,,,,,,,,,,,,,5d2c0659-7669-4dce-8e69-0fd9ac78ff51,210,,"[71.3, 31.0]",3922321,5,,,,,2.215109,,Right Foot,,"[56.5, 50.7]",,Low Pass,,24.640009,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,Recovery,1,From Free Kick,Alex Iwobi,3647.0,Left Defensive Midfield,8,Nigeria,775,['ab4e62b5-9e2d-4161-b7a8-b62ba1515d9e'],16,,,,,,,,,,,,,,,,,Nigeria,775,00:05:16.959,Pass,
,,,,,,,,,,,,,,,1.682515,,,,,,,,,,,,,33f592f6-d713-41a6-a7c2-dfa61d7b4e07,213,,"[70.3, 66.3]",3922321,5,,,,,-0.33365476,,Right Foot,,"[95.4, 57.6]",,Ground Pass,,26.565014,Incomplete,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,From Free Kick,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,8,Nigeria,775,"['96a6ca67-fa4d-499e-bfb6-40369b19ac4c', '0cbe2827-429e-4607-90a7-cacc44db6445']",23,,,,,,,,,,,,,,,,,Nigeria,775,00:05:23.038,Pass,
,,,,,,,,,,,,,,,1.538006,,,,,,,,,,,,,e605fa17-8756-4406-bd78-fdb070d38214,217,,"[26.6, 21.8]",3922321,5,,,,,0.44956404,,Right Foot,,"[40.9, 28.7]",,Ground Pass,,15.877657,,,Alfredo Kulembe Ribeiro,10844.0,,,,,,1,Regular Play,Jonathan Buatu Mananga,10573.0,Left Center Back,9,Angola,4901,['3fe683ea-fbe9-4d0a-9274-ac38b23e26b9'],25,,,,,,,,,,,,,,,,,Angola,4901,00:05:25.546,Pass,
,,,,,,,,,,,,,,,0.816041,,,,,,,,,,,,,dff6d64e-9759-45d6-b213-acd5865e4dbd,221,,"[42.2, 28.2]",3922321,5,,,,,2.6906562,,Right Foot,,"[32.7, 32.8]",,Ground Pass,,10.555094,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,1,Regular Play,Alfredo Kulembe Ribeiro,10844.0,Right Center Midfield,9,Angola,4901,"['84a63c48-c50d-4131-bbe7-415c6ae5310b', '53c83ddd-5f55-476a-9cd1-9a90907c1f4f']",27,,,,,,,,,,,,,,,,,Angola,4901,00:05:27.295,Pass,True
,,,,,,,,,,,,,,,1.805944,,,,,,,,,,,,,aa7b5240-7895-4733-8704-98b2a2990cd7,225,,"[28.3, 31.8]",3922321,5,,,,,2.8652654,,Right Foot,,"[8.2, 37.5]",,Ground Pass,,20.892582,,,Signori Dominique Nymi António,408824.0,,,,,,1,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,9,Angola,4901,"['e87c4875-4e6c-4cac-a818-491ff48f7bdc', '8bbf6ef8-d841-452e-a1da-3123cc34809b']",29,,,,,,,,,,,,,,,,,Angola,4901,00:05:29.245,Pass,True
,,,,,,,,,,,,,,,3.563692,,,,,,,,,,,,,3b5b2d5b-a3b0-4f5d-a77f-8688ffb6be8b,229,,"[8.9, 38.3]",3922321,5,,,,,-0.33267367,,Right Foot,,"[69.1, 17.5]",,High Pass,,63.69207,Incomplete,,Cristóvão Paciência Mabululo,128881.0,,,,,,1,Regular Play,Signori Dominique Nymi António,408824.0,Goalkeeper,9,Angola,4901,"['ee76af7e-0e15-4a38-969d-2d03a00c2db5', 'e3644eb0-7a51-4629-9c5e-c5f61fb95d8c', '4e7387e4-2390-4ce1-b66e-04c8f6e41e6b']",31,,,,,,,,,,,,,,,,,Angola,4901,00:05:31.235,Pass,True
,,,,,,,,,,,,,,,1.327034,,,,,,,,,,,,,ee76af7e-0e15-4a38-969d-2d03a00c2db5,231,,"[51.0, 62.6]",3922321,5,,,,,0.038258836,,Head,,"[71.9, 63.4]",,High Pass,,20.915306,Incomplete,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,Recovery,1,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,9,Angola,4901,"['3b5b2d5b-a3b0-4f5d-a77f-8688ffb6be8b', '90f9fc2c-d2a4-4f50-870e-75c1ebe95e4e', '365e0003-cb63-4b3b-a993-a60ffd19f225']",34,,,,,,,,,,,,,,,,,Nigeria,775,00:05:34.798,Pass,
,,,,,,,,,,,,,,,1.475631,,,,,,,,,,,,,3d11c8be-97a6-48b0-ae38-a10a9a187c86,236,,"[56.1, 6.4]",3922321,5,,,,,-0.1364026,,Right Foot,,"[71.4, 4.3]",,Ground Pass,,15.443445,,,Cristóvão Paciência Mabululo,128881.0,,,,,,1,Regular Play,Valdomiro Tualungo Paulo Lameiras,30626.0,Left Center Midfield,9,Angola,4901,"['70f2fa91-863b-409b-9a37-247d676db59d', '7a35721f-05b0-44c1-b12f-d3e471f83228']",38,,,,,,,,,,,,,,,,,Angola,4901,00:05:38.204,Pass,True
,,,,,,,,,,,,,,,1.180112,,,,,,,,,,,,,6d79db29-9c13-49f8-a86f-3f542972c64f,246,,"[56.4, 0.1]",3922321,5,,,,,2.107404,,,,"[49.5, 11.7]",,Low Pass,,13.497037,,,Manuel Luís da Silva Cafumana,31016.0,,,,,Throw-in,1,From Throw In,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,10,Angola,4901,['acb9e48a-b996-4f56-9883-98e8324cb66d'],49,,,,,,,,,,,,,,,,,Angola,4901,00:05:49.750,Pass,
,,,,,,,,,,,,,,,0.935689,,,,,,,,,,,,,3b4f35e4-d511-4901-b9d6-b1499891959e,249,,"[55.3, 20.0]",3922321,5,,,,,0.06760515,,Right Foot,,"[74.5, 21.3]",,Low Pass,,19.24396,,,Cristóvão Paciência Mabululo,128881.0,,,,,,1,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,10,Angola,4901,['a7f7bfb4-5f26-4bab-abb2-7cc187368c1e'],53,,,,,,,,,,,,,,,,,Angola,4901,00:05:53.979,Pass,
,,,,,,,,,,,,,,,1.913601,,,,,,,,,,,,,a296baa8-12b6-4565-a064-f8b279e0db11,255,,"[50.7, 62.9]",3922321,5,,,,,0.029753122,,Right Foot,,"[84.3, 63.9]",,High Pass,,33.614876,Incomplete,,Victor James Osimhen,11277.0,,,,,,1,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,11,Nigeria,775,"['ea9678d9-206b-48a7-88ea-7841f73a923c', 'de96ff84-a8d6-44ed-9b4b-2ed7e6576c10']",58,,,,,,,,,,,,,,,,,Nigeria,775,00:05:58.493,Pass,
,,,,,,,,,,,,,,,2.479999,,,,,,,,,,,,,bc28acd2-6c65-4849-8501-3abc31a14ace,258,,"[82.0, 80.0]",3922321,6,,,,,-2.0275633,,,,"[64.8, 45.0]",,Low Pass,,38.997948,,,Calvin Bassey Ughelumba,43779.0,,,,,Throw-in,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,12,Nigeria,775,['791f2c97-39d5-42c2-b774-bfa581e9c8b8'],23,,,,,,,,,,,,,,,,,Nigeria,775,00:06:23.866,Pass,
,,,,,,,,,,,,,,,2.220529,,,,,,,,,,,,,cfd26b14-d58f-4d62-a7ab-4ecfe7d00d06,261,,"[76.9, 24.1]",3922321,6,,,,,-0.63846475,,Left Foot,,"[105.6, 2.8]",,High Pass,,35.74045,,,Zaidu Sanusi,31949.0,,,,,,1,From Throw In,Calvin Bassey Ughelumba,43779.0,Left Center Back,12,Nigeria,775,['ade2708f-fcd6-49b4-9ec5-551b9ac19273'],32,,,,,,,,,,,,,,,,,Nigeria,775,00:06:32.353,Pass,
,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,b8f24176-f07a-468e-bfe1-ecba728858fb,264,,"[110.7, 1.6]",3922321,6,,,,,2.742751,,Left Foot,,"[96.7, 7.5]",,Ground Pass,,15.192432,,,Alex Iwobi,3647.0,,,,,,1,From Throw In,Zaidu Sanusi,31949.0,Left Wing Back,12,Nigeria,775,['d0962be5-bf88-4ffe-9018-86dd7a22cb27'],37,,,,,,,,,,,,,,,,,Nigeria,775,00:06:37.053,Pass,
,,,,,,,,,,,,,,,1.387549,,,,,,,,,,,,,568e4d76-b8b8-4127-bc31-5c1f01870082,268,,"[95.3, 9.5]",3922321,6,,,,,1.0703555,,Right Foot,True,"[109.3, 35.1]",,High Pass,,29.178074,Incomplete,,Victor James Osimhen,11277.0,,,,,,1,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,12,Nigeria,775,"['9426809f-c4ca-4ba4-9dc0-c3b1965b5d06', 'c8e0da93-a9f8-4f39-a5be-c90861c6b53c', '17e2ceb9-4184-4e3e-94db-ff7962a95e40']",39,,,,,,,,,,,,,,,,,Nigeria,775,00:06:39.983,Pass,True
,,,,,,,,,,,,,,,1.582675,,,,,,,,,,,,,459162c4-718f-46b9-a1e4-62776728c41b,271,,"[120.0, 80.0]",3922321,7,,,,,-1.7608786,,Right Foot,,"[112.4, 40.5]",,High Pass,,40.224495,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Ademola Lookman,3447.0,Left Attacking Midfield,13,Nigeria,775,['796790a0-306d-4ac2-887f-97e59749098d'],13,,,,,,,,,,,,,,,,,Nigeria,775,00:07:13.119,Pass,
,,,,,,,,,,,,,,,1.279999,,,,,,,,,,,,,01539257-b50e-4aa9-a2df-697ad7b4bd11,279,,"[104.6, 51.9]",3922321,7,,,,,1.5707964,,Right Foot,,"[104.6, 65.2]",,Ground Pass,,13.3,,,Ademola Lookman,3447.0,,,,,Recovery,1,From Corner,Moses Daddy-Ajala Simon,18163.0,Right Attacking Midfield,13,Nigeria,775,"['001d388f-4388-4f06-8848-08e39af23dcb', 'c59a3715-b0e7-43ac-af85-337ddc434a27']",18,,,,,,,,,,,,,,,,,Nigeria,775,00:07:18.123,Pass,True
,,,,,,,,,,,,,,,1.566524,,,,,,,,,,,,,1c1ca611-6f9c-4ed2-b0d1-5b85b80036ed,283,,"[106.0, 61.7]",3922321,7,,,,,-1.6345396,,Right Foot,,"[105.4, 52.3]",,Ground Pass,,9.419129,,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,From Corner,Ademola Lookman,3447.0,Left Attacking Midfield,13,Nigeria,775,['d616eb07-34a2-4c6b-a18b-6a9231082e0e'],20,,,,,,,,,,,,,,,,,Nigeria,775,00:07:20.994,Pass,
,,,,,,,,,,,,,,,0.957626,,,,,,,,,,,,,fe3443df-077b-42c4-9a7a-6871af57a50b,288,,"[118.8, 67.3]",3922321,7,,,,,-1.7937703,,Right Foot,,"[114.9, 50.1]",,Low Pass,,17.63661,,,Ademola Lookman,3447.0,,,,,,1,From Corner,Moses Daddy-Ajala Simon,18163.0,Right Attacking Midfield,13,Nigeria,775,['fd518bc6-1854-47c8-b5df-038cd327715a'],25,,,,,,,,,,,,,,,,,Nigeria,775,00:07:25.846,Pass,
,,,,,,,,,,,,,,,0.187564,,,,,,,,,,,,,1e3a1980-e198-46e2-b6e7-ce6ba896fb31,291,,"[115.2, 50.1]",3922321,7,,,,,-1.6252878,,Right Foot,,"[114.9, 44.6]",,Ground Pass,,5.508176,Incomplete,,Victor James Osimhen,11277.0,,,,,,1,From Corner,Ademola Lookman,3447.0,Left Attacking Midfield,13,Nigeria,775,"['7bdd029e-fca0-4604-894c-2c7f9909dc2a', '1a01b802-3129-4555-bae3-b725d494df31']",27,,,,,,,,,,,,,,,,,Nigeria,775,00:07:27.884,Pass,
,,,,,,,,,,,,,,,1.753236,,,,,,,,,,,,,fab5608f-75bb-4472-8480-74bdda5be6f9,296,,"[50.6, 27.2]",3922321,8,,,,,2.271926,,Right Foot,,"[33.8, 47.1]",,Ground Pass,,26.043234,,,Kialonda Gaspar,103208.0,,,,,Free Kick,1,From Free Kick,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,14,Angola,4901,['a742deaf-0734-414f-b3b1-7237045baedd'],7,,,,,,,,,,,,,,,,,Angola,4901,00:08:07.200,Pass,
,,,,,,,,,,,,,,,2.296097,,,,,,,,,,,,,b6c264fc-addf-4b8d-b407-157f7fc00a56,299,,"[34.6, 47.5]",3922321,8,,,,,1.2718161,,Right Foot,,"[43.6, 76.7]",,Ground Pass,,30.555523,,,Eddie Marcos Melo Afonso,145058.0,,,,,,1,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,14,Angola,4901,['e31c3605-a400-4f43-b332-d8951980d642'],10,,,,,,,,,,,,,,,,,Angola,4901,00:08:10.651,Pass,
,,,,,,,,,,,,,,,1.059352,,,,,,,,,,,,,9bf4935b-7c1e-4ca7-a2b4-e096aab58263,302,,"[49.6, 77.3]",3922321,8,,,,,0.1866143,,Right Foot,,"[63.9, 80.0]",,Ground Pass,,14.552663,,,Deivi Miguel Vieira,389328.0,,,,,,1,From Free Kick,Eddie Marcos Melo Afonso,145058.0,Right Back,14,Angola,4901,['1612d36b-8975-4a2a-b2b3-0b6300d57cef'],14,,,,,,,,,,,,,,,,,Angola,4901,00:08:14.745,Pass,
,,,,,,,,,,,,,,,2.581239,,,,,,,,,,,,,3fe04589-87dc-4013-8f82-529cae3b8552,306,,"[55.7, 78.0]",3922321,8,,,,,-2.4511461,,Left Foot,,"[35.0, 60.9]",,Ground Pass,,26.84958,,,Kialonda Gaspar,103208.0,,,,,,1,From Free Kick,Deivi Miguel Vieira,389328.0,Right Wing,14,Angola,4901,"['315a62a1-1a7e-4e21-9d0a-3a3f75d46404', '4536586c-8c3a-4a13-a465-15a64d96b220']",17,,,,,,,,,,,,,,,,,Angola,4901,00:08:17.039,Pass,True
,,,,,,,,,,,,,,,2.287217,,,,,,,,,,,,,154aaf36-99cb-47f1-9421-9f980ab4b8ce,309,,"[36.2, 55.8]",3922321,8,,,,,-1.5881859,,Right Foot,,"[35.8, 32.8]",,Ground Pass,,23.003477,,,Jonathan Buatu Mananga,10573.0,,,,,,1,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,14,Angola,4901,['ed80e506-851e-4450-bb02-201e6a9153ac'],20,,,,,,,,,,,,,,,,,Angola,4901,00:08:20.763,Pass,
,,,,,,,,,,,,,,,1.074497,,,,,,,,,,,,,d5741d25-f95c-426f-9192-b2defa1496d7,312,,"[41.3, 20.0]",3922321,8,,,,,-1.0352932,,Right Foot,,"[50.2, 5.0]",,Ground Pass,,17.441616,,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,,1,From Free Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,14,Angola,4901,['4b7c6238-9065-4051-aea5-ef84e02bce1f'],26,,,,,,,,,,,,,,,,,Angola,4901,00:08:26.063,Pass,
,,,,,,,,,,,,,,,2.112232,,,,,,,,,,,,,8bf5cdea-c2c0-402c-a131-3048fdd0f60d,315,,"[49.2, 17.9]",3922321,8,,,,,1.8348421,,Left Foot,,"[40.9, 48.6]",,Ground Pass,,31.8022,,,Kialonda Gaspar,103208.0,,,,,,1,From Free Kick,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,14,Angola,4901,['4359130d-b581-4d1e-b0e4-b971a200606c'],30,,,,,,,,,,,,,,,,,Angola,4901,00:08:30.913,Pass,
,,,,,,,,,,,,,,,1.413669,,,,,,,,,,,,,369c24f7-4f17-45f2-97c0-c7665ee05c87,318,,"[42.9, 49.3]",3922321,8,,,,,1.3297827,,Right Foot,,"[50.2, 79.0]",,Ground Pass,,30.583982,,,Eddie Marcos Melo Afonso,145058.0,,,,,,1,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,14,Angola,4901,['9222d307-af41-4633-bbb4-b85262e67311'],34,,,,,,,,,,,,,,,,,Angola,4901,00:08:34.438,Pass,
,,,,,,,,,,,,,,,1.636478,,,,,,,,,,,,,6dbd06a8-6cec-4f23-bdd1-35d000f568f7,321,,"[49.6, 78.4]",3922321,8,,,,,-2.3466709,,Left Foot,,"[34.0, 62.5]",,Ground Pass,,22.274874,,,Kialonda Gaspar,103208.0,,,,,,1,From Free Kick,Eddie Marcos Melo Afonso,145058.0,Right Back,14,Angola,4901,['08ff9813-dc2d-47a1-90ee-9076ca08afc8'],36,,,,,,,,,,,,,,,,,Angola,4901,00:08:36.845,Pass,
,,,,,,,,,,,,,,,1.960539,,,,,,,,,,,,,98571526-072d-4320-93cb-9989a2c12c34,324,,"[32.2, 51.9]",3922321,8,,,,,-1.486382,,Right Foot,,"[34.4, 25.9]",,Ground Pass,,26.09291,,,Jonathan Buatu Mananga,10573.0,,,,,,1,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,14,Angola,4901,['b61a49a6-2d42-4dba-9f1c-2e99ddb5cf3d'],41,,,,,,,,,,,,,,,,,Angola,4901,00:08:41.875,Pass,
,,,,,,,,,,,,,,,1.334129,,,,,,,,,,,,,b5fd943a-29cf-4f0d-8123-fd2dec97245d,327,,"[48.8, 19.9]",3922321,8,,,,,-0.46727735,,Right Foot,,"[70.8, 8.8]",,Ground Pass,,24.641632,,,Jacinto Muondo Dala,10577.0,,,,,,1,From Free Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,14,Angola,4901,['9076e503-d01b-42ff-b81f-0722b79b4c82'],48,,,,,,,,,,,,,,,,,Angola,4901,00:08:48.052,Pass,
