50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.358431,,,,,,,,,,,828f5def-76ee-4d04-bac7-81dc451654f6,92,,"[22.0, 13.9]",3920389,2,,,,,-0.06869906,,Left Foot,,,,"[43.8, 12.4]",,Ground Pass,21.851545,,,,Karl Brillant Toko Ekambi,3551.0,,,,,1,From Throw In,Darlin Zidane Yongwa Ngameni,32190.0,Left Back,7,Guinea,4892,['c200961e-59e0-4a71-bfe1-b6d4dc04a8af'],13,,,,,,,,,,,,,,,,,Cameroon,2722,00:02:13.610,Pass,
,,,,,,,,,,,,,,,,,1.266696,,,,,,,,,,,60df6ab0-21e5-48d0-9b43-7ba496da6a00,94,,"[43.5, 12.4]",3920389,2,,,,,-2.0441523,,Right Foot,,,,"[37.2, 0.1]",,Ground Pass,13.819551,,Out,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,1,From Throw In,Karl Brillant Toko Ekambi,3551.0,Center Forward,7,Guinea,4892,['55140042-6ad4-464f-9f5d-2903648483eb'],14,,,,,,,,,,,,,,,,,Cameroon,2722,00:02:14.969,Pass,
,,,,,,,,,,,,,,,,,0.508815,,,,,,,,,,,233faf50-b3c9-427e-9ace-e379195697c8,96,,"[79.6, 80.0]",3920389,2,,True,,,-1.6683121,,,,,,"[78.7, 70.8]",,High Pass,9.2439165,,Incomplete,,Mory Konaté,35285.0,,,,Throw-in,1,From Throw In,Antoine Conte,131849.0,Right Back,8,Guinea,4892,"['d9bb47d6-8dd6-497d-964c-46155bd3ca16', '3f448405-b355-4a60-9844-85ae72f52e34']",24,,,,,,,,,,,,,,,,,Guinea,4892,00:02:24.525,Pass,
,,,,,,,,,,,,,,,,,1.269788,,,,,,,,,,,18a192ef-d3da-48a3-a860-d673346dac28,99,,"[73.2, 80.0]",3920389,2,,,,,-0.6127167,,,,,,"[83.3, 72.9]",,Low Pass,12.345849,,,,Mohamed Bayo,8454.0,,,,Throw-in,1,From Throw In,Antoine Conte,131849.0,Right Back,9,Guinea,4892,['59078a14-6003-4d08-8a42-42d7ffec3224'],30,,,,,,,,,,,,,,,,,Guinea,4892,00:02:30.905,Pass,
,,,,,,,,,,,,,,,,,0.897254,,,,,,,,,,,aae60c78-ce3b-4f7e-909d-bd02d26d6f6c,101,,"[83.3, 72.9]",3920389,2,,,,,1.5316007,,Right Foot,,,,"[83.5, 78.0]",,Ground Pass,5.10392,,,,Morgan Guilavogui,47351.0,,,,,1,From Throw In,Mohamed Bayo,8454.0,Center Forward,9,Guinea,4892,['56834801-bbb0-46ca-bc94-5ca679e0c537'],32,,,,,,,,,,,,,,,,,Guinea,4892,00:02:32.175,Pass,
,,,,,,,,,,,,,,,,,2.931757,,,,,,,,,,,1337bb12-c9ac-4952-bc7e-14b3bcb97fcc,103,,"[83.3, 76.9]",3920389,2,,,,,-2.1618292,,Right Foot,,,,"[62.9, 46.5]",,Ground Pass,36.610382,,,,Julian Jeanvier,7360.0,,,,,1,From Throw In,Morgan Guilavogui,47351.0,Right Wing,9,Guinea,4892,['61074e40-a63e-438e-8b20-c677fdb443c6'],33,,,,,,,,,,,,,,,,,Guinea,4892,00:02:33.072,Pass,
,,,,,,,,,,,,,,,,,1.340339,,,,,,,,,,,7b2a75e7-e17d-482e-aeec-0db1e76b9504,105,,"[64.1, 42.5]",3920389,2,,,,,-2.3778362,,Right Foot,,,,"[52.3, 31.2]",,Ground Pass,16.337992,,,,Sekou Oumar Sylla,132711.0,,,,,1,From Throw In,Julian Jeanvier,7360.0,Left Center Back,9,Guinea,4892,['637b0221-9584-45d4-8872-3aefca80b76c'],36,,,,,,,,,,,,,,,,,Guinea,4892,00:02:36.004,Pass,
,,,,,,,,,,,,,,,,,2.963456,,,,,,,,,,,1367c9aa-e00a-40af-86b6-8f138ea5b487,108,,"[49.7, 31.0]",3920389,2,,,,,2.8889487,,Left Foot,,,,"[16.0, 39.7]",,Ground Pass,34.804886,,,,Ibrahim Kone,182573.0,,,,,1,From Throw In,Sekou Oumar Sylla,132711.0,Left Back,9,Guinea,4892,['b4a9c1f3-59f4-4232-a988-e34703ceb61f'],38,,,,,,,,,,,,,,,,,Guinea,4892,00:02:38.794,Pass,
,,,,,,,,,,,,,,,,,5.20937,,,,,,,,,,,6168f007-456e-48bd-ba3e-89e40332f704,112,,"[21.1, 39.7]",3920389,2,,,,,-0.19245976,,Right Foot,,,,"[99.1, 24.5]",,High Pass,79.467224,,Incomplete,,François Kamano,3405.0,,,,,1,From Throw In,Ibrahim Kone,182573.0,Goalkeeper,9,Guinea,4892,"['5df6e15b-9f6e-4cf9-8ba6-4388462bac1a', 'd22626e5-4f55-40a2-96ae-e6348c8e755f', 'd7d27f97-42ca-4041-b857-d3430672e11e']",42,,,,,,,,,,,,,,,,,Guinea,4892,00:02:42.342,Pass,True
,,,,,,,,,,,,,,,,,1.234123,,,,,,,,,,,169d47cf-5ba6-4b22-aa16-917fcbe994f8,117,,"[2.2, 57.9]",3920389,2,,,,,1.452628,,Right Foot,,,,"[4.8, 79.8]",,Ground Pass,22.053799,,Out,,Frank Magri,189348.0,,,,,1,From Throw In,Jean-Charles Castelletto,7426.0,Right Back,9,Guinea,4892,['d2935d40-cd8a-4114-a9ec-09be1b3bd476'],49,,,,,,,,,,,,,,,,,Cameroon,2722,00:02:49.556,Pass,
,,,,,,,,,,,,,,,,,1.500597,,,,,,,,,,,b1fc0e63-6fe3-428a-8d7b-30300b8ab557,119,,"[112.5, 0.1]",3920389,3,,True,,,2.3645976,,,,,,"[106.5, 6.0]",,Low Pass,8.414867,,,,Moriba Kourouma Kourouma,39073.0,,,,Throw-in,1,From Throw In,Sekou Oumar Sylla,132711.0,Left Back,10,Guinea,4892,['99a030dd-3646-42fb-bde4-1908c1ecf2f8'],6,,,,,,,,,,,,,,,,,Guinea,4892,00:03:06.135,Pass,
,,,,,,,,,,,,,,,,,0.172698,,,,,,,,,,,d0f3b1fd-381a-4685-b1af-61dc71c5f362,123,,"[107.0, 6.3]",3920389,3,,,,,-0.2914568,,Left Foot,,,,"[111.0, 5.1]",,Ground Pass,4.1761227,,Incomplete,,Sekou Oumar Sylla,132711.0,,,,,1,From Throw In,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,10,Guinea,4892,"['dc33b5a4-9786-4277-9dd2-b5d49242dcd7', 'aba78aa8-aca1-4bfb-8bd1-1d652dd733ed', '66a09386-3c42-481a-b300-977c6ebf8800']",8,,,,,,,,,,,,,,,,,Guinea,4892,00:03:08.898,Pass,True
,,,,,,,,,,,,,,,,,0.88298,,,,,,,,,,,7a96895f-6d11-4b68-9e1c-0570ab8bf814,126,,"[111.5, 0.1]",3920389,3,,,,,2.4713292,,,,,,"[103.3, 6.6]",,Low Pass,10.463747,,,,Moriba Kourouma Kourouma,39073.0,,,,Throw-in,1,From Throw In,Sekou Oumar Sylla,132711.0,Left Back,11,Guinea,4892,['aaf5ac5e-51f8-4de7-818d-5836af4f08dc'],18,,,,,,,,,,,,,,,,,Guinea,4892,00:03:18.895,Pass,
,,,,,,,,,,,,,,,,,1.640669,,,,,,,,,,,c2fd03ea-cfc8-48e4-9053-33e8e422a10d,130,,"[103.3, 7.4]",3920389,3,,,,,-0.22768933,,Right Foot,,,,"[111.5, 5.5]",,Ground Pass,8.417244,,,,Sekou Oumar Sylla,132711.0,,,,,1,From Throw In,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,11,Guinea,4892,"['14424e46-bf89-4739-86b7-c6238400520e', '2e438ee5-8bdc-4706-8faa-a3db03824ae2']",20,,,,,,,,,,,,,,,,,Guinea,4892,00:03:20.423,Pass,True
,,,,,,,,,,,,,,,,,0.836135,,,,,,,,,,,477bab79-0707-4027-a6fc-0e9282bfa095,133,,"[111.5, 5.5]",3920389,3,,,,,1.5573442,,Left Foot,,,,"[111.8, 27.8]",,High Pass,22.302017,,Incomplete,,Mohamed Bayo,8454.0,,,,,1,From Throw In,Sekou Oumar Sylla,132711.0,Left Back,11,Guinea,4892,"['ba8dbf58-033d-4efc-bbc6-3b7549734384', '68347050-2f03-4999-bd68-c0aa995cab07']",22,,,,,,,,,,,,,,,,,Guinea,4892,00:03:22.212,Pass,
,,,,,,,,,,,,,,,,,2.822133,,,,,,,,,,,934a8610-9b52-4866-8550-7ec966b9f4ad,138,,"[16.9, 72.8]",3920389,3,,True,,,0.06132651,,Right Foot,,,,"[28.3, 73.5]",,Ground Pass,11.421471,,,,Jean-Charles Castelletto,7426.0,,,,Free Kick,1,From Free Kick,Christopher Wooh,74588.0,Right Center Back,12,Cameroon,2722,['9a8aef57-3e41-474f-9412-aae79bf9e239'],47,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:47.508,Pass,
,,,,,,,,,,,,,,,,,1.615111,,,,,,,,,,,5571562d-caf6-43cc-b54a-945186b1323a,140,,"[39.4, 73.5]",3920389,3,,,,,-2.4162724,,Right Foot,,,,"[25.3, 61.0]",,Ground Pass,18.843037,,,,Christopher Wooh,74588.0,,,,,1,From Free Kick,Jean-Charles Castelletto,7426.0,Right Back,12,Cameroon,2722,['de0b3a1e-b433-4f55-a88c-3596218cdef3'],52,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:52.580,Pass,
,,,,,,,,,,,,,,,,,1.739221,,,,,,,,,,,b9ced398-683b-4b55-866d-30fb2629ed80,143,,"[24.8, 56.6]",3920389,3,,,,,-1.4756645,,Right Foot,,,,"[27.3, 30.4]",,Ground Pass,26.319004,,,,Harold Moukoudi,7386.0,,,,,1,From Free Kick,Christopher Wooh,74588.0,Right Center Back,12,Cameroon,2722,['27c15888-2969-477e-89a9-097be01d7d94'],54,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:54.796,Pass,
,,,,,,,,,,,,,,,,,1.340504,,,,,,,,,,,d12f6696-66fc-4038-8e6a-fe72d43d3972,146,,"[30.2, 22.9]",3920389,3,,,,,-0.9780014,,Right Foot,,,,"[39.9, 8.5]",,Ground Pass,17.362316,,,,Darlin Zidane Yongwa Ngameni,32190.0,,,,,1,From Free Kick,Harold Moukoudi,7386.0,Left Center Back,12,Cameroon,2722,['404b2515-bb8a-4f53-bb30-4264fb1dd277'],57,,,,,,,,,,,,,,,,,Cameroon,2722,00:03:57.617,Pass,
,,,,,,,,,,,,,,,,,2.244959,,,,,,,,,,,daf79a89-53d5-4968-a66b-3e9b9a6ea45a,150,,"[33.2, 7.7]",3920389,4,,,,,2.561963,,Right Foot,,,,"[13.8, 20.4]",,Ground Pass,23.18728,,,,Harold Moukoudi,7386.0,,,,,1,From Free Kick,Darlin Zidane Yongwa Ngameni,32190.0,Left Back,12,Cameroon,2722,"['dbb1817a-93c9-4776-b044-38b6e9671d4c', '95eb2e63-4254-461d-9ac0-7fff96622b7d']",0,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:00.816,Pass,True
,,,,,,,,,,,,,,,,,1.600115,,,,,,,,,,,ecc1103e-68d7-4151-9040-93bfbcc19ef3,153,,"[12.2, 21.0]",3920389,4,,,,,1.9100889,,Right Foot,,,,"[6.2, 38.0]",,Ground Pass,18.027756,,,,Joseph Fabrice Ondoa Ebogo,24670.0,,,,,1,From Free Kick,Harold Moukoudi,7386.0,Left Center Back,12,Cameroon,2722,['9f4cde09-2c8d-4929-aca5-db030b87f529'],3,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:03.694,Pass,
,,,,,,,,,,,,,,,,,1.63525,,,,,,,,,,,554ffa2a-28de-4d98-b83c-9ae17179ae17,156,,"[9.7, 39.0]",3920389,4,,,,,-1.4431752,,Right Foot,,,,"[12.6, 16.4]",,Ground Pass,22.785303,,,,Harold Moukoudi,7386.0,,,,,1,From Free Kick,Joseph Fabrice Ondoa Ebogo,24670.0,Goalkeeper,12,Cameroon,2722,['0a767f14-24fa-4ada-bd84-6f88acc12aa3'],12,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:12.188,Pass,
,,,,,,,,,,,,,,,,,2.760011,,,,,,,,,,,e0f592d5-707d-4eff-b620-8b2f8072f796,159,,"[14.8, 7.0]",3920389,4,,,,,0.0,,Left Foot,,,,"[52.7, 7.0]",,High Pass,37.9,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,1,From Free Kick,Harold Moukoudi,7386.0,Left Center Back,12,Cameroon,2722,['73439fea-51db-4d7e-8a1d-a09bf7a42cdd'],16,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:16.661,Pass,
,,,,,,,,,,,,,,,,,1.713192,,,,,,,,,,,a7e0cef2-befe-4039-bc89-1e0ed739952a,165,,"[49.7, 7.5]",3920389,4,,True,,,2.3640683,,Right Foot,,,,"[36.9, 20.1]",,Ground Pass,17.96107,,,,Harold Moukoudi,7386.0,,,,Free Kick,1,From Free Kick,Darlin Zidane Yongwa Ngameni,32190.0,Left Back,13,Cameroon,2722,['3a68c054-7736-4241-a19e-ebceb41564dd'],42,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:42.076,Pass,
,,,,,,,,,,,,,,,,,1.867194,,,,,,,,,,,625c510e-ab6c-4098-8cb5-12321602184b,167,,"[37.8, 24.0]",3920389,4,,,,,1.4919534,,Right Foot,,,,"[41.3, 68.3]",,Ground Pass,44.438046,,,,Christopher Wooh,74588.0,,True,,,1,From Free Kick,Harold Moukoudi,7386.0,Left Center Back,13,Cameroon,2722,['735e095e-f770-478e-8020-ee9cab0a8929'],44,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:44.161,Pass,
,,,,,,,,,,,,,,,,,1.056361,,,,,,,,,,,4be9dbf1-a28b-4638-bd5a-6f240e6894ed,170,,"[50.3, 68.7]",3920389,4,,,,,-2.1527014,,Right Foot,,,,"[42.8, 57.3]",,Ground Pass,13.645879,,,,Olivier Michel Kemen,7355.0,,,,,1,From Free Kick,Christopher Wooh,74588.0,Right Center Back,13,Cameroon,2722,['870ffbbd-9fd9-4b11-86e6-693e579bab2c'],49,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:49.145,Pass,
,,,,,,,,,,,,,,,,,1.956428,,,,,,,,,,,bbbb29c3-5b35-43bd-8457-3b1231066155,173,,"[44.9, 52.3]",3920389,4,,,,,-1.4292319,,Right Foot,,,,"[50.9, 10.2]",,Ground Pass,42.525406,,,,Darlin Zidane Yongwa Ngameni,32190.0,,True,,,1,From Free Kick,Olivier Michel Kemen,7355.0,Center Defensive Midfield,13,Cameroon,2722,['230a0244-4c1f-420b-90e7-8180041bd298'],51,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:51.876,Pass,
,,,,,,,,,,,,,,,,,1.34003,,,,,,,,,,,1100d7be-318d-46ce-a0d1-bb5d25bf617b,176,,"[52.4, 6.7]",3920389,4,,,,,-0.32351422,,Right Foot,,,,"[69.4, 1.0]",,Ground Pass,17.930141,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,1,From Free Kick,Darlin Zidane Yongwa Ngameni,32190.0,Left Back,13,Cameroon,2722,['6200fe07-7a40-4c2b-a9f6-db8d503407f6'],55,,,,,,,,,,,,,,,,,Cameroon,2722,00:04:55.162,Pass,
,,,,,,,,,,,,,,,,,1.354358,,,,,,,,,,,85b46654-5c6b-4ef9-b78e-d04eb3f6b7a0,180,,"[50.1, 80.0]",3920389,5,,True,,,-0.6149374,,,,,,"[64.4, 69.9]",,High Pass,17.507141,,,,Moriba Kourouma Kourouma,39073.0,,,,Throw-in,1,From Throw In,Antoine Conte,131849.0,Right Back,14,Guinea,4892,['693bbd09-0aab-4d1d-9173-29b943ca0039'],4,,,,,,,,,,,,,,,,,Guinea,4892,00:05:04.467,Pass,
,,,,,,,,,,,,,,,,,4.100153,,,,,,,,,,,17d3da4b-787c-4689-a020-f0d02af174ef,182,,"[64.4, 69.9]",3920389,5,,,,,0.22367129,,Right Foot,,,,"[108.8, 80.0]",,High Pass,45.53427,,Out,,Mohamed Bayo,8454.0,,,,,1,From Throw In,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,14,Guinea,4892,['e3d22994-a4cd-4e80-84fd-cb73f5655e43'],5,,,,,,,,,,,,,,,,,Guinea,4892,00:05:05.954,Pass,
,,,,,,,,,,,,,,,,,0.847789,,,,,,,,,,,f38afab1-4d02-48fc-9dca-fbc3ab109f34,184,,"[11.1, 0.1]",3920389,5,,,,,0.61072594,,,,,,"[16.1, 3.6]",,Low Pass,6.1032777,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,Throw-in,1,From Throw In,Darlin Zidane Yongwa Ngameni,32190.0,Left Back,15,Cameroon,2722,['95fd0326-2491-4114-aa6d-8eabea82a77b'],24,,,,,,,,,,,,,,,,,Cameroon,2722,00:05:24.732,Pass,
,,,,,,,,,,,,,,,,,1.662231,,,,,,,,,,,2bcbb533-9291-442d-b14a-27cfce113b95,186,,"[16.8, 3.6]",3920389,5,,,,,-2.860755,,Right Foot,,,,"[11.6, 2.1]",,Ground Pass,5.4120235,,Incomplete,,Darlin Zidane Yongwa Ngameni,32190.0,,,,,1,From Throw In,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,15,Cameroon,2722,"['01fb1f07-f592-4a92-80a3-eac9b587c5f7', 'f22c9304-8e7f-483b-879c-7c2680aec95a']",25,,,,,,,,,,,,,,,,,Cameroon,2722,00:05:25.580,Pass,
,,,,,,,,,,,,,,,,,1.276156,,,,,,,,,,,eb3d874d-0b24-4d65-b193-b7fa730f4820,191,,"[106.8, 78.9]",3920389,6,,,,,-1.5082002,c5f4a330-aeb5-47d7-b13b-f79d9a784346,Right Foot,True,,,"[109.0, 43.8]",,High Pass,35.168877,,,,Mouctar Diakhaby,4267.0,True,,,Free Kick,1,From Free Kick,Moriba Kourouma Kourouma,39073.0,Left Defensive Midfield,16,Guinea,4892,['15aab0a0-1d42-40fa-85b8-187dac80f921'],43,,,,,,,,,,,,,,,,,Guinea,4892,00:06:43.221,Pass,
,,,,,,,,,,,,,,,,,1.415882,,,,,,,,,,,0f6eadb0-7205-4ae0-acae-6e61340d88ef,196,,"[6.0, 35.1]",3920389,7,,True,,,-1.5534068,,Right Foot,,,,"[6.4, 12.1]",,Ground Pass,23.003477,,,,Harold Moukoudi,7386.0,,,,Goal Kick,1,From Goal Kick,Joseph Fabrice Ondoa Ebogo,24670.0,Goalkeeper,17,Cameroon,2722,['292babed-9b51-407e-9ccb-d826656f6ca8'],7,,,,,,,,,,,,,,,,,Cameroon,2722,00:07:07.744,Pass,
,,,,,,,,,,,,,,,,,2.225192,,,,,,,,,,,8d23f703-41db-4bcf-af13-c8bd01a75d4e,198,,"[6.4, 13.1]",3920389,7,,,,,0.18025438,,Right Foot,,,,"[50.3, 21.1]",,High Pass,44.622974,,,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,1,From Goal Kick,Harold Moukoudi,7386.0,Left Center Back,17,Cameroon,2722,['e716603c-753e-4b57-892d-ef2f0dc2e0ca'],9,,,,,,,,,,,,,,,,,Cameroon,2722,00:07:09.729,Pass,
,,,,,,,,,,,,,,,,,1.306286,,,,,,,,,,,a8f05b97-921f-4f2f-8fd7-70efd1b134e0,200,,"[49.9, 22.6]",3920389,7,,,,,1.4585935,,Head,,,,"[50.7, 29.7]",,High Pass,7.1449285,,,,Jules Olivier Ntcham,10530.0,,,,,1,From Goal Kick,Georges-Kévin Nkoudou Mbida,3639.0,Left Wing,17,Cameroon,2722,['2079fc22-234f-4bfe-a4d0-e04909b994f0'],12,,,,,,,,,,,,,,,,,Cameroon,2722,00:07:12.132,Pass,
,,,,,,,,,,,,,,,,,2.133297,,,,,,,,,,,1d383040-0e7c-46ca-8e3e-5272370ee6d5,204,,"[67.2, 40.9]",3920389,7,,,,,0.8488721,,Right Foot,,,,"[89.3, 66.0]",,Ground Pass,33.442787,,,,Frank Magri,189348.0,,,,,1,From Goal Kick,Jules Olivier Ntcham,10530.0,Right Center Midfield,17,Cameroon,2722,"['45733d67-8f69-43f5-91a6-c36914b3d0bc', '925bfa93-3cb6-4ba0-8f83-fd177120d114']",15,,,,,,,,,,,,,,,,,Cameroon,2722,00:07:15.741,Pass,True
,,,,,,,,,,,,,,,,,0.189921,,,,,,,,,,,74614f3a-275a-4b0c-8ea2-f4bc1576eeae,207,,"[93.4, 66.3]",3920389,7,,,,,-0.68726873,,Right Foot,,,,"[104.0, 57.6]",,High Pass,13.713133,,Incomplete,,Karl Brillant Toko Ekambi,3551.0,,,,,1,From Goal Kick,Frank Magri,189348.0,Right Wing,17,Cameroon,2722,"['c4c9fd66-076d-4c0f-b866-dec724b8d10b', '94d58443-e577-4982-8eed-eebd84264a6e']",19,,,,,,,,,,,,,,,,,Cameroon,2722,00:07:19.472,Pass,
,,,,,,,,,,,,,,,,,2.797501,,,,,,,,,,,05e9afd4-8eae-4c00-9f22-482ea1032366,212,,"[14.2, 35.4]",3920389,7,,,,,0.7335416,,Right Foot,,,,"[59.8, 76.5]",,High Pass,61.38868,,,,Morgan Guilavogui,47351.0,,True,,,1,Regular Play,Ibrahim Kone,182573.0,Goalkeeper,18,Guinea,4892,['1ae2cd21-79fb-4e49-8903-0922e26d210f'],41,,,,,,,,,,,,,,,,,Guinea,4892,00:07:41.130,Pass,
,,,,,,,,,,,,,,,,,1.459296,,,,,,,,,,,d6f224a4-d5d3-4f27-91a0-3d7b466c2d04,214,,"[62.2, 75.1]",3920389,7,,,,,-0.6240231,,Head,,,,"[69.7, 69.7]",,High Pass,9.241753,,,,Aguibou Camara,39559.0,,,,,1,Regular Play,Morgan Guilavogui,47351.0,Right Wing,18,Guinea,4892,['09a657b5-38e4-45d6-ada8-194586f89421'],43,,,,,,,,,,,,,,,,,Guinea,4892,00:07:43.927,Pass,
,,,,,,,,,,,,,,,,,0.856533,,,,,,,,,,,a842fe55-5230-43e7-b514-da153a3a5cb4,218,,"[71.2, 69.9]",3920389,7,,,,,2.4416997,,Other,,,,"[67.4, 73.1]",,Low Pass,4.967897,,,,Morgan Guilavogui,47351.0,,,,,1,Regular Play,Aguibou Camara,39559.0,Center Attacking Midfield,18,Guinea,4892,"['8caa752c-95b7-46d3-9a41-dce80bbe3af0', '9eac494e-380c-4fe0-93d3-a2c45db8f011']",45,,,,,,,,,,,,,,,,,Guinea,4892,00:07:45.446,Pass,True
,,,,,,,,,,,,,,,,,2.076604,,,,,,,,,,,0e1addda-02f7-45d4-8999-6bba221c3943,221,,"[80.7, 60.9]",3920389,7,,,,,-1.9614034,,Right Foot,,,,"[73.7, 43.9]",,Ground Pass,18.384777,,,,Mory Konaté,35285.0,,,,,1,Regular Play,Morgan Guilavogui,47351.0,Right Wing,18,Guinea,4892,['bbea3905-90b8-4315-92a2-5fc396d81f97'],48,,,,,,,,,,,,,,,,,Guinea,4892,00:07:48.219,Pass,
,,,,,,,,,,,,,,,,,1.118059,,,,,,,,,,,bed40d4a-f017-46ee-8d75-18ae95d42759,224,,"[77.3, 43.9]",3920389,7,,,,,-1.2969047,,Right Foot,,,,"[83.2, 22.9]",,Ground Pass,21.81307,,,,Sekou Oumar Sylla,132711.0,,,,,1,Regular Play,Mory Konaté,35285.0,Right Defensive Midfield,18,Guinea,4892,['714078c5-eb42-47da-88b6-77bdbb0f74a1'],51,,,,,,,,,,,,,,,,,Guinea,4892,00:07:51.083,Pass,
,,,,,,,,,,,,,,,,,1.646773,,,,,,,,,,,34681c6e-b40b-44ad-9f0d-957795a2a861,227,,"[83.0, 25.9]",3920389,7,,,,,-1.1430614,,Left Foot,,,,"[92.3, 5.5]",,Ground Pass,22.419857,,,,François Kamano,3405.0,,,,,1,Regular Play,Sekou Oumar Sylla,132711.0,Left Back,18,Guinea,4892,['0d8ce2d0-ea29-4d3e-8b38-bfcb0a39fbf4'],52,,,,,,,,,,,,,,,,,Guinea,4892,00:07:52.924,Pass,
,,,,,,,,,,,,,,,,,1.816873,,,,,,,,,,,af5bb084-62b2-4aa8-b784-704fcd4f5e56,230,,"[118.6, 7.6]",3920389,7,,,,,1.5995654,,Left Foot,True,,,"[117.8, 35.4]",,Ground Pass,27.811508,,Incomplete,,Mohamed Bayo,8454.0,,,,,1,Regular Play,François Kamano,3405.0,Left Wing,18,Guinea,4892,"['d9e62906-65b3-462c-848f-881c40743e48', 'd89c3580-a351-43c0-8a93-d7a0882ca3b5']",58,,,,,,,,,,,,,,,,,Guinea,4892,00:07:58.716,Pass,
,,,,,,,,,,,,,,,,,1.695954,,,,,,,,,,,54a64925-787d-4632-933a-8e57c06cb979,234,,"[10.7, 32.2]",3920389,8,,,,,-1.2860659,,Keeper Arm,,,,"[13.1, 24.0]",,Ground Pass,8.5440035,,,,Harold Moukoudi,7386.0,,,,,1,Regular Play,Joseph Fabrice Ondoa Ebogo,24670.0,Goalkeeper,19,Cameroon,2722,['9e70a122-147c-4f58-aefa-a9a0c484d727'],11,,,,,,,,,,,,,,,,,Cameroon,2722,00:08:11.404,Pass,
,,,,,,,,,,,,,,,,,1.347047,,,,,,,,,,,d82e4690-ab2f-472e-a1af-ee22c3bceaba,237,,"[14.8, 32.2]",3920389,8,,,,,1.6388727,,Right Foot,,,,"[13.3, 54.2]",,Ground Pass,22.051077,,,,Christopher Wooh,74588.0,,,,,1,Regular Play,Harold Moukoudi,7386.0,Left Center Back,19,Cameroon,2722,['1e9de0bc-1623-4a6f-92fc-2042085ad7e6'],15,,,,,,,,,,,,,,,,,Cameroon,2722,00:08:15.291,Pass,
,,,,,,,,,,,,,,,,,1.615427,,,,,,,,,,,95678085-96aa-46c5-a18e-686bb9e73ffc,240,,"[15.8, 54.5]",3920389,8,,,,,-1.6337383,,Right Foot,,,,"[14.3, 30.7]",,Ground Pass,23.847221,,,,Harold Moukoudi,7386.0,,,,,1,Regular Play,Christopher Wooh,74588.0,Right Center Back,19,Cameroon,2722,['b246c674-5189-449a-9a28-051f86069965'],18,,,,,,,,,,,,,,,,,Cameroon,2722,00:08:18.786,Pass,
,,,,,,,,,,,,,,,,,2.620011,,,,,,,,,,,9773874e-4753-4070-9214-64f7b4e109a9,243,,"[18.1, 30.4]",3920389,8,,,,,-1.0661694,,Right Foot,,,,"[27.6, 13.2]",,Ground Pass,19.649174,,,,André-Frank Zambo Anguissa,3141.0,,,,,1,Regular Play,Harold Moukoudi,7386.0,Left Center Back,19,Cameroon,2722,['a474c33a-b46c-4940-ba75-0d556a95d563'],22,,,,,,,,,,,,,,,,,Cameroon,2722,00:08:22.333,Pass,
