50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,True,,,,,,2.004123,,,,,,,,,,,e1e6d2eb-aa64-4e0f-ac16-c0ea7fe00dcc,101,,,"[43.8, 69.4]",3920394,2,,,,,0.20902294,,Other,,,"[57.0, 72.2]",,Low Pass,,13.493702,,,,Azzedine Ounahi,46258.0,,,,Interception,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,8,Morocco,788,"['ca719790-1fc6-48a8-b0d8-f832b16cc585', '750748b0-8cee-4734-9e44-a489f97738c6']",4,,,,,,,,,,,,,,,,Morocco,788,00:02:04.876,Pass,
,,,,,,,,,,,,,,,,,1.560014,,,,,,,,,,,e32a8203-784c-4ea4-adad-dd7e741fc9c7,104,,,"[73.6, 67.5]",3920394,2,,,,,0.47758397,,Right Foot,,,"[85.0, 73.4]",,Ground Pass,,12.836277,,,,Hakim Ziyech,5237.0,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,8,Morocco,788,['d0843834-de0b-424b-a1d5-a648e30ac7da'],9,,,,,,,,,,,,,,,,Morocco,788,00:02:09.469,Pass,
,,,,,,,,,,,,,,,,,0.180138,,,,,,,,,,,260dd7c4-09bc-4e62-b8e3-5471bdb9a5a4,107,,,"[86.0, 73.4]",3920394,2,,,,,-0.9272952,,Left Foot,,,"[87.5, 71.4]",,Low Pass,,2.5,,Incomplete,,Youssef En-Nesyri,6301.0,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,8,Morocco,788,"['ccf16997-12a4-46fa-8760-fba4cbee3216', '7327b931-2934-41b4-8afc-a7b270dc7741']",11,,,,,,,,,,,,,,,,Morocco,788,00:02:11.971,Pass,
,,,,,,,,,,,,,,,,,0.897828,,,,,,,,,,,6d3e72d4-dc49-4409-acb8-6ab2f50d541d,111,,,"[16.0, 44.5]",3920394,2,,,,,0.25962964,,Right Foot,,,"[28.8, 47.9]",,Ground Pass,,13.243867,,,,Mudathiri Yahya,136057.0,,,,Recovery,1,From Counter,Haji Mnoga,51494.0,Right Back,9,Tanzania,4953,"['2d6038c2-f71a-472c-bb5d-7246b0e4a6fb', '5a7e42f3-0e69-4ae3-9e17-72b044e9f3c8']",14,,,,,,,,,,,,,,,,Tanzania,4953,00:02:14.366,Pass,True
,,,,,,,,,,,,,,,,,0.967518,,,,,,,,,,,3e766875-89c7-48ed-bd33-6965a1f42065,114,,,"[35.8, 47.0]",3920394,2,,,,,-0.12832323,,Right Foot,,,"[51.3, 45.0]",,Ground Pass,,15.6285,,Unknown,,Charles M'Mombwa,80307.0,,,,,1,From Counter,Mudathiri Yahya,136057.0,Right Center Midfield,9,Tanzania,4953,['600285ac-6361-49ae-9847-cdb6d55e8d8a'],16,,,,,,,,,,,,,,,,Tanzania,4953,00:02:16.439,Pass,
,,,,,,,,,,,,,,,,,1.649251,,,,,,,,,,,527ddb4c-933b-47fc-bf85-36bf3f100f97,119,,,"[41.9, 45.0]",3920394,2,,True,,,1.6718997,,Left Foot,,,"[40.5, 58.8]",,Ground Pass,,13.870832,,,,Haji Mnoga,51494.0,,,,Free Kick,1,From Free Kick,Himid Mao Mkami,86067.0,Center Defensive Midfield,10,Tanzania,4953,['b588b90b-8837-4442-a547-a870a19bc46c'],27,,,,,,,,,,,,,,,,Tanzania,4953,00:02:27.515,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,0799e1fb-b070-4b38-8e61-0675899e1188,121,,,"[40.0, 59.6]",3920394,2,,,,,-1.5280873,,Right Foot,,,"[40.5, 47.9]",,Ground Pass,,11.710679,,,,Himid Mao Mkami,86067.0,,,,,1,From Free Kick,Haji Mnoga,51494.0,Right Back,10,Tanzania,4953,['10cd2127-067f-4e74-bf7b-89256606f603'],29,,,,,,,,,,,,,,,,Tanzania,4953,00:02:29.223,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,ed08fbb8-e0fc-4306-aac7-9fa9a59d1c1d,124,,,"[41.1, 47.9]",3920394,2,,,,,-1.5653019,,Right Foot,,,"[41.2, 29.7]",,Ground Pass,,18.200275,,,,Novatus Dismas Miroshi,136055.0,,,,,1,From Free Kick,Himid Mao Mkami,86067.0,Center Defensive Midfield,10,Tanzania,4953,['b2918bd3-3b7b-484b-9ad1-f73498a4f79f'],32,,,,,,,,,,,,,,,,Tanzania,4953,00:02:32.501,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,b0bba035-aa12-4c01-b9a2-eda5cf461bab,127,,,"[43.1, 28.3]",3920394,2,,,,,-1.7894653,,Left Foot,,,"[38.3, 6.7]",,Ground Pass,,22.126907,,,,Mohamed Hussein Mohamed,105766.0,,,,,1,From Free Kick,Novatus Dismas Miroshi,136055.0,Left Center Midfield,10,Tanzania,4953,['ea66a0e9-5d5d-487a-a631-92ff24570d3c'],37,,,,,,,,,,,,,,,,Tanzania,4953,00:02:37.611,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,eded0537-d55f-4f83-b1b0-63f70fc6d65e,130,,,"[37.3, 5.8]",3920394,2,,,,,2.2061121,,Left Foot,,,"[28.6, 17.6]",,Ground Pass,,14.660491,,,,Ibrahim Abdallah Hamad,389092.0,,,,,1,From Free Kick,Mohamed Hussein Mohamed,105766.0,Left Back,10,Tanzania,4953,['73f6fc45-8dd3-4ef4-9c17-e73a844c4e4d'],39,,,,,,,,,,,,,,,,Tanzania,4953,00:02:39.830,Pass,
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,d654449a-7569-486b-8303-d50c1e42a5e0,133,,,"[28.5, 17.9]",3920394,2,,,,,1.7767876,,Left Foot,,,"[21.5, 51.4]",,Ground Pass,,34.22353,,,,Bakari Nondo Mwamnyeto,103269.0,,,,,1,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,10,Tanzania,4953,['82473de1-fdef-4d90-a218-caf0b21d690f'],41,,,,,,,,,,,,,,,,Tanzania,4953,00:02:41.585,Pass,
,,,,,,,,,,,,,,,,,2.176781,,,,,,,,,,,8cdcd86c-8764-4b6e-b615-3a467d990c2f,136,,,"[21.8, 51.4]",3920394,2,,,,,0.6566642,,Right Foot,,,"[56.7, 78.3]",,High Pass,,44.063816,,,,Mbwana Ally Samatta,16548.0,,,,,1,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,10,Tanzania,4953,['8765d59e-d548-4744-bfaa-096d21a0382f'],45,,,,,,,,,,,,,,,,Tanzania,4953,00:02:45.538,Pass,
,,,,,,,,,,,,,,,,,1.951019,,,,,,,,,,,6185cd2c-2e61-4cd7-96d6-b2cf75027087,140,,,"[56.4, 78.3]",3920394,2,,,,,-1.0993364,,Other,,,"[64.2, 63.0]",,Low Pass,,17.173527,,,,Mudathiri Yahya,136057.0,,,,,1,From Free Kick,Mbwana Ally Samatta,16548.0,Right Wing,10,Tanzania,4953,"['647f98dd-5264-47b8-ab72-7d7b1d57821f', '4f0e3dd9-ee55-4190-acd6-b7487f10ae3e']",47,,,,,,,,,,,,,,,,Tanzania,4953,00:02:47.837,Pass,True
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,4b47e6e2-0cc8-42af-859a-df400b4893c6,143,,,"[64.0, 64.5]",3920394,2,,,,,0.65634835,,Right Foot,,,"[78.8, 75.9]",,Ground Pass,,18.681541,,,,Mbwana Ally Samatta,16548.0,,,,,1,From Free Kick,Mudathiri Yahya,136057.0,Right Center Midfield,10,Tanzania,4953,['2f117395-75ae-41c9-8ac4-abccda94f801'],49,,,,,,,,,,,,,,,,Tanzania,4953,00:02:49.828,Pass,
,,,,,,,,,,,,,,,,,1.183966,,,,,,,,,,,1c3f53e5-f384-447e-bea6-9d30ae946c07,151,,,"[92.5, 70.8]",3920394,3,,,,,-1.0147905,,Left Foot,True,,"[107.6, 46.5]",,High Pass,,28.60944,,Incomplete,,Charles M'Mombwa,80307.0,,,,Free Kick,1,From Free Kick,Novatus Dismas Miroshi,136055.0,Left Center Midfield,11,Tanzania,4953,"['f4a069cd-6f9e-4c89-bc78-1821a442605b', 'bec2757f-5a89-4d8d-829e-5267bf16adf0']",41,,,,,,,,,,,,,,,,Tanzania,4953,00:03:41.744,Pass,
,,,,,,,,,,,,,,,,,1.594024,,,,,,,,,,,7f3126a8-8f65-47c6-b759-99c98a501e71,156,,,"[84.8, 39.7]",3920394,3,,,,,-1.1587001,,Right Foot,,,"[92.1, 23.0]",,Ground Pass,,18.225805,,,,Tarryn Allarakhia,19426.0,,,,,1,From Free Kick,Mudathiri Yahya,136057.0,Right Center Midfield,11,Tanzania,4953,['a445a83b-b466-4279-8609-ea34691277f8'],45,,,,,,,,,,,,,,,,Tanzania,4953,00:03:45.232,Pass,
,,,,,,,,,,,,,,,,,1.660024,,,,,,,,,,,f1fb0174-e1ec-44dd-b689-79d18646a57b,159,,,"[96.5, 20.5]",3920394,3,,,,,-0.9285973,,Right Foot,,,"[105.7, 8.2]",,Ground Pass,,15.360013,,,,Mbwana Ally Samatta,16548.0,,,,,1,From Free Kick,Tarryn Allarakhia,19426.0,Left Wing,11,Tanzania,4953,['7b47f3c0-2198-4c74-8cb1-11df9306e992'],48,,,,,,,,,,,,,,,,Tanzania,4953,00:03:48.118,Pass,
,,,,,,,,,,,,,,,,,1.523969,,,,,,,,,,,6b8d2510-28cf-4774-a54e-abdf92a2c8cd,162,,,"[106.2, 10.6]",3920394,3,,,,,1.3442161,,Right Foot,True,,"[113.9, 44.0]",,High Pass,,34.276085,,Incomplete,,Haji Mnoga,51494.0,,,,,1,From Free Kick,Mbwana Ally Samatta,16548.0,Right Wing,11,Tanzania,4953,"['5169e9da-8798-4bb7-9771-7ccd851d4fac', 'f5ef69d2-1ab7-44a3-9266-26d253d9229b']",51,,,,,,,,,,,,,,,,Tanzania,4953,00:03:51.840,Pass,
,,,,,,,,,,,,,,,,,1.519985,,,,,,,,,,,7faa527b-8c09-427e-a925-73cb212c5bf8,165,,,"[120.0, 80.0]",3920394,5,,,,,-1.6189518,,Left Foot,,,"[118.0, 38.5]",,High Pass,True,41.548164,,Incomplete,,,,,True,Inswinging,Corner,1,From Corner,Novatus Dismas Miroshi,136055.0,Left Center Midfield,12,Tanzania,4953,['59b78c42-47d3-47dc-9368-a0cdee1e9dd4'],2,,,,,,,,,,,,,,,,Tanzania,4953,00:05:02.919,Pass,
,,,,,,,,,,,,,,,,,1.714172,,,,,,,,,,,68871f7a-9075-434a-8dab-7f7e554c486e,167,,,"[9.4, 48.2]",3920394,5,,True,,,0.77001476,,Keeper Arm,,,"[35.8, 73.8]",,High Pass,,36.773903,,,,Azzedine Ounahi,46258.0,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,13,Morocco,788,['23ff77c9-441c-48c0-80d6-0acd06dbee73'],14,,,,,,,,,,,,,,,,Morocco,788,00:05:14.984,Pass,
,,,,,,,,,,,,,,,,,1.214602,,,,,,,,,,,f8e79e6c-ec39-4e87-9960-c9ff44090fc9,169,,,"[33.4, 75.3]",3920394,5,,,,,-2.1082397,,Right Foot,,,"[27.5, 65.4]",,Ground Pass,,11.524756,,,,Nayef Aguerd,12149.0,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,13,Morocco,788,['fe0e0858-95a6-4f2b-8c74-dddea0e1da55'],18,,,,,,,,,,,,,,,,Morocco,788,00:05:18.851,Pass,
,,,,,,,,,,,,,,,,,0.992971,,,,,,,,,,,f3204d2b-01db-4e02-892a-4d4a3eaab781,172,,,"[27.5, 64.6]",3920394,5,,,,,-1.4440902,,Left Foot,,,"[29.5, 48.9]",,Ground Pass,,15.826876,,,,Sofyan Amrabat,5234.0,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,13,Morocco,788,['81fd23cf-7ea8-4357-9f9a-e3dbe3221ff7'],20,,,,,,,,,,,,,,,,Morocco,788,00:05:20.774,Pass,
,,,,,,,,,,,,,,,,,1.606882,,,,,,,,,,,5e99210e-a6d0-4607-bcf7-954e2e75f667,175,,,"[33.8, 44.0]",3920394,5,,,,,-2.2308705,,Right Foot,,,"[22.7, 29.7]",,Ground Pass,,18.102486,,,,Romain Saïss,5219.0,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,13,Morocco,788,['555e60a0-cddc-4dfc-8a3e-7d6bb0a7a205'],23,,,,,,,,,,,,,,,,Morocco,788,00:05:23.355,Pass,
,,,,,,,,,,,,,,,,,3.533878,,,,,,,,,,,be47a95a-22ae-4219-8741-82b19f7b1e8b,178,,,"[33.4, 24.4]",3920394,5,,,,,-0.20351614,,Left Foot,,,"[99.3, 10.8]",,High Pass,,67.288704,,,,Abdessamad Ezzalzouli,149714.0,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,13,Morocco,788,['9f21b9ec-f114-47cf-91a7-16386f83c304'],28,,,,,,,,,,,,,,,,Morocco,788,00:05:28.678,Pass,
,,,,,,,,,,,,,,,,,1.203928,,,,,,,,,,,1b68f868-0ee4-4eb6-8ff1-a454aefda125,185,,,"[15.2, 71.2]",3920394,5,,,,,-0.15374775,,Right Foot,,,"[49.4, 65.9]",,High Pass,,34.608234,,,,Charles M'Mombwa,80307.0,,,,,1,Regular Play,Haji Mnoga,51494.0,Right Back,14,Tanzania,4953,"['bdd72e56-ec23-4f25-b20f-64c2ae9c02f6', 'ad7edde1-8ac5-4cfc-afb6-0c6d500fcef2']",36,,,,,,,,,,,,,,,,Tanzania,4953,00:05:36.430,Pass,True
,,,,,,,,,,,,,,,,,4.246212,,,,,,,,,,,65525076-7f0c-4690-8dc6-ad488c7ec872,191,,,"[49.9, 69.3]",3920394,5,,True,,,-2.762893,,Right Foot,,,"[30.8, 61.7]",,Ground Pass,,20.556507,,,,Bakari Nondo Mwamnyeto,103269.0,,,,Free Kick,1,From Free Kick,Haji Mnoga,51494.0,Right Back,15,Tanzania,4953,['618d83a3-13f7-4fd3-b45d-cc4159746ebb'],49,,,,,,,,,,,,,,,,Tanzania,4953,00:05:49.233,Pass,
,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,4f9e77d4-69a4-4e81-9caa-de9d04144d94,193,,,"[28.0, 58.6]",3920394,5,,,,,-1.5974567,,Left Foot,,,"[27.4, 36.1]",,Ground Pass,,22.508,,,,Ibrahim Abdallah Hamad,389092.0,,,,,1,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,15,Tanzania,4953,['416ac0fc-53f4-4807-96a6-b145706fb317'],54,,,,,,,,,,,,,,,,Tanzania,4953,00:05:54.245,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,8403a3d7-3e4f-45fc-b964-dba29ccf63e6,196,,,"[26.9, 33.6]",3920394,5,,,,,-0.17787527,,Right Foot,,,"[35.8, 32.0]",,Ground Pass,,9.042677,,,,Novatus Dismas Miroshi,136055.0,,,,,1,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,15,Tanzania,4953,['7b3546cb-eb8e-4484-8cb0-338534c87535'],56,,,,,,,,,,,,,,,,Tanzania,4953,00:05:56.492,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,aea85442-6b46-4c47-9f6f-48d9603a5c4f,199,,,"[36.3, 33.2]",3920394,5,,,,,1.7126933,,Left Foot,,,"[33.7, 51.4]",,Ground Pass,,18.384777,,,,Himid Mao Mkami,86067.0,,,,,1,From Free Kick,Novatus Dismas Miroshi,136055.0,Left Center Midfield,15,Tanzania,4953,['8e611a61-30d4-49bf-9150-af018de9ed6b'],58,,,,,,,,,,,,,,,,Tanzania,4953,00:05:58.925,Pass,
,,,,,,,,,,,,,,,,,1.131467,,,,,,,,,,,315ddf10-736f-4c4e-8368-366be63e7731,202,,,"[33.4, 53.7]",3920394,6,,,,,0.7980557,,Right Foot,,,"[41.2, 61.7]",,Ground Pass,,11.1731825,,,,Mudathiri Yahya,136057.0,,,,,1,From Free Kick,Himid Mao Mkami,86067.0,Center Defensive Midfield,15,Tanzania,4953,['1601bb7a-dacd-49a0-8084-5ebc21c61014'],1,,,,,,,,,,,,,,,,Tanzania,4953,00:06:01.158,Pass,
,,,,,,,,,,,,,,,,,1.599997,,,,,,,,,,,f85ae443-2f14-4865-bc30-9383391a9d66,206,,,"[36.6, 57.7]",3920394,6,,,,,3.1415927,,Right Foot,,,"[22.9, 57.7]",,Ground Pass,,13.7,,,,Bakari Nondo Mwamnyeto,103269.0,,,,,1,From Free Kick,Mudathiri Yahya,136057.0,Right Center Midfield,15,Tanzania,4953,"['16c5e24d-1fd7-4d3a-b9bc-a31f9703c8a3', '84836fec-c090-432e-90e6-b32993698d3b']",3,,,,,,,,,,,,,,,,Tanzania,4953,00:06:03.017,Pass,True
,,,,,,,,,,,,,,,,,1.64299,,,,,,,,,,,c13a2403-c01a-4ebc-8caa-36f3afa1c694,210,,,"[16.6, 61.1]",3920394,6,,,,,-2.1278532,,Left Foot,,,"[5.7, 43.6]",,Ground Pass,,20.616983,,,,Aishi Manula,103262.0,,,,,1,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,15,Tanzania,4953,"['75ea706b-29a3-459c-bcb4-b6dd281422a3', 'a8edacf8-b94a-4f48-9def-b47e230de8fb']",5,,,,,,,,,,,,,,,,Tanzania,4953,00:06:05.971,Pass,True
,,,,,,,,,,,,,,,,,1.381693,,,,,,,,,,,8e6c8077-77d1-48a6-af3d-b86a9e00f5fb,214,,,"[7.7, 34.6]",3920394,6,,,,,-1.3991683,,Left Foot,,,"[11.6, 12.1]",,Ground Pass,,22.835499,,,,Ibrahim Abdallah Hamad,389092.0,,,,,1,From Free Kick,Aishi Manula,103262.0,Goalkeeper,15,Tanzania,4953,"['8ce4bcdc-e3b6-4f0b-aa7d-5b2afdadc84f', '91d7e0f5-a4e9-4b7c-9c2b-3a7232f487c1']",9,,,,,,,,,,,,,,,,Tanzania,4953,00:06:09.641,Pass,True
,,,,,,,,,,,,,,,,,4.755226,,,,,,,,,,,9a329412-19d4-463a-bd19-5bb13a2d1e3d,217,,,"[11.6, 12.3]",3920394,6,,,,,0.031946518,,Left Foot,,,"[86.7, 14.7]",,High Pass,,75.138336,,Incomplete,,Charles M'Mombwa,80307.0,,,,,1,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,15,Tanzania,4953,"['593bd1f3-f02c-49ce-a185-40b43044233f', 'c6934f43-18bd-4be8-b5df-f4317b43e51b']",12,,,,,,,,,,,,,,,,Tanzania,4953,00:06:12.174,Pass,
,,,,,,,,,,,,,,,,,1.668342,,,,,,,,,,,e849ac5f-c89a-409d-8a11-1c57226d8972,222,,,"[27.5, 75.3]",3920394,6,,,,,-1.0224892,,Right Foot,,,"[37.7, 58.6]",,Ground Pass,,19.568598,,,,Sofyan Amrabat,5234.0,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,16,Morocco,788,"['4dbaff71-3a60-4e8c-a752-1ceb3d190e1c', 'bacbc0c6-17a6-434e-8c41-3e119076a145']",19,,,,,,,,,,,,,,,,Morocco,788,00:06:19.718,Pass,True
,,,,,,,,,,,,,,,,,1.759868,,,,,,,,,,,24d06e57-4e14-4257-a956-59dd50e718b3,225,,,"[37.3, 58.6]",3920394,6,,,,,-2.6763527,,Right Foot,,,"[12.2, 46.0]",,Ground Pass,,28.085049,,,,Yassine Bounou,6785.0,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,16,Morocco,788,"['38ada7c1-5032-4d4a-a8de-60c6ef08a4c8', 'b4333612-d54d-45ae-9ca7-513d48eec5f3']",21,,,,,,,,,,,,,,,,Morocco,788,00:06:21.386,Pass,True
,,,,,,,,,,,,,,,,,1.582675,,,,,,,,,,,687ab613-25a5-474b-ad46-3a3cef23fe88,228,,,"[12.5, 44.5]",3920394,6,,,,,-1.0620666,,Right Foot,,,"[18.3, 34.1]",,Ground Pass,,11.907981,,,,Romain Saïss,5219.0,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,16,Morocco,788,['a436f8bd-6e30-4712-8565-79ad56c43c40'],25,,,,,,,,,,,,,,,,Morocco,788,00:06:25.869,Pass,
,,,,,,,,,,,,,,,,,2.182861,,,,,,,,,,,af8fee35-f5ed-4c61-a61d-d969022f6d23,231,,,"[26.1, 27.6]",3920394,6,,,,,1.4396846,,Left Foot,,,"[28.5, 45.8]",,Ground Pass,,18.35756,,,,Nayef Aguerd,12149.0,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,16,Morocco,788,['daae01c2-0bb9-4891-9886-76fdb6e16062'],31,,,,,,,,,,,,,,,,Morocco,788,00:06:31.719,Pass,
,,,,,,,,,,,,,,,,,1.258893,,,,,,,,,,,6bc6ac56-de2c-42e2-b50b-f64854f1f259,234,,,"[28.8, 49.3]",3920394,6,,,,,0.88187194,,Left Foot,,,"[41.4, 64.6]",,Ground Pass,,19.820444,,,,Sofyan Amrabat,5234.0,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,16,Morocco,788,['80f25666-7524-472a-befc-dde4a4425e54'],35,,,,,,,,,,,,,,,,Morocco,788,00:06:35.053,Pass,
,,,,,,,,,,,,,,,,,0.975735,,,,,,,,,,,f2388568-4242-4209-bb8f-6c79d3bcad8d,237,,,"[47.7, 70.0]",3920394,6,,,,,-0.42366892,,Right Foot,,,"[57.9, 65.4]",,Ground Pass,,11.1892805,,,,Azzedine Ounahi,46258.0,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,16,Morocco,788,['116dc36a-a235-4aa5-ba63-49a6729089fe'],38,,,,,,,,,,,,,,,,Morocco,788,00:06:38.018,Pass,
,,,,,,,,,,,,,,,,,1.265013,,,,,,,,,,,b44802fd-1591-49ff-b49b-6d8bc92ef033,240,,,"[58.1, 65.4]",3920394,6,,,,,3.0484054,,Right Foot,,,"[47.4, 66.4]",,Ground Pass,,10.746628,,,,Sofyan Amrabat,5234.0,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,16,Morocco,788,"['1f0438c3-5482-4124-8f69-6148e2ce417a', 'f7148f88-f516-4c6a-ba10-eaaa95eb0789']",38,,,,,,,,,,,,,,,,Morocco,788,00:06:38.994,Pass,True
,,,,,,,,,,,,,,,,,1.632109,,,,,,,,,,,b00dc596-833d-403f-827a-18e36475bd19,243,,,"[43.8, 64.9]",3920394,6,,,,,-1.6079309,,Right Foot,,,"[42.6, 32.6]",,Ground Pass,,32.322285,,,,Romain Saïss,5219.0,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,16,Morocco,788,['ac4ae715-9f71-4b83-80d9-705782361921'],41,,,,,,,,,,,,,,,,Morocco,788,00:06:41.135,Pass,
,,,,,,,,,,,,,,,,,4.929899,,,,,,,,,,,f6326853-3ce2-45ba-98d0-0f3a92bc6349,246,,,"[51.5, 28.3]",3920394,6,,,,,0.4305176,,Left Foot,,,"[115.3, 57.6]",,High Pass,,70.20634,,Incomplete,,Hakim Ziyech,5237.0,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,16,Morocco,788,"['ae612232-f596-4807-b5a2-d5ba87129408', 'ac518683-f4c2-4242-bb10-3e1c4f65ace0']",46,,,,,,,,,,,,,,,,Morocco,788,00:06:46.931,Pass,
,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,2d7ca3eb-d98a-472b-b5a8-2469bfe93b96,249,,,"[12.0, 27.1]",3920394,7,,True,,,-0.5404195,,Keeper Arm,,,"[23.0, 20.5]",,Ground Pass,,12.8280945,,,,Ibrahim Abdallah Hamad,389092.0,,,,,1,From Keeper,Aishi Manula,103262.0,Goalkeeper,17,Tanzania,4953,['6839084f-dd72-4287-b453-b69803f262f5'],1,,,,,,,,,,,,,,,,Tanzania,4953,00:07:01.879,Pass,
,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,c866ab6c-39fe-4877-9a7c-8422b24222b6,251,,,"[21.0, 21.5]",3920394,7,,,,,1.7910999,,Left Foot,,,"[15.2, 47.4]",,Ground Pass,,26.541477,,,,Bakari Nondo Mwamnyeto,103269.0,,,,,1,From Keeper,Ibrahim Abdallah Hamad,389092.0,Left Center Back,17,Tanzania,4953,['319ae421-b3cd-4577-b615-d1bf8d62710b'],3,,,,,,,,,,,,,,,,Tanzania,4953,00:07:03.392,Pass,
,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,71d19333-d12d-400c-8165-d04520ad9029,254,,,"[16.7, 57.6]",3920394,7,,,,,0.9664908,,Right Foot,,,"[28.3, 74.4]",,Ground Pass,,20.41568,,,,Haji Mnoga,51494.0,,,,,1,From Keeper,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,17,Tanzania,4953,['1cf5ac48-59b7-43cf-b34f-d2ad3c493aaf'],6,,,,,,,,,,,,,,,,Tanzania,4953,00:07:06.680,Pass,
,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,b72a7b7d-14db-4550-8a3e-435a5add516c,256,,,"[26.8, 74.1]",3920394,7,,,,,-2.0611043,,Right Foot,,,"[18.9, 59.3]",,Ground Pass,,16.776472,,,,Bakari Nondo Mwamnyeto,103269.0,,,,,1,From Keeper,Haji Mnoga,51494.0,Right Back,17,Tanzania,4953,['6c5e63b7-e06c-4c85-9ecf-62d316e9d9ee'],8,,,,,,,,,,,,,,,,Tanzania,4953,00:07:08.680,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,b8c54bcd-f8dc-4b73-8690-6d0b4400168c,259,,,"[20.6, 58.1]",3920394,7,,,,,-1.4016951,,Right Foot,,,"[22.0, 49.9]",,Ground Pass,,8.318654,,,,Himid Mao Mkami,86067.0,,,,,1,From Keeper,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,17,Tanzania,4953,['58e45480-7980-4ce3-8a67-99a9ae344f06'],11,,,,,,,,,,,,,,,,Tanzania,4953,00:07:11.345,Pass,
,,,,,,,,,,,,,,,,,1.850718,,,,,,,,,,,0634aba5-e928-4ac6-9988-23552ec2b914,262,,,"[22.0, 33.7]",3920394,7,,,,,-1.0837156,,Right Foot,,,"[35.4, 8.4]",,Ground Pass,,28.62953,,,,Mohamed Hussein Mohamed,105766.0,,,,,1,From Keeper,Himid Mao Mkami,86067.0,Center Defensive Midfield,17,Tanzania,4953,['f91fe154-7fb4-41ad-8111-f98e6d1a728c'],15,,,,,,,,,,,,,,,,Tanzania,4953,00:07:15.305,Pass,
