50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.98492,,,,,,,,,,,,,d30633ce-932d-4375-a7d5-d0c678cf5d3b,74,,"[80.0, 10.1]",3920403,1,,,,0.8026109,,Left Foot,,,,"[111.4, 42.6]",,Ground Pass,,45.19082,Injury Clearance,,,,,,,,,,1,From Throw In,Bodda Mouhsine,146933.0,Left Center Midfield,4,Mauritania,4932,,28,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:01:28.318,Pass,
,,,,,,,,,,,,,,,,,1.895286,,,,,,,,,,,,,403ae478-6e2c-4ec6-9c0e-5903335debf5,77,,"[14.3, 36.9]",3920403,1,,,,-0.9472356,,Right Foot,,,,"[22.5, 25.5]",,Ground Pass,,14.042791,,,Jonathan Buatu Mananga,10573.0,,,,,,,1,Regular Play,Adilson Cipriano da Cruz,135849.0,Goalkeeper,5,Angola,4901,['3d06b4a3-6433-4ac7-b88e-0259715978f2'],33,,,,,,,,,,,,,,,,,,,Angola,4901,00:01:33.435,Pass,
,,,,,,,,,,,,,,,,,1.804026,,,,,,,,,,,,,fa753156-ac42-4ffe-9ce1-2de936fa729e,80,,"[28.5, 24.3]",3920403,1,,,,1.5138239,,Right Foot,,,,"[30.0, 50.6]",,Ground Pass,,26.342741,,,Kialonda Gaspar,103208.0,,,,,,,1,Regular Play,Jonathan Buatu Mananga,10573.0,Left Center Back,5,Angola,4901,['1a3e6cc6-aeea-45ba-af73-0cd1853d0f39'],38,,,,,,,,,,,,,,,,,,,Angola,4901,00:01:38.351,Pass,
,,,,,,,,,,,,,,,,,1.791314,,,,,,,,,,,,,acf15fe6-4815-40da-be1a-42af2145fcde,83,,"[32.9, 54.3]",3920403,1,,,,1.3019558,,Left Foot,,,,"[38.3, 73.9]",,Ground Pass,,20.330273,,,Eddie Marcos Melo Afonso,145058.0,,,,,,,1,Regular Play,Kialonda Gaspar,103208.0,Right Center Back,5,Angola,4901,['3e3a77ce-558f-47ad-912c-5444521ad4c7'],41,,,,,,,,,,,,,,,,,,,Angola,4901,00:01:41.521,Pass,
,,,,,,,,,,,,,,,,,1.353373,,,,,,,,,,,,,52f18a17-711a-4ff7-bf03-ba0582ce495c,86,,"[38.3, 73.9]",3920403,1,,,,-2.2364383,,Right Foot,,,,"[27.7, 60.4]",,Ground Pass,,17.164207,,,Kialonda Gaspar,103208.0,,,,,,,1,Regular Play,Eddie Marcos Melo Afonso,145058.0,Right Back,5,Angola,4901,['ac74133a-f460-44d5-a3c8-c6a15ca02a0e'],44,,,,,,,,,,,,,,,,,,,Angola,4901,00:01:44.226,Pass,
,,,,,,,,,,,,,,,,,2.175798,,,,,,,,,,,,,74d87416-3180-4754-9e0a-67d5bdf1f63f,89,,"[30.0, 50.8]",3920403,1,,,,-1.333341,,Right Foot,,,,"[39.1, 13.2]",,Ground Pass,,38.685528,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,,1,Regular Play,Kialonda Gaspar,103208.0,Right Center Back,5,Angola,4901,['e2e6a15c-f12a-4032-83e7-97e4aebdfb1e'],47,,,,,,,,,,,,,,,,,,,Angola,4901,00:01:47.239,Pass,
,,,,,,,,,,,,,,,,,0.903171,,,,,,,,,,,,,0c188172-c965-4e47-be3a-4719d512d8c3,92,,"[59.2, 8.4]",3920403,1,,,,-0.85614604,,Right Foot,,,,"[65.1, 1.6]",,Ground Pass,,9.002777,,,Núrio Domingos Matias Fortuna,23873.0,,,,,,,1,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,5,Angola,4901,['1445bed4-0d16-4817-b9e2-9b1e25c03367'],53,,,,,,,,,,,,,,,,,,,Angola,4901,00:01:53.552,Pass,
,,,,,,,,,,,,,,,,,1.354912,,,,,,,,,,,,,ade56690-0fab-4d2a-9fe5-959cd111d785,94,,"[65.3, 1.6]",3920403,1,,,,2.7011967,,Left Foot,,,,"[56.6, 5.7]",,Ground Pass,,9.617692,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,,1,Regular Play,Núrio Domingos Matias Fortuna,23873.0,Left Back,5,Angola,4901,['1d803c77-409b-4fbf-872d-b90a1bbaa629'],54,,,,,,,,,,,,,,,,,,,Angola,4901,00:01:54.455,Pass,
,,,,,,,,,,,,,,,,,3.363908,,,,,,,,,,,,,9c59d731-02e2-40ef-b0f0-a6dc06d7dda3,99,,"[55.1, 10.5]",3920403,1,,,,0.2684526,,Right Foot,,,,"[108.9, 25.3]",,High Pass,,55.798565,Incomplete,,Ambrosini Antonio Cabaça Salvador,136312.0,,,,,,,1,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,5,Angola,4901,"['0be199f7-cb55-4dc6-915a-aef99e885b28', '455f5ac1-2e0d-4e77-88eb-6af8dc48940d', 'a30bb6a7-45ff-4338-883c-8a65138e9dbc']",56,,,,,,,,,,,,,,,,,,,Angola,4901,00:01:56.542,Pass,True
,,,,,,,,,,,,,,,,,2.034735,,,,,,,,,,,,,d151ed22-11d3-498f-b461-49308023b071,103,,"[14.1, 46.1]",3920403,2,,,,-1.5019399,,Keeper Arm,,,,"[15.5, 25.8]",,Ground Pass,,20.348219,,,Lamine Ba,264954.0,,,,,,,1,From Keeper,Babacar Niasse,36951.0,Goalkeeper,6,Mauritania,4932,['6355072b-0f3c-4003-80cc-c2cb391b27cd'],4,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:04.873,Pass,
,,,,,,,,,,,,,,,,,0.862659,,,,,,,,,,,,,631fc557-58d9-439c-b5b0-7a3cea9125d2,106,,"[23.2, 23.5]",3920403,2,,,,-0.06132651,,Right Foot,,,,"[34.6, 22.8]",,Ground Pass,,11.421471,,,Bodda Mouhsine,146933.0,,,,,,,1,From Keeper,Lamine Ba,264954.0,Left Center Back,6,Mauritania,4932,['59c27dfb-eb28-40da-b928-742d76150296'],9,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:09.800,Pass,
,,,,,,,,,,,,,,,,,1.465183,,,,,,,,,,,,,b494707a-bd45-4097-91eb-8295c5536720,109,,"[34.8, 22.8]",3920403,2,,,,3.0063686,,Left Foot,,,,"[20.1, 24.8]",,Ground Pass,,14.83543,,,Lamine Ba,264954.0,,,,,,,1,From Keeper,Bodda Mouhsine,146933.0,Left Center Midfield,6,Mauritania,4932,['95db5d78-e462-454f-a2aa-2a506fadf3f7'],10,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:10.823,Pass,
,,,,,,,,,,,,,,,,,2.113762,,,,,,,,,,,,,37591185-aad7-41cf-b50e-3140e2b9cf9b,112,,"[20.8, 26.8]",3920403,2,,,,1.5750157,,Left Foot,,,,"[20.7, 50.5]",,Ground Pass,,23.70021,,,Nouh Mohamed El Abd,389294.0,,,,,,,1,From Keeper,Lamine Ba,264954.0,Left Center Back,6,Mauritania,4932,['a6298bcc-ef30-406a-b359-d79915a95a55'],13,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:13.489,Pass,
,,,,,,,,,,,,,,,,,1.878467,,,,,,,,,,,,,501ce757-2183-423a-826c-4d3e0b63b1f6,115,,"[21.0, 53.2]",3920403,2,,,,1.011839,,Right Foot,,,,"[36.7, 78.3]",,Ground Pass,,29.605743,,,Ibrahima Keita,264956.0,,,,,,,1,From Keeper,Nouh Mohamed El Abd,389294.0,Right Center Back,6,Mauritania,4932,['c796f930-d50d-4a64-abd5-24dfb545ab09'],16,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:16.249,Pass,
,,,,,,,,,,,,,,,,,2.232335,,,,,,,,,,,,,634ac1fd-9918-4684-939a-baac10faa1ff,119,,"[44.9, 57.5]",3920403,2,,,,-0.4954748,,Right Foot,,,,"[72.1, 42.8]",,Ground Pass,,30.918118,Incomplete,,Pape Ibnou Bâ,45064.0,,,,,,,1,From Keeper,Ibrahima Keita,264956.0,Right Back,6,Mauritania,4932,"['b841ef3a-d073-40c7-85a0-94362ca1dab0', '1e7b8efa-1350-49ee-9595-2c6f6ab87561', 'a25a5e6f-7233-4d81-8223-e912bdcb0993']",22,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:22.443,Pass,True
,,,,,,,,,,,,,,,,,1.776193,,,,,,,,,,,,,a25a5e6f-7233-4d81-8223-e912bdcb0993,122,,"[48.0, 37.3]",3920403,2,,,,0.53728473,,Right Foot,,,,"[57.4, 42.9]",,Ground Pass,,10.941664,,,Alfredo Kulembe Ribeiro,10844.0,,,,,,Recovery,1,Regular Play,Kialonda Gaspar,103208.0,Right Center Back,7,Angola,4901,"['634ac1fd-9918-4684-939a-baac10faa1ff', '2b477bef-9a31-41f9-9165-b013100d12db']",24,,,,,,,,,,,,,,,,,,,Angola,4901,00:02:24.675,Pass,
,,,,,,,,,,,,,,,,,2.066063,,,,,,,,,,,,,7ae96115-9623-4c61-a321-b25833c3a44e,125,,"[57.4, 45.3]",3920403,2,,,,0.9742668,,Right Foot,,,,"[77.5, 74.9]",,Low Pass,,35.779465,,,Deivi Miguel Vieira,389328.0,,,,,,,1,Regular Play,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,7,Angola,4901,['0dadfe7e-99ff-4f38-8daa-36471aeaa0e8'],26,,,,,,,,,,,,,,,,,,,Angola,4901,00:02:26.784,Pass,
,,,,,,,,,,,,,,,,,1.502175,,,,,,,,,,,,,e73950e2-b182-4bb7-b81a-4f1119684020,134,,"[19.9, 5.0]",3920403,2,,,,-0.23712029,,Left Foot,,,,"[31.9, 2.1]",,Ground Pass,,12.345445,,,Yacoub Aly Abeid,11923.0,,,,,,,1,Regular Play,Lamine Ba,264954.0,Left Center Back,8,Mauritania,4932,['bb7e790c-da18-46e0-910d-e16e2ddbbb35'],33,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:33.938,Pass,
,,,,,,,,,,,,,,,,,1.384124,,,,,,,,,,,,,2cf3d2ad-6188-44df-8c25-270277e07575,138,,"[31.9, 2.1]",3920403,2,,,,2.819842,,Left Foot,,,,"[20.8, 5.8]",,Ground Pass,,11.700427,,,Lamine Ba,264954.0,,,,,,,1,Regular Play,Yacoub Aly Abeid,11923.0,Left Back,8,Mauritania,4932,"['530a9a67-2bda-4f9b-87f9-0afc8b14ce4b', 'acc80eb6-d4c1-43c6-abc9-1a14c35055d4']",35,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:35.803,Pass,True
,,,,,,,,,,,,,,,,,1.222227,,,,,,,,,,,,,727815bf-62b5-4093-b606-213584fd4701,141,,"[20.7, 9.1]",3920403,2,,,,1.6060758,,Right Foot,,,,"[20.1, 26.1]",,Ground Pass,,17.010586,,,Guessouma Fofana,3255.0,,,,,,,1,Regular Play,Lamine Ba,264954.0,Left Center Back,8,Mauritania,4932,['ae022b2b-75f9-4b5b-9a3f-d0c86d0e758e'],38,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:38.590,Pass,
,,,,,,,,,,,,,,,,,1.444167,,,,,,,,,,,,,499d910d-5842-4b03-9f4e-b59b42fbc334,144,,"[19.7, 28.7]",3920403,2,,,,1.4873254,,Right Foot,,,,"[21.8, 53.8]",,Ground Pass,,25.187695,,,Nouh Mohamed El Abd,389294.0,,,,,,,1,Regular Play,Guessouma Fofana,3255.0,Center Defensive Midfield,8,Mauritania,4932,['ff352716-2101-4c66-9943-1f760b8c9773'],40,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:40.815,Pass,
,,,,,,,,,,,,,,,,,2.720191,,,,,,,,,,,,,52de5c28-2151-40e0-8667-cef9935362d9,146,,"[21.8, 53.8]",3920403,2,,,,-2.4959033,,Right Foot,,,,"[7.2, 42.8]",,Ground Pass,,18.280045,,,Babacar Niasse,36951.0,,,,,,,1,Regular Play,Nouh Mohamed El Abd,389294.0,Right Center Back,8,Mauritania,4932,['41642816-94f5-4253-967a-4fcfebe99535'],42,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:42.259,Pass,
,,,,,,,,,,,,,,,,,3.000517,,,,,,,,,,,,,949b04b0-dd24-4905-a26d-85e20a266fd0,149,,"[11.6, 43.2]",3920403,2,,,,-0.594911,,Right Foot,,,,"[64.8, 7.2]",,High Pass,,64.23582,Incomplete,,Yacoub Aly Abeid,11923.0,,,,,,,1,Regular Play,Babacar Niasse,36951.0,Goalkeeper,8,Mauritania,4932,"['28b4c79c-fa07-48b0-b54e-fb6371fe4c8a', '38cadbe1-3a82-4391-bfba-3dcc05f2d048']",46,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:46.936,Pass,
,,,,,,,,,,,,,,,,,1.015778,,,,,,,,,,,,,28b4c79c-fa07-48b0-b54e-fb6371fe4c8a,151,,"[55.3, 72.9]",3920403,2,,,,-0.1923956,,Head,,,,"[70.7, 69.9]",,High Pass,,15.6894865,Incomplete,,Deivi Miguel Vieira,389328.0,,,,,,Recovery,1,Regular Play,Eddie Marcos Melo Afonso,145058.0,Right Back,8,Mauritania,4932,"['c18bf528-de90-4f78-843f-7983a60dda54', 'd4ff7e77-4704-40fe-9d09-f8f08037a4a2', '949b04b0-dd24-4905-a26d-85e20a266fd0']",49,,,,,,,,,,,,,,,,,,,Angola,4901,00:02:49.936,Pass,
,,,,,,,,,,,,,,,,,1.554671,,,,,,,,,,,,,c18bf528-de90-4f78-843f-7983a60dda54,153,,"[49.4, 10.2]",3920403,2,,,,0.7388369,,Head,,,,"[64.0, 23.5]",,High Pass,,19.749683,,,Aboubakary Koita,23892.0,,,,,,Recovery,1,Regular Play,Bodda Mouhsine,146933.0,Left Center Midfield,8,Mauritania,4932,"['a159090e-a19a-463b-b77c-43d7db50c81f', '28b4c79c-fa07-48b0-b54e-fb6371fe4c8a']",50,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:50.952,Pass,
,,,,,,,,,,,,,,,,,1.792761,,,,,,,,,,,,,2dcbea64-b2dc-40c4-8c52-452401f13459,156,,"[64.8, 40.3]",3920403,2,,,,1.6131737,,Right Foot,,,,"[63.6, 68.6]",,Ground Pass,,28.32543,,,Ibrahima Keita,264956.0,,,,,,,1,Regular Play,Aboubakary Koita,23892.0,Left Midfield,8,Mauritania,4932,['acb68376-be68-42d5-9bde-c017436902f6'],56,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:56.215,Pass,
,,,,,,,,,,,,,,,,,1.330098,,,,,,,,,,,,,3bbccf3c-206a-4687-8a88-e1d603cc3b96,159,,"[63.6, 68.6]",3920403,2,,,,0.66963893,,Right Foot,,,,"[75.6, 78.1]",,Ground Pass,,15.305228,,,Sidi Bouna Sidi Amar,416907.0,,,,,,,1,Regular Play,Ibrahima Keita,264956.0,Right Back,8,Mauritania,4932,['41896b7e-fc76-4ee0-ab0f-73edabe98670'],58,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:02:58.088,Pass,
,,,,,,,,,,,,,,,,,1.919612,,,,,,,,,,,,,1d21b347-764a-4c6f-a1ff-31280e848a0a,163,,"[87.2, 61.1]",3920403,3,,,,-1.1969069,5958ad96-0d1b-45a9-a71c-0695dff9eb4e,Right Foot,,,,"[103.6, 19.3]",,High Pass,,44.902115,,,Yacoub Aly Abeid,11923.0,True,,True,,,,1,Regular Play,Sidi Bouna Sidi Amar,416907.0,Right Midfield,8,Mauritania,4932,['fc38a300-134b-4997-b346-dbf08a401719'],3,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:03:03.627,Pass,
,,,,,,,,,,,,,,,,,1.3803,,,,,,,,,,,,,d33f48e3-a3b8-4515-b568-3e66d59ff452,168,,"[6.0, 41.9]",3920403,3,True,,,-0.25862545,,Right Foot,,,,"[24.9, 36.9]",,Ground Pass,,19.550192,,,Jonathan Buatu Mananga,10573.0,,,,,,Goal Kick,1,From Goal Kick,Adilson Cipriano da Cruz,135849.0,Goalkeeper,9,Angola,4901,['90a34979-815f-412a-b096-eca0adaed4e6'],34,,,,,,,,,,,,,,,,,,,Angola,4901,00:03:34.463,Pass,
,,,,,,,,,,,,,,,,,1.754585,,,,,,,,,,,,,0aa0b9a4-ad38-4c01-909b-95dd847bb303,170,,"[42.4, 22.9]",3920403,3,,,,-1.3633001,,Right Foot,,,,"[46.4, 3.9]",,Ground Pass,,19.416489,,,Núrio Domingos Matias Fortuna,23873.0,,,,,,,1,From Goal Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,9,Angola,4901,['1994cc07-60f5-41a1-8d9d-aad489639b60'],38,,,,,,,,,,,,,,,,,,,Angola,4901,00:03:38.244,Pass,
,,,,,,,,,,,,,,,,,2.20132,,,,,,,,,,,,,0e370315-cb62-4c44-aef6-2ff4ecdb0d31,173,,"[51.2, 8.9]",3920403,3,,,,1.9155843,,Left Foot,,,,"[39.6, 41.2]",,Low Pass,,34.31982,,,Kialonda Gaspar,103208.0,,,,,,,1,From Goal Kick,Núrio Domingos Matias Fortuna,23873.0,Left Back,9,Angola,4901,['2563fe4e-f933-4a22-b45c-5203c4ddc652'],42,,,,,,,,,,,,,,,,,,,Angola,4901,00:03:42.741,Pass,
,,,,,,,,,,,,,,,,,1.152268,,,,,,,,,,,,,bf9f1c9e-8882-419d-9c23-23c9bb1e9abe,176,,"[46.6, 45.3]",3920403,3,,,,0.4997493,,Right Foot,,,,"[64.0, 54.8]",,Ground Pass,,19.82448,,,Deivi Miguel Vieira,389328.0,,,,,,,1,From Goal Kick,Kialonda Gaspar,103208.0,Right Center Back,9,Angola,4901,['f2b597f1-cf47-45ce-8507-f63daa8420c9'],47,,,,,,,,,,,,,,,,,,,Angola,4901,00:03:47.689,Pass,
,,,,,,,,,,,,,,,,,3.789088,,,,,,,,,,,,,470b488f-dfdf-4d5c-805c-f38a8a7aea15,183,,"[55.8, 45.8]",3920403,4,True,,,-1.1297693,,Right Foot,,,,"[76.9, 1.1]",,High Pass,,49.42975,,,Jacinto Muondo Dala,10577.0,,,True,,,Free Kick,1,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,10,Angola,4901,['77d12e2b-dc73-4cef-ae7a-c955bcd7fe36'],5,,,,,,,,,,,,,,,,,,,Angola,4901,00:04:05.149,Pass,
,,,,,,,,,,,,,,,,,1.088429,,,,,,,,,,,,,caf9ed63-12e7-44eb-b9f1-271437501d4f,186,,"[39.6, 80.0]",3920403,4,,,,-1.2324727,,,,,,"[41.5, 74.6]",,Low Pass,,5.724509,,,Sidi Bouna Sidi Amar,416907.0,,,,,,Throw-in,1,From Throw In,Ibrahima Keita,264956.0,Right Back,11,Mauritania,4932,['3b632886-5d6b-4644-9023-9a24cb05508d'],23,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:04:23.762,Pass,
,,,,,,,,,,,,,,,,,4.036858,,,,,,,,,,,,,e5b783e8-6051-44e1-8df8-e6b23fe406de,191,,"[34.9, 79.5]",3920403,4,,,,-0.39166102,,Right Foot,,,,"[82.6, 59.8]",,High Pass,,51.607944,Incomplete,,Pape Ibnou Bâ,45064.0,,,,,,Recovery,1,From Throw In,Ibrahima Keita,264956.0,Right Back,11,Mauritania,4932,"['ba992c62-261d-4105-a545-a3d96b56d3c4', '1d15f847-c92c-4025-8678-6bf7248148b0', '2074ad69-017b-4e64-bd06-c8909d1a9428']",26,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:04:26.365,Pass,True
,,,,,,,,,,,,,,,,,1.863602,,,,,,,,,,,,,543cedd5-030c-44f9-89a9-6765ce20337f,198,,"[42.5, 27.5]",3920403,4,,,,-1.7016237,,Right Foot,,,,"[39.5, 4.7]",,Ground Pass,,22.996521,,,Núrio Domingos Matias Fortuna,23873.0,,,,,,Free Kick,1,From Free Kick,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,12,Angola,4901,['b55b542d-bfff-42d5-9e39-f3aaeb71d71f'],44,,,,,,,,,,,,,,,,,,,Angola,4901,00:04:44.362,Pass,
,,,,,,,,,,,,,,,,,1.03979,,,,,,,,,,,,,0d1a0a7d-290c-4e87-a0e8-827c76451ea5,201,,"[54.7, 4.5]",3920403,4,,,,1.7497135,,Left Foot,,,,"[53.0, 13.9]",,Ground Pass,,9.552486,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,,1,From Free Kick,Núrio Domingos Matias Fortuna,23873.0,Left Back,12,Angola,4901,['2ee27d45-fe00-41b0-a82c-ff58c16f2d94'],50,,,,,,,,,,,,,,,,,,,Angola,4901,00:04:50.150,Pass,
,,,,,,,,,,,,,,,,,2.159605,,,,,,,,,,,,,424cd29a-1b68-4df2-9410-004adf84e914,205,,"[52.2, 18.4]",3920403,4,,,,1.7534871,,Right Foot,,,,"[45.9, 52.5]",,Ground Pass,,34.677082,,,Kialonda Gaspar,103208.0,,,,,,,1,From Free Kick,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,12,Angola,4901,['8426adee-d1a5-4b0a-bc39-87f62f172c61'],51,,,,,,,,,,,,,,,,,,,Angola,4901,00:04:51.990,Pass,
,,,,,,,,,,,,,,,,,1.655885,,,,,,,,,,,,,a0122c4d-284a-4e17-82ed-8fb7a034d06e,208,,"[48.1, 55.8]",3920403,4,,,,0.7163835,,Right Foot,,,,"[71.3, 76.0]",,Ground Pass,,30.761665,,,Deivi Miguel Vieira,389328.0,,,,,,,1,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,12,Angola,4901,['f9007330-7b53-43f3-b233-6182f2341db4'],54,,,,,,,,,,,,,,,,,,,Angola,4901,00:04:54.959,Pass,
,,,,,,,,,,,,,,,,,1.063412,,,,,,,,,,,,,35a2c264-d401-4706-b479-5bd4d3b73e43,212,,"[77.8, 73.9]",3920403,4,,,,-1.9179817,,Right Foot,,,,"[72.3, 58.7]",,Ground Pass,,16.164467,,,Alfredo Kulembe Ribeiro,10844.0,,,,,,,1,From Free Kick,Deivi Miguel Vieira,389328.0,Right Wing,12,Angola,4901,"['63f98c91-ef5b-45a4-9312-d07159898060', '9ac0febc-dfd5-4db9-8bba-78966059e908']",59,,,,,,,,,,,,,,,,,,,Angola,4901,00:04:59.614,Pass,True
,,,,,,,,,,,,,,,,,2.208036,,,,,,,,,,,,,a5795864-c1dd-4291-bd1b-84a549bcc0cd,216,,"[72.5, 62.2]",3920403,5,,,,0.31493634,,Right Foot,,,,"[107.8, 73.7]",,High Pass,,37.126003,,,Eddie Marcos Melo Afonso,145058.0,,,,,,,1,From Free Kick,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,12,Angola,4901,['e2a5ef2c-beb4-405a-9b36-e416c54f2b8f'],1,,,,,,,,,,,,,,,,,,,Angola,4901,00:05:01.618,Pass,
,,,,,,,,,,,,,,,,,1.301757,,,,,,,,,,,,,3f688102-f5d0-4886-b9b7-f469281d2f95,222,,"[120.0, 80.0]",3920403,5,,,,-1.7810117,eb63760a-d8ab-4de8-a08c-919e7a6a1bf9,Right Foot,,,,"[111.7, 41.1]",,High Pass,,39.77562,,True,Kialonda Gaspar,103208.0,True,,,Outswinging,,Corner,1,From Corner,Alfredo Kulembe Ribeiro,10844.0,Right Defensive Midfield,13,Angola,4901,['435c6f1c-139d-4837-98d0-7af8443343de'],40,,,,,,,,,,,,,,,,,,,Angola,4901,00:05:40.936,Pass,
,,,,,,,,,,,,,,,,,3.044468,,,,,,,,,,,,,544682cd-ff3d-4198-9d57-efcbb55537bd,226,,"[6.5, 35.1]",3920403,6,True,,,-0.22551718,,Right Foot,,,,"[80.6, 18.1]",,High Pass,,76.02506,Incomplete,,Pape Ibnou Bâ,45064.0,,,,,,Goal Kick,1,From Goal Kick,Babacar Niasse,36951.0,Goalkeeper,14,Mauritania,4932,"['dc791b3e-e316-47cf-8cc1-70644027425b', '11846e9f-1318-4aa3-96da-8a1570fbaf13']",13,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:06:13.271,Pass,
,,,,,,,,,,,,,,,,,1.155143,,,,,,,,,,,,,84ad9725-5e2a-4e83-99b8-bd927b6bd129,231,,"[49.1, 50.2]",3920403,6,,,True,1.2140197,,,,,,"[53.2, 61.2]",,Low Pass,,11.73925,,,Deivi Miguel Vieira,389328.0,,,,,,Recovery,1,Regular Play,Ambrosini Antonio Cabaça Salvador,136312.0,Center Attacking Midfield,15,Angola,4901,"['1f0f5b4b-50ee-432e-804b-c4e7bda8a801', 'c316031e-f0c4-4ee1-8698-125c9049aa5a']",18,,,,,,,,,,,,,,,,,,,Angola,4901,00:06:18.119,Pass,True
,,,,,,,,,,,,,,,,,1.696235,,,,,,,,,,,,,0247a49a-5d5b-44e0-ba1e-bce214480956,236,,"[72.7, 60.4]",3920403,6,,,,1.0063981,,Left Foot,,,,"[81.5, 74.3]",,Ground Pass,,16.451445,,,Cristóvão Paciência Mabululo,128881.0,,,,,,,1,Regular Play,Deivi Miguel Vieira,389328.0,Right Wing,15,Angola,4901,"['fb27e7e0-34f6-40d9-9881-f5a642124cdb', '82b7414d-ada2-4242-b4c9-3e1e8bdfeaf6']",21,,,,,,,,,,,,,,,,,,,Angola,4901,00:06:21.888,Pass,True
,,,,,,,,,,,,,,,,,1.386057,,,,,,,,,,,,,fc5d07e9-c15e-427d-80e9-2684299721b1,239,,"[80.5, 60.6]",3920403,6,,,,-2.3770869,,Right Foot,,,,"[63.4, 44.2]",,Ground Pass,,23.693249,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,,1,Regular Play,Cristóvão Paciência Mabululo,128881.0,Center Forward,15,Angola,4901,['17a30810-99a3-4fef-93cb-42a792f4b47f'],26,,,,,,,,,,,,,,,,,,,Angola,4901,00:06:26.517,Pass,
,,,,,,,,,,,,,,,,,1.074158,,,,,,,,,,,,,3b27350b-4bf5-45b9-bba2-9377739dfff6,242,,"[65.1, 39.6]",3920403,6,,,,-0.60515356,,Right Foot,,,,"[78.4, 30.4]",,Ground Pass,,16.171888,,,Jacinto Muondo Dala,10577.0,,,,,,,1,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Left Defensive Midfield,15,Angola,4901,['87d4f588-e943-43b9-84b2-cb2a8ca18b69'],29,,,,,,,,,,,,,,,,,,,Angola,4901,00:06:29.269,Pass,
