50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,308d7007-808b-4953-9859-d87c4d9d0a65,2462,,"[63.4, 32.7]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charles Pickel,28415.0,Left Defensive Midfield,123,Congo DR,4881,['284434fa-5dda-4776-b515-c55cbee1c692'],1,,,,,,,,,,,,,,,,Congo DR,4881,00:15:01.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b60d943c-c4d0-4615-8899-600939a03cc0,2465,,"[55.0, 61.7]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,123,Congo DR,4881,['88ff4105-fdb4-4b7c-9b8e-f99ff5df4775'],4,,,,,,,,,,,,,,,,Congo DR,4881,00:15:04.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,218d872a-15f4-4c3a-ad08-0636f087977e,2468,,"[56.4, 53.8]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Moutoussamy,4412.0,Right Defensive Midfield,123,Congo DR,4881,['eb47336d-b95b-462a-bbb9-7e2bd8a61220'],6,,,,,,,,,,,,,,,,Congo DR,4881,00:15:06.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,73a5978a-a470-4ef0-a24c-f7c90956e909,2471,,"[51.8, 26.1]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dylan Batubinsika,24105.0,Left Center Back,123,Congo DR,4881,['860fbf99-1e6e-425b-a5df-08c6a0bc91c8'],10,,,,,,,,,,,,,,,,Congo DR,4881,00:15:10.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4e8d948e-99d8-44f5-b6cd-8b6e2d226810,2474,,"[75.7, 3.8]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arthur Masuaku,3587.0,Left Back,123,Congo DR,4881,['25dec230-c766-46c5-89c0-143056afac3c'],13,,,,,,,,,,,,,,,,Congo DR,4881,00:15:13.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c137237f-1022-4f05-9265-3846571f19c5,2478,,"[63.7, 8.9]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dylan Batubinsika,24105.0,Left Center Back,123,Congo DR,4881,['a5623bf0-664c-4513-8706-dbcf7d342d78'],15,,,,,,,,,,,,,,,,Congo DR,4881,00:15:15.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ef5e71b1-caab-455b-8654-d5505ba449ad,2481,,"[64.2, 30.5]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Moutoussamy,4412.0,Right Defensive Midfield,123,Congo DR,4881,['3b0c5cde-eb45-40da-ab1b-399b977d0f5b'],18,,,,,,,,,,,,,,,,Congo DR,4881,00:15:18.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a2742f84-38f9-4566-a1ca-f173a8b04945,2484,,"[87.6, 35.5]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaël Kakuta,3130.0,Left Wing,123,Congo DR,4881,['44cb03c0-cb59-4a86-8031-6936f23afb2f'],21,,,,,,,,,,,,,,,,Congo DR,4881,00:15:21.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,627e8f50-14c2-4e84-ae9e-b8042a58f199,2487,,"[89.2, 22.7]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yoane Wissa,7294.0,Center Attacking Midfield,123,Congo DR,4881,['1ccb55b8-0ba2-42e2-a8d3-def9c5d5bbea'],22,,,,,,,,,,,,,,,,Congo DR,4881,00:15:22.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,83331231-d417-44fa-ab0f-7cd8287d1721,2490,,"[73.7, 51.6]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charles Pickel,28415.0,Left Defensive Midfield,123,Congo DR,4881,['3c57c271-8120-4c8e-be7e-ca84d63c42ca'],26,,,,,,,,,,,,,,,,Congo DR,4881,00:15:26.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,732615f0-0eed-4845-b31f-e4b72ea3af5f,2493,,"[78.1, 65.3]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,123,Congo DR,4881,['c411822c-f3de-42a3-a3eb-ddfc9afdd40c'],28,,,,,,,,,,,,,,,,Congo DR,4881,00:15:28.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,56a54d36-b1fa-424a-99da-210aeddad75a,2497,,"[71.8, 53.1]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charles Pickel,28415.0,Left Defensive Midfield,123,Congo DR,4881,['f56ad51a-ca7a-4884-bb77-82d542962f12'],30,,,,,,,,,,,,,,,,Congo DR,4881,00:15:30.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,110d404e-f9bd-49a6-b15b-012d6e01d0a1,2500,,"[63.6, 33.3]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dylan Batubinsika,24105.0,Left Center Back,123,Congo DR,4881,['36b7ac66-c910-4b0b-9ea9-f45dc20212f3'],33,,,,,,,,,,,,,,,,Congo DR,4881,00:15:33.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8863b1de-bf55-4213-89e1-4056940452d9,2503,,"[63.4, 44.9]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,123,Congo DR,4881,['ee1916e7-951e-4a4a-8611-08b3f1578005'],36,,,,,,,,,,,,,,,,Congo DR,4881,00:15:36.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,990c951d-6043-49e8-b370-15e10508cda1,2507,,"[90.3, 35.2]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yoane Wissa,7294.0,Center Attacking Midfield,123,Congo DR,4881,"['11a99804-ff95-498a-bf02-0662be7d9a2a', '22f601b5-1f5e-43ae-9f45-b6e34defbcb9']",39,,,,,,,,,,,,,,,,Congo DR,4881,00:15:39.524,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,6b43695c-e28a-4aee-ab32-48004e8e6300,2516,,"[23.9, 75.2]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,124,Tanzania,4953,['41a281e8-a42f-4702-9f82-8f591d917de5'],46,,,,,,,,,,,,,,,,Tanzania,4953,00:15:46.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c9c233ff-848b-47a9-9e03-72e44547cec4,2519,,"[57.8, 70.6]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Happygod Msuva,103270.0,Left Wing,124,Tanzania,4953,['fc6787a5-cddc-458d-af5e-703bba5e55d6'],49,,,,,,,,,,,,,,,,Tanzania,4953,00:15:49.184,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,7c61ed33-a2db-4fa8-b370-e4b104eccbd9,2521,,"[66.4, 75.7]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haji Mnoga,51494.0,Right Wing,124,Tanzania,4953,['b4d0b90a-674f-433b-bac8-104d0f5cc78c'],50,,,,,,,,,,,,,,,,Tanzania,4953,00:15:50.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,595f0788-4533-40b6-bd29-e7666abdbed4,2523,,"[40.9, 9.1]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,125,Congo DR,4881,['7de39658-e17e-4669-9e48-dbae513b4f5e'],56,,,,,,,,,,,,,,,,Congo DR,4881,00:15:56.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3896f4c9-3e79-4afb-a399-ff56c96b9a85,2526,,"[32.5, 37.0]",3920418,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,126,Tanzania,4953,['746b6367-7c8a-4ac5-b448-f5f2a5da9971'],9,,,,,,,,,,,,,,,,Tanzania,4953,00:16:09.459,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,b6b69777-5273-4dd7-af35-89e9baa9c14a,2530,,"[67.8, 10.4]",3920418,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mbwana Ally Samatta,16548.0,Center Forward,126,Tanzania,4953,['d80f7d6f-af70-4d75-a921-f435fdcfc4f0'],13,,,,,,,,,,,,,,,,Tanzania,4953,00:16:13.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ad56e43b-2ffe-466c-9a50-97430da12860,2533,,"[42.0, 8.7]",3920418,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Abdallah Hamad,389092.0,Left Center Back,127,Tanzania,4953,['b55668a5-7360-487b-83cc-ac9e3de108ab'],29,,,,,,,,,,,,,,,,Tanzania,4953,00:16:29.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a66f7df2-8e6d-4209-9aa6-cc16641a4cde,2536,,"[41.4, 54.0]",3920418,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,127,Tanzania,4953,['fee30fd9-b103-4447-b439-32753ad5240b'],33,,,,,,,,,,,,,,,,Tanzania,4953,00:16:33.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,45c6d2d7-c098-451c-b012-93995521b4b1,2539,,"[64.5, 77.1]",3920418,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lusajo Mwaikenda,136596.0,Right Back,127,Tanzania,4953,['69414298-8250-4c45-9f01-89665575fa2a'],36,,,,,,,,,,,,,,,,Tanzania,4953,00:16:36.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4722ce0c-6c42-443c-8105-9f93d63d2d11,2543,,"[85.3, 76.3]",3920418,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Haji Mnoga,51494.0,Right Wing,127,Tanzania,4953,"['1735c661-bae3-4fcb-9ce7-c97d329aa4fe', 'a2efbf2f-ebff-4164-bb87-0a55ce82de70']",39,,,,,,,,,,,,,,,,Tanzania,4953,00:16:39.770,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,8e1d0d49-d91b-4806-8e51-3758d8d9df07,2546,,"[74.0, 78.4]",3920418,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lusajo Mwaikenda,136596.0,Right Back,127,Tanzania,4953,['d4c04883-b20a-4b73-822c-4d9cbdb59b35'],43,,,,,,,,,,,,,,,,Tanzania,4953,00:16:43.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2ea8bea8-0a00-4acd-bc27-6e8f6f380f00,2549,,"[34.2, 63.5]",3920418,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,127,Tanzania,4953,['ee6b2403-963d-4c68-ba10-74295a4a3938'],47,,,,,,,,,,,,,,,,Tanzania,4953,00:16:47.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,952f4cc7-46b9-40c5-a05d-a89842403c51,2551,,"[20.4, 40.4]",3920418,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aishi Manula,103262.0,Goalkeeper,127,Tanzania,4953,['b27d9a1f-6fbd-4cce-827f-754e22d61c89'],50,,,,,,,,,,,,,,,,Tanzania,4953,00:16:50.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5a99adbc-4c13-4643-87f4-64aa51c42ad5,2554,,"[21.2, 29.1]",3920418,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Abdallah Hamad,389092.0,Left Center Back,127,Tanzania,4953,['499ec2e6-43bb-4715-a7fe-48cfe31fb529'],52,,,,,,,,,,,,,,,,Tanzania,4953,00:16:52.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ee404ab1-b23a-4e1b-a2e9-0ae546998f43,2557,,"[28.3, 62.4]",3920418,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,127,Tanzania,4953,['0415b807-b578-44c3-8698-70b1ef6adbdf'],56,,,,,,,,,,,,,,,,Tanzania,4953,00:16:56.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,94e5ef5e-ff3a-48cf-8ba1-1aa5817ec025,2561,,"[48.3, 64.6]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Himid Mao Mkami,86067.0,Right Defensive Midfield,127,Tanzania,4953,['d55d65c6-aa36-4dd8-a231-6d5110c97078'],1,,,,,,,,,,,,,,,,Tanzania,4953,00:17:01.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a506645a-1c0c-4475-b608-0c2eb13042fb,2565,,"[12.6, 56.3]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aishi Manula,103262.0,Goalkeeper,127,Tanzania,4953,['dcbd21dc-bc4b-4ba9-aa8d-c19c619990d1'],5,,,,,,,,,,,,,,,,Tanzania,4953,00:17:05.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,85a7ce71-d226-405f-b162-3e06d7c8bd90,2568,,"[27.6, 75.1]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,127,Tanzania,4953,['6c18d76c-8b32-4536-9e93-02ee1ade2a05'],10,,,,,,,,,,,,,,,,Tanzania,4953,00:17:10.153,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,34111a54-d776-44c4-a629-d741fecb3f20,2571,,"[73.7, 63.4]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,127,Tanzania,4953,['60ed7747-f3fd-467b-b6d9-9b4dc7012ba9'],14,,,,,,,,,,,,,,,,Tanzania,4953,00:17:14.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0b6d4032-ff40-40a5-977b-17e90d1f34e1,2573,,"[49.8, 19.4]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Samuel Moutoussamy,4412.0,Right Defensive Midfield,128,Congo DR,4881,['ddb9224d-ee8e-438a-8e94-5e039db3e7b5'],16,,,,,,,,,,,,,,,,Congo DR,4881,00:17:16.698,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,24bf15f2-e8a3-4692-a6df-039d7a2a246f,2575,,"[62.3, 15.6]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Yoane Wissa,7294.0,Center Attacking Midfield,128,Congo DR,4881,['093a00ff-487e-4d1f-b928-5472f91df0a0'],18,,,,,,,,,,,,,,,,Congo DR,4881,00:17:18.485,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,b8187eae-5f41-4048-a6ca-fff88129e38b,2577,,"[71.8, 28.6]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,128,Congo DR,4881,['d5c9a198-da11-49ab-9a8b-6864fa268510'],20,,,,,,,,,,,,,,,,Congo DR,4881,00:17:20.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,78f1e630-0132-485c-9a05-b6f757dbb85c,2582,,"[46.7, 39.6]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,129,Tanzania,4953,"['680f7ee9-2f36-4a48-93fb-9a5c44de32fa', 'ca8501e8-d9d0-4cfb-b561-af82184656dc']",22,,,,,,,,,,,,,,,,Tanzania,4953,00:17:22.843,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,070d8153-eb46-4cf5-9a58-ddcaa1d9f9ac,2586,,"[52.6, 33.8]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,129,Tanzania,4953,"['4cff1676-8145-47cc-9711-29f211e8bc02', '3b71d7f9-107d-469b-be1c-fda2d27a5d56']",24,,,,,,,,,,,,,,,,Tanzania,4953,00:17:24.733,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,393ee9d3-1bc6-4b6a-989f-2124c1bf3d4a,2588,,"[47.0, 19.5]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,129,Tanzania,4953,['aab673f8-3195-4e5a-ac50-27921d194060'],26,,,,,,,,,,,,,,,,Tanzania,4953,00:17:26.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,193450bf-644b-403f-9428-472efa969dec,2592,,"[64.7, 19.0]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mbwana Ally Samatta,16548.0,Center Forward,129,Tanzania,4953,['33081763-72f2-4c82-924c-e8c65b936e4a'],28,,,,,,,,,,,,,,,,Tanzania,4953,00:17:28.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b6b1a75a-1813-4aa2-bba0-5b22a69a96be,2596,,"[41.5, 53.9]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,130,Congo DR,4881,['8e687e05-e279-434c-a01c-23595531699d'],31,,,,,,,,,,,,,,,,Congo DR,4881,00:17:31.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7dea8a2d-fa81-43b8-8f63-55e4643e9d70,2599,,"[64.8, 49.9]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaël Kakuta,3130.0,Left Wing,130,Congo DR,4881,['37deaec9-cace-4872-a1cb-485dbcca3d37'],34,,,,,,,,,,,,,,,,Congo DR,4881,00:17:34.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ba177bac-2f0d-43d8-ae13-359e9879ebb3,2604,,"[74.8, 35.6]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoane Wissa,7294.0,Center Attacking Midfield,130,Congo DR,4881,"['299450fc-970a-4626-b4b9-73d822e3108a', 'aa2c85fd-45b8-48dc-ac20-51e05ce462d1']",37,,,,,,,,,,,,,,,,Congo DR,4881,00:17:37.902,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,1dc02ff8-2d79-4345-a812-448bf0a47769,2613,,"[104.0, 65.8]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meschak Elia,35684.0,Right Wing,130,Congo DR,4881,['b3a2aaa5-12bd-4e9b-a865-b7a2a0ccf47a'],43,,,,,,,,,,,,,,,,Congo DR,4881,00:17:43.895,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,314741e8-7e21-4103-b7ca-2ca9b091115d,2618,,"[35.4, 19.0]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,130,Congo DR,4881,['189cdc08-5a3b-445d-a133-385d0f9bc19b'],46,,,,,,,,,,,,,,,,Tanzania,4953,00:17:46.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,955220d3-e05a-4e5e-bff8-6d31b1be1323,2620,,"[99.3, 74.2]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meschak Elia,35684.0,Right Wing,130,Congo DR,4881,['5726f7c3-8091-4f8c-afeb-4e8645084249'],48,,,,,,,,,,,,,,,,Congo DR,4881,00:17:48.013,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,ee32882e-335d-4e78-bb77-99855ba5bed7,2624,,"[110.0, 38.5]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fiston Kalala Mayele,389291.0,Center Forward,130,Congo DR,4881,['b418b8ce-3c5b-4db2-96ad-f27856d69acf'],50,,,,,,,,,,,,,,,,Congo DR,4881,00:17:50.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a8486720-1e45-4c88-bd5c-6c9884757e48,2628,,"[100.9, 39.2]",3920418,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoane Wissa,7294.0,Center Attacking Midfield,130,Congo DR,4881,['9dd5ba6c-28c1-4ca0-876e-4bba02004d87'],53,,,,,,,,,,,,,,,,Congo DR,4881,00:17:53.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,27fcee68-eea3-496e-a201-e93ec9fdfa92,2635,,"[30.0, 66.6]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,131,Tanzania,4953,['6dc9c653-2e32-4ed0-8cd1-0bf6f74521b5'],4,,,,,,,,,,,,,,,,Tanzania,4953,00:18:04.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fed5049b-8fd3-49d5-a494-f0e17763e530,2637,,"[55.8, 76.5]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Haji Mnoga,51494.0,Right Wing,131,Tanzania,4953,['721112c0-12db-48ab-8b33-8dfc69087cd0'],9,,,,,,,,,,,,,,,,Tanzania,4953,00:18:09.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e88475ee-6226-4043-8b98-07ae5de107d3,2640,,"[65.3, 60.7]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Happygod Msuva,103270.0,Left Wing,131,Tanzania,4953,['2fb07016-c8f3-4007-b416-93cdd8907e19'],13,,,,,,,,,,,,,,,,Tanzania,4953,00:18:13.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b5921577-8410-41f7-b2aa-19ec4d22c54c,2643,,"[35.6, 55.7]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,131,Tanzania,4953,['76d50381-fed2-47a7-9c60-ee7557914251'],16,,,,,,,,,,,,,,,,Tanzania,4953,00:18:16.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,046c32a5-20c1-49a8-8816-5e6a027b762a,2646,,"[35.0, 32.1]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,131,Tanzania,4953,['df0015fb-0f4f-45a3-906a-cb114a66caea'],19,,,,,,,,,,,,,,,,Tanzania,4953,00:18:19.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,49cc08d0-9a63-4a40-a8fb-4a93c4287e82,2649,,"[48.6, 32.7]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,131,Tanzania,4953,['75663d21-2034-41b6-9baa-a6d6fd95aad2'],21,,,,,,,,,,,,,,,,Tanzania,4953,00:18:21.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1555ab89-5098-4bec-8113-cc0743b274d8,2652,,"[42.0, 16.8]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Hussein Mohamed,105766.0,Left Back,131,Tanzania,4953,['4779bf83-d8bd-442d-919a-363d6310e3ef'],25,,,,,,,,,,,,,,,,Tanzania,4953,00:18:25.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,87d11e6e-21c9-46b5-bf9d-e7572db10786,2656,,"[63.1, 5.4]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mbwana Ally Samatta,16548.0,Center Forward,131,Tanzania,4953,"['1c1cf3c8-a717-42a7-9f56-7d54655eb487', '290f418b-d833-487c-9c68-a01abe557b77']",27,,,,,,,,,,,,,,,,Tanzania,4953,00:18:27.854,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,e74668e8-497d-4aab-b219-dd36a6b338ca,2660,,"[52.0, 15.9]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,131,Tanzania,4953,"['3c2a7a05-c040-4b8f-b398-3e16ca5a0f70', 'e9e77ac2-bb63-40f8-94f5-14d625df6a50']",29,,,,,,,,,,,,,,,,Tanzania,4953,00:18:29.399,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,feb95a2a-cd92-4a8d-94fd-2f396a38bb66,2663,,"[35.4, 24.3]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Abdallah Hamad,389092.0,Left Center Back,131,Tanzania,4953,['0c05106d-7cb1-4797-b75b-aad2a5c2b182'],31,,,,,,,,,,,,,,,,Tanzania,4953,00:18:31.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7f615594-96ed-496e-ad7c-f3224454091f,2666,,"[30.6, 54.1]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,131,Tanzania,4953,['2351fdc6-3863-4de8-8fde-d31a30183761'],35,,,,,,,,,,,,,,,,Tanzania,4953,00:18:35.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a04d66ba-2edd-4c90-9db5-e09f4c5a02b3,2670,,"[51.2, 76.5]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,131,Tanzania,4953,['8da4745e-2d0c-44ed-bb8a-9cecf550952e'],40,,,,,,,,,,,,,,,,Tanzania,4953,00:18:40.080,Ball Receipt*,
