50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.92927,,,,,,,,,7b0e03d3-8694-426c-a923-d6ce4f613b23,137,,,"[6.0, 33.1]",3920393,4,,,,1.6069251,,Left Foot,,,"[5.4, 49.7]",,Ground Pass,,16.61084,,,,,Yassine Meriah,5651.0,,,,,Goal Kick,1,From Goal Kick,Bechir Ben Said,136296.0,Goalkeeper,10,Tunisia,777,['75c5ebcf-2190-4d02-b657-42fb8156831e'],46,,,,,,,,,,,,,,,,,Tunisia,777,00:04:46.036,Pass,
,,,,,,,,,,,,,,,,,,,1.320975,,,,,,,,,4c36948f-a58c-465d-98f8-c90d47f289aa,140,,,"[5.4, 49.9]",3920393,4,,,,-1.4251679,,Right Foot,,,"[9.8, 19.9]",,Ground Pass,,30.32095,,,,,Montassar Omar Talbi,32450.0,,,,,,1,From Goal Kick,Yassine Meriah,5651.0,Right Center Back,10,Tunisia,777,['84fc010a-5c94-44e0-85f3-067175f19721'],49,,,,,,,,,,,,,,,,,Tunisia,777,00:04:49.983,Pass,
,,,,,,,,,,,,,,,,,,,1.048479,,,,,,,,,2bf83a7b-ecc1-467b-b8d5-8be247e4a77d,143,,,"[10.4, 11.2]",3920393,4,,,,-0.678463,,Right Foot,,,"[20.2, 3.3]",,Ground Pass,,12.587692,,,,,Ali Maâloul,5647.0,,,,,,1,From Goal Kick,Montassar Omar Talbi,32450.0,Left Center Back,10,Tunisia,777,['160b5bd6-5226-4524-a690-2e742ccdffb5'],53,,,,,,,,,,,,,,,,,Tunisia,777,00:04:53.987,Pass,
,,,,,,,,,,,,,,,,,,,1.086808,,,,,,,,,7cafb497-27b7-4870-bf9d-a49cd77f841a,147,,,"[21.1, 3.3]",3920393,4,,,,2.9669204,,Left Foot,,,"[10.9, 5.1]",,Ground Pass,,10.357606,,,,,Montassar Omar Talbi,32450.0,,,,,,1,From Goal Kick,Ali Maâloul,5647.0,Left Back,10,Tunisia,777,"['03d92150-36f8-48e9-b0dc-650bac0e143f', '54fc7d51-048a-409c-85d1-b041b3b3e71c']",55,,,,,,,,,,,,,,,,,Tunisia,777,00:04:55.994,Pass,True
,,,,,,,,,,,,,,,,,,,2.08534,,,,,,,,,8af008b6-fab3-4f7e-a1ae-b24f23b5af82,150,,,"[13.0, 5.1]",3920393,4,,,,0.3375744,,Left Foot,,,"[52.6, 19.0]",,High Pass,,41.968678,,,Incomplete,,Taha Yassine Khenissi,128793.0,,,,,,1,From Goal Kick,Montassar Omar Talbi,32450.0,Left Center Back,10,Tunisia,777,"['09fb32c0-1937-4bb0-b132-f07878c4d038', '31f1bf34-d08a-45a2-8f25-2f5df2e4da99']",58,,,,,,,,,,,,,,,,,Tunisia,777,00:04:58.260,Pass,
,,,,,,,,,,,,,,,,,,,1.37677,,,,,,,,,655e20bc-6cf3-4e98-9131-cc114b4ca804,157,,,"[66.4, 70.5]",3920393,5,,,,-2.8928826,,Right Foot,,,"[47.5, 65.7]",,Ground Pass,,19.5,,,,,Kennedy Amutenya,264381.0,,,,,Free Kick,1,From Free Kick,Ryan Nyambe,4218.0,Right Back,12,Namibia,4980,['5ae7eeec-0cd9-4b35-9cf5-6766799b6421'],11,,,,,,,,,,,,,,,,,Namibia,4980,00:05:11.072,Pass,
,,,,,,,,,,,,,,,,,,,1.648155,,,,,,,,,a7604800-ef6d-4e19-9f1f-8223196efb54,160,,,"[47.5, 65.7]",3920393,5,,,,-1.6536732,,Right Foot,,,"[44.9, 34.4]",,Ground Pass,,31.4078,,,,,Lubeni Haukongo,135004.0,,,,,,1,From Free Kick,Kennedy Amutenya,264381.0,Right Center Back,12,Namibia,4980,['2af73936-9e99-4928-9abe-cc573dd584d9'],13,,,,,,,,,,,,,,,,,Namibia,4980,00:05:13.251,Pass,
,,,,,,,,,,,,,,,,,,,1.275025,,,,,,,,,ffee2c36-e3ac-4de8-939b-2e9f51f76b85,163,,,"[44.9, 34.4]",3920393,5,,,,-1.329743,,Left Foot,,,"[50.8, 10.4]",,Ground Pass,,24.714571,,,,,Riaan Hanamub,65555.0,,,,,,1,From Free Kick,Lubeni Haukongo,135004.0,Left Center Back,12,Namibia,4980,['63513f8a-5a33-4a95-894d-1135a77991a2'],16,,,,,,,,,,,,,,,,,Namibia,4980,00:05:16.164,Pass,
,,,,,,,,,,,,,,,,,,,0.891127,,,,,,,,,636fb899-6e6b-46f4-a93e-b41a8d49cb3f,166,,,"[50.8, 10.4]",3920393,5,,,,1.0531472,,Left Foot,,,"[54.9, 17.6]",,Ground Pass,,8.285529,,,,,Aprocious Petrus,136406.0,,,,,,1,From Free Kick,Riaan Hanamub,65555.0,Left Back,12,Namibia,4980,['547c2009-18b1-4038-beca-147b8765644b'],19,,,,,,,,,,,,,,,,,Namibia,4980,00:05:19.280,Pass,
,,,,,,,,,,,,,,,,,,,0.910403,,,,,,,,,c47a3b31-f4ba-4aa7-8024-19a0dc578525,169,,,"[54.7, 15.7]",3920393,5,,,,-0.43358147,,Left Foot,,,"[65.5, 10.7]",,Ground Pass,,11.90126,,,,,Deon Hotto Kavendji,64612.0,,,,,,1,From Free Kick,Aprocious Petrus,136406.0,Center Defensive Midfield,12,Namibia,4980,['b8b05656-429d-4f09-afad-24bd5ecfa541'],21,,,,,,,,,,,,,,,,,Namibia,4980,00:05:21.801,Pass,
,,,,,,,,,,,,,,,,,,,1.467877,,,,,,,,,e35c33d8-c95e-4eb4-a615-c8a2f1a2e32e,173,,,"[66.6, 6.1]",3920393,5,,,,-0.08112239,,Left Foot,,,"[91.2, 4.1]",,Ground Pass,,24.681168,,,,,Prins Menelik Tjiueza,103803.0,,,,,,1,From Free Kick,Deon Hotto Kavendji,64612.0,Left Midfield,12,Namibia,4980,['92a64756-4d4b-4357-bb8c-9e88b6f908e1'],24,,,,,,,,,,,,,,,,,Namibia,4980,00:05:24.465,Pass,
,,,,,,,,,,,,,,,,,,,1.810877,,,,,,,,,fa63d18a-49c3-4a73-8e15-c4817bf5a544,179,,,"[95.5, 0.1]",3920393,5,,,,0.98837507,,,,,"[111.9, 25.0]",,High Pass,,29.8156,,,Incomplete,,Peter Shalulile,65723.0,,,,,Throw-in,1,From Throw In,Deon Hotto Kavendji,64612.0,Left Midfield,13,Namibia,4980,"['1671bb63-c705-45cf-a2c2-20c85c98e145', 'c5d13267-c6a6-42e0-93a5-62df1584f4b8']",38,,,,,,,,,,,,,,,,,Namibia,4980,00:05:38.889,Pass,
,,,,,,,,,,,,,,,,,,,1.577391,,,,,,,,,c5d13267-c6a6-42e0-93a5-62df1584f4b8,182,,,"[8.2, 55.1]",3920393,5,,,True,1.3924781,,,,,"[11.3, 72.3]",,Low Pass,,17.477127,,,,,Wajdi Kechrida,105944.0,,,,,Recovery,1,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,13,Namibia,4980,"['41b1a9ad-7514-4c54-94e4-37d7d9414d3e', 'fa63d18a-49c3-4a73-8e15-c4817bf5a544', '5dc74d24-5195-487d-a16a-5373264c9d6c']",40,,,,,,,,,,,,,,,,,Tunisia,777,00:05:40.700,Pass,True
,,,,,,,,,,,,,,,,,,,1.393932,,,,,,,,,35d2028d-90b6-4ab2-8751-5629d1953ac5,186,,,"[12.6, 74.0]",3920393,5,,,,-0.111028,,Right Foot,,,"[42.2, 70.7]",,High Pass,,29.783384,,,Incomplete,,Anis Ben Slimane,35592.0,,,,,,1,From Throw In,Wajdi Kechrida,105944.0,Right Back,13,Namibia,4980,"['b51a5b00-b343-4841-8215-94fedad28ff7', 'e83c0379-09b5-4303-bb1b-80a605de7cce', 'fd30a1fd-3444-41b2-a0b2-c905c87936c3']",44,,,,,,,,,,,,,,,,,Tunisia,777,00:05:44.001,Pass,True
,,,,,,,,,,,,True,,,,,,,2.421255,,,,,,,,,fd30a1fd-3444-41b2-a0b2-c905c87936c3,188,,,"[77.9, 9.4]",3920393,5,,,,0.7531513,,Head,,,"[79.5, 10.9]",,High Pass,,2.1931713,,,,,Petrus Shitembi,125333.0,,,,,Interception,1,From Throw In,Aprocious Petrus,136406.0,Center Defensive Midfield,13,Namibia,4980,"['365482be-0060-48be-967c-dc63b05a28cc', '35d2028d-90b6-4ab2-8751-5629d1953ac5']",45,,,,,,,,,,,,,,,,,Namibia,4980,00:05:45.395,Pass,
,,,,,,,,,,,,,,,,,,,0.976823,,,,,,,,,fa93dd8d-e31d-43ce-b5ba-3f007ce6d2e0,192,,,"[38.5, 69.2]",3920393,5,,,,-1.1749458,,Right Foot,,,"[41.3, 62.5]",,Ground Pass,,7.2615423,,,,,Mohamed Ali Ben Romdhane,102816.0,,,,,Recovery,1,Regular Play,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,14,Tunisia,777,['6779fbdc-a311-438a-92b9-fb0d60516e52'],48,,,,,,,,,,,,,,,,,Tunisia,777,00:05:48.371,Pass,
,,,,,,,,,,,,,,,,,,,0.559606,,,,,,,,,f8ee948c-e858-4f6e-8f65-597ae6138640,195,,,"[41.3, 62.5]",3920393,5,,,,1.3921653,,Right Foot,,,"[42.6, 69.7]",,Low Pass,,7.31642,,,,,Mohamed Elias Achouri,132461.0,,,,,,1,Regular Play,Mohamed Ali Ben Romdhane,102816.0,Left Center Midfield,14,Tunisia,777,['222fd575-48f3-4fb4-a9bd-bc46254f2046'],49,,,,,,,,,,,,,,,,,Tunisia,777,00:05:49.348,Pass,
,,,,,,,,,,,,,,,,,,,3.160653,,,,,,,,,a025413a-2fba-4f73-ba1a-1bbdbcfb9ca8,199,,,"[42.8, 69.7]",3920393,5,,,,0.36473483,,Right Foot,,,"[59.3, 76.0]",,High Pass,,17.661823,,,,,Taha Yassine Khenissi,128793.0,,,,,,1,Regular Play,Mohamed Elias Achouri,132461.0,Right Wing,14,Tunisia,777,"['eb7d0c84-1f04-4472-a726-2548151992ab', '3e4e767e-39b7-46f8-875a-026c69b2e6fd']",51,,,,,,,,,,,,,,,,,Tunisia,777,00:05:51.002,Pass,True
,,,,,,,,,,,,,,,,,,,0.073777,,,,,,,,,4f6d6edd-f51f-4d87-a78b-b251733d49c6,201,,,"[59.3, 76.0]",3920393,5,,,,-1.3487145,,Head,,,"[60.0, 72.9]",,Low Pass,,3.1780498,,,Incomplete,,Mohamed Elias Achouri,132461.0,,,,,,1,Regular Play,Taha Yassine Khenissi,128793.0,Center Forward,14,Tunisia,777,"['5715f68c-0f8a-4fad-b524-1b2d74067b5e', '026f308f-ae85-4957-a303-ac1c8520a530']",54,,,,,,,,,,,,,,,,,Tunisia,777,00:05:54.162,Pass,
,,,,,,,,,,,,,,,,,,,1.339772,,,,,,,,,7fbe94ba-9c02-4208-bf7e-b19c39283690,205,,,"[63.8, 6.7]",3920393,5,,,,-0.4164386,,Left Foot,,,"[69.0, 4.4]",,High Pass,,5.6859474,,,,,Deon Hotto Kavendji,64612.0,,,,,Recovery,1,Regular Play,Riaan Hanamub,65555.0,Left Back,14,Tunisia,777,"['e23e8f77-65c9-4bee-935d-313abe8c0e35', '0f4e6cb8-cf7d-4d84-a1b4-8b6d96bb9bc6']",55,,,,,,,,,,,,,,,,,Namibia,4980,00:05:55.270,Pass,True
,,,,,,,,,,,,,,,,,,,1.15633,,,,,,,,,dba5fa05-acdb-4004-b055-b33dbf4101b4,213,,,"[52.8, 72.3]",3920393,5,,,,-0.2814793,,Right Foot,,,"[61.1, 69.9]",,High Pass,,8.640023,,,Incomplete,,Mohamed Elias Achouri,132461.0,,,,,,1,Regular Play,Taha Yassine Khenissi,128793.0,Center Forward,14,Tunisia,777,"['db1ed708-9330-4ce0-b7e9-6a7494c3a19f', '0fbeed30-99cc-4872-8c97-0990e4b40762']",57,,,,,,,,,,,,,,,,,Tunisia,777,00:05:57.624,Pass,
,,,,,,,,,,,,,,,,,,,2.38063,,,,,,,,,c31b7838-7c8f-4493-be0a-a3dc6f997fe9,221,,,"[65.8, 8.7]",3920393,6,True,,,3.0525432,,Left Foot,,,"[49.0, 10.2]",,Ground Pass,,16.86683,,,,,Lubeni Haukongo,135004.0,,,,,Free Kick,1,From Free Kick,Riaan Hanamub,65555.0,Left Back,16,Namibia,4980,['4084d588-b539-4777-b459-63e60b49f047'],7,,,,,,,,,,,,,,,,,Namibia,4980,00:06:07.971,Pass,
,,,,,,,,,,,,,,,,,,,1.277569,,,,,,,,,0cb4d357-9c56-424d-86fa-86a029e4226c,223,,,"[49.0, 10.2]",3920393,6,True,,,1.5707964,,Left Foot,,,"[49.0, 45.9]",,Ground Pass,,35.7,,,,,Kennedy Amutenya,264381.0,,,,,,1,From Free Kick,Lubeni Haukongo,135004.0,Left Center Back,16,Namibia,4980,['b7b9bf41-c631-4c6e-b591-269898ab7caa'],10,,,,,,,,,,,,,,,,,Namibia,4980,00:06:10.829,Pass,
,,,,,,,,,,,,,,,,,,,0.880412,,,,,,,,,4d63bd73-184a-4ce8-9e1e-afd9d333b61b,225,,,"[69.9, 62.6]",3920393,6,,,,1.2160907,,Right Foot,,,"[74.9, 76.1]",,Ground Pass,,14.39618,,,,,Ryan Nyambe,4218.0,,,,,,1,From Free Kick,Kennedy Amutenya,264381.0,Right Center Back,16,Namibia,4980,['095efa66-527a-48c2-93f9-4dec38c95292'],17,,,,,,,,,,,,,,,,,Namibia,4980,00:06:17.901,Pass,
,,,,,,,,,,,,,,,,,,,2.538987,,,,,,,,,b1dfaed6-9c8b-4aa3-aad6-3b855b16e407,229,,,"[75.3, 76.1]",3920393,6,,,,0.0,,Right Foot,,,"[112.1, 76.1]",,Low Pass,,36.8,,,,,Absalom Iimbondi,103804.0,,,,,,1,From Free Kick,Ryan Nyambe,4218.0,Right Back,16,Namibia,4980,"['c619dcee-008d-4f2d-9544-74e34292a659', '4ae829cb-511d-450b-b377-5ed94012d453']",19,,,,,,,,,,,,,,,,,Namibia,4980,00:06:19.411,Pass,True
,,,,,,,,,,,,,,,,,,,1.467807,,,,,,,,,881a5569-c502-4b82-9839-29f4be63288b,232,,,"[115.3, 76.5]",3920393,6,,,,-1.7969488,cfe3947a-976b-4db4-9407-e48ee2dc6053,Right Foot,True,,"[107.5, 42.6]",,High Pass,,34.785774,,,,,Peter Shalulile,65723.0,True,,,,,1,From Free Kick,Absalom Iimbondi,103804.0,Right Midfield,16,Namibia,4980,['e7afd6d5-8034-49da-8493-355ae74ea536'],23,,,,,,,,,,,,,,,,,Namibia,4980,00:06:23.342,Pass,
,,,,,,,,,,,,,,,,,,,1.304307,,,,,,,,,b22c9856-f046-4276-8d29-e6274443f6be,236,,,"[7.2, 37.7]",3920393,6,True,,,-0.016297694,,Left Foot,,,"[111.5, 36.0]",,High Pass,,104.31385,,,Incomplete,,,,,,,,,1,From Keeper,Bechir Ben Said,136296.0,Goalkeeper,17,Tunisia,777,['949e011c-bc57-491d-8fd0-67719da3b214'],55,,,,,,,,,,,,,,,,,Tunisia,777,00:06:55.193,Pass,
,,,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,8b107c6e-f1f3-4c2e-85c6-00e10faaf9f0,238,,,"[10.3, 45.7]",3920393,6,,,,-1.6363587,,Right Foot,,,"[9.0, 25.9]",,Ground Pass,,19.84263,,,,,Lubeni Haukongo,135004.0,,,,,,1,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,18,Namibia,4980,['0fcf92ae-6987-4f67-ab29-9272da0405eb'],57,,,,,,,,,,,,,,,,,Namibia,4980,00:06:57.937,Pass,
,,,,,,,,,,,,,,,,,,,2.85324,,,,,,,,,bc047c0d-f620-4c25-9175-432e746280b0,241,,,"[25.8, 17.6]",3920393,7,,,,0.008156426,,Left Foot,,,"[87.1, 18.1]",,High Pass,,61.30204,,,,,Peter Shalulile,65723.0,,,,,,1,Regular Play,Lubeni Haukongo,135004.0,Left Center Back,18,Namibia,4980,['8d75f97d-593a-43dc-bdc3-668ee2fa9759'],2,,,,,,,,,,,,,,,,,Namibia,4980,00:07:02.657,Pass,
,,,,,,,,,,,,,,,,,,,2.110252,,,,,,,,,68c90cbe-d497-4d71-a6b6-291b313a6f34,244,,,"[87.1, 18.1]",3920393,7,,,True,-0.045992646,,,,,"[111.0, 17.0]",,High Pass,,23.9253,,,,,Deon Hotto Kavendji,64612.0,,,,,,1,Regular Play,Peter Shalulile,65723.0,Center Forward,18,Namibia,4980,"['42e5cb58-0fb0-426a-8516-dafc9777f0a9', '859254b4-7720-4111-97cd-05880cbf315c']",5,,,,,,,,,,,,,,,,,Namibia,4980,00:07:05.555,Pass,True
,,,,,,,,,,,,,,,,,,,1.333266,,,,,,,,,3b0667b8-6436-4d27-acea-4ac7ba1f317a,246,,,"[111.0, 17.0]",3920393,7,,,,1.609029,b4a39be6-af14-48ce-9797-82576599cc26,Left Foot,True,,"[110.3, 35.3]",,Low Pass,,18.313383,,,,,Peter Shalulile,65723.0,True,,,,,1,Regular Play,Deon Hotto Kavendji,64612.0,Left Midfield,18,Namibia,4980,['02dc085e-e300-43e6-974a-935630626a31'],7,,,,,,,,,,,,,,,,,Namibia,4980,00:07:07.666,Pass,
,,,,,,,,,,,,,,,,,,,0.879913,,,,,,,,,5273b612-b7f3-468b-b942-850ff6a2e29f,262,,,"[78.2, 4.1]",3920393,7,,,,2.3127437,,Right Foot,,,"[73.8, 8.9]",,Ground Pass,,6.511528,,,,,Aprocious Petrus,136406.0,,,,,,1,Regular Play,Deon Hotto Kavendji,64612.0,Left Midfield,18,Namibia,4980,"['7d802d1b-2d8e-4f89-ae01-356fb3c03439', 'be313478-78bb-4c16-b6a1-dbedcef0c761']",21,,,,,,,,,,,,,,,,,Namibia,4980,00:07:21.166,Pass,True
,,,,,,,,,,,,,,,,,,,2.075482,,,,,,,,,ca8c9c41-6b95-47d5-a4c9-2a7be974eecd,265,,,"[74.7, 8.7]",3920393,7,,,,-0.24621019,,Left Foot,,,"[93.8, 3.9]",,Ground Pass,,19.693907,,,Incomplete,,Deon Hotto Kavendji,64612.0,,,,,,1,Regular Play,Aprocious Petrus,136406.0,Center Defensive Midfield,18,Namibia,4980,"['d0614198-2d7f-42a2-9b1f-e85e8a2c4d14', 'd3c8e43b-6aed-4986-bb46-f88728971b06', '5e28f948-1baa-4d16-ba07-159d5ced809a']",22,,,,,,,,,,,,,,,,,Namibia,4980,00:07:22.046,Pass,True
,,,,,,,,,,,,,,,,,,,2.688741,,,,,,,,,f277f31f-1a23-4006-8722-d9913a1f6161,269,,,"[82.9, 0.1]",3920393,7,True,,,0.49788082,,,,,"[111.6, 15.7]",,High Pass,,32.66573,,,Unknown,,Peter Shalulile,65723.0,,,,,Throw-in,1,From Throw In,Riaan Hanamub,65555.0,Left Back,19,Namibia,4980,['96e3f8ae-59d7-499b-9f8a-758a7fc84297'],45,,,,,,,,,,,,,,,,,Namibia,4980,00:07:45.072,Pass,
,,,,,,,,,,,,,,,,,,,0.022623,,,,,,,,,62d34aaa-bae1-4756-832b-af419dc6820b,274,,,"[6.7, 64.4]",3920393,8,True,,,-0.63865954,,Right Foot,,,"[86.3, 5.3]",,High Pass,,99.14116,,,Incomplete,,,,,True,,,Free Kick,1,From Free Kick,Yassine Meriah,5651.0,Right Center Back,20,Tunisia,777,['370c8cfd-46ce-4beb-bd96-fe06a426f7f3'],17,,,,,,,,,,,,,,,,,Tunisia,777,00:08:17.012,Pass,
,,,,,,,,,,,,,,,,,,,1.023692,,,,,,,,,6ca7acd4-6dd6-485a-82f8-dfbbb416ea9e,276,,,"[93.0, 0.1]",3920393,8,,,,0.81713355,,,,,"[99.1, 6.6]",,Low Pass,,8.914034,,,,,Youssef Msakni,23910.0,,,,,Throw-in,1,From Throw In,Ali Maâloul,5647.0,Left Back,21,Tunisia,777,['381ca7f1-e40a-41e6-b31b-cc297e7b6278'],28,,,,,,,,,,,,,,,,,Tunisia,777,00:08:28.709,Pass,
,,,,,,,,,,,,,,,,,,,0.783395,,,,,,,,,b899b095-a5e9-4509-a4a3-2aa1b62407a2,278,,,"[99.1, 6.6]",3920393,8,,,,-2.805625,,Left Foot,,,"[92.8, 4.4]",,Ground Pass,,6.6730804,,,,,Ali Maâloul,5647.0,,,,,,1,From Throw In,Youssef Msakni,23910.0,Left Wing,21,Tunisia,777,['df54b7bc-19f0-4ec2-8023-c9059227b915'],29,,,,,,,,,,,,,,,,,Tunisia,777,00:08:29.732,Pass,
,,,,,,,,,,,,,,,,,,,0.538462,,,,,,,,,9b006a27-4063-4d01-b85a-25f6095a09b4,282,,,"[92.8, 4.4]",3920393,8,,,,2.9229238,,Left Foot,,,"[85.6, 6.0]",,Ground Pass,,7.3756356,,,,,Mohamed Ali Ben Romdhane,102816.0,,,,,,1,From Throw In,Ali Maâloul,5647.0,Left Back,21,Tunisia,777,['8486867b-c3a1-45de-ba99-9dd487047889'],31,,,,,,,,,,,,,,,,,Tunisia,777,00:08:31.059,Pass,
,,,,,,,,,,,,,,,,,,,1.544877,,,,,,,,,6ac2483f-9b57-488f-b403-a98bca50a96c,285,,,"[82.2, 6.0]",3920393,8,,,,2.5477335,,Right Foot,,,"[66.5, 16.6]",,Ground Pass,,18.943336,,,,,Montassar Omar Talbi,32450.0,,,,,,1,From Throw In,Mohamed Ali Ben Romdhane,102816.0,Left Center Midfield,21,Tunisia,777,['0dad9afc-7b6e-4708-a7d8-86e8944eb41d'],33,,,,,,,,,,,,,,,,,Tunisia,777,00:08:33.724,Pass,
,,,,,,,,,,,,,,,,,,,1.599996,,,,,,,,,671d1f4d-799e-4af9-9eee-379161a190d5,288,,,"[66.7, 15.7]",3920393,8,,,,1.6569462,,Right Foot,,,"[64.8, 37.7]",,Ground Pass,,22.081894,,,,,Yassine Meriah,5651.0,,,,,,1,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,21,Tunisia,777,['80053942-f5de-45c3-aeba-de8f8668654a'],36,,,,,,,,,,,,,,,,,Tunisia,777,00:08:36.162,Pass,
,,,,,,,,,,,,,,,,,,,1.114054,,,,,,,,,1ef2c7d4-c3ac-4dce-a401-7fbccf158763,291,,,"[64.8, 37.7]",3920393,8,,,,-1.6438369,,Right Foot,,,"[63.0, 13.1]",,Ground Pass,,24.665766,,,,,Montassar Omar Talbi,32450.0,,,,,,1,From Throw In,Yassine Meriah,5651.0,Right Center Back,21,Tunisia,777,['58741105-96b4-404f-ac06-0cf1d07d0ebe'],37,,,,,,,,,,,,,,,,,Tunisia,777,00:08:37.830,Pass,
,,,,,,,,,,,,,,,,,,,1.053727,,,,,,,,,594330d7-0392-44c0-b6f1-61f64f051143,294,,,"[63.0, 13.1]",3920393,8,,,,-0.7328151,,Left Foot,,,"[70.0, 6.8]",,Ground Pass,,9.417537,,,,,Youssef Msakni,23910.0,,,,,,1,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,21,Tunisia,777,['1d3bc569-4aad-406d-bbf1-5dc4d1dbc7e5'],39,,,,,,,,,,,,,,,,,Tunisia,777,00:08:39.890,Pass,
,,,,,,,,,,,,,,,,,,,1.807699,,,,,,,,,700f52a1-14b9-4f3a-be0d-f6182ec6c8ec,298,,,"[68.5, 7.7]",3920393,8,,,,2.8903327,,Right Foot,,,"[49.8, 12.5]",,Ground Pass,,19.306217,,,,,Montassar Omar Talbi,32450.0,,,,,,1,From Throw In,Youssef Msakni,23910.0,Left Wing,21,Tunisia,777,['a357f4f3-e411-4ff2-9597-2bea55257caa'],44,,,,,,,,,,,,,,,,,Tunisia,777,00:08:44.017,Pass,
,,,,,,,,,,,,,,,,,,,1.028052,,,,,,,,,8704a409-a1bb-494b-a787-9000845b7b69,301,,,"[50.6, 12.9]",3920393,8,,,,-0.2315774,,Right Foot,,,"[73.5, 7.5]",,Ground Pass,,23.528069,,,,,Ali Maâloul,5647.0,,,,,,1,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,21,Tunisia,777,['fcf9ca37-37b2-4e53-9abf-47af5d6218c6'],49,,,,,,,,,,,,,,,,,Tunisia,777,00:08:49.055,Pass,
,,,,,,,,,,,,,,,,,,,0.901124,,,,,,,,,1aea85ef-e048-4468-ae58-5eb33fc0865b,305,,,"[71.9, 7.0]",3920393,8,,,,-2.9127939,,Left Foot,,,"[64.6, 5.3]",,Ground Pass,,7.495332,,,,,Youssef Msakni,23910.0,,,,,,1,From Throw In,Ali Maâloul,5647.0,Left Back,21,Tunisia,777,"['e4de4f11-1890-4746-b509-5c03545b6777', '583d2303-5bf2-4eae-abf1-8d25754c7532']",50,,,,,,,,,,,,,,,,,Tunisia,777,00:08:50.825,Pass,True
,,,,,,,,,,,,,,,,,,,2.256456,,,,,,,,,7df6b698-c489-44ec-8797-a7880f04826e,309,,,"[57.3, 80.0]",3920393,9,,,,-0.23400517,,,,,"[74.5, 75.9]",,High Pass,,17.681911,,,Incomplete,,Peter Shalulile,65723.0,,,,,Throw-in,1,From Throw In,Ryan Nyambe,4218.0,Right Back,22,Namibia,4980,"['33633890-9a65-4b7a-b11f-73b2cb42feae', '842b7ace-c933-441e-9ad1-8f19b1b945f7']",12,,,,,,,,,,,,,,,,,Namibia,4980,00:09:12.492,Pass,
,,,,,,,,,,,,,,,,,,,0.950439,,,,,,,,,842b7ace-c933-441e-9ad1-8f19b1b945f7,312,,,"[45.6, 4.2]",3920393,9,,,True,-0.10866122,,,,,"[51.1, 3.6]",,High Pass,,5.5326304,,,,,Youssef Msakni,23910.0,,,,,Recovery,1,Regular Play,Montassar Omar Talbi,32450.0,Left Center Back,23,Tunisia,777,"['fa06ee7e-4734-4aa4-8941-63bf13ce9756', '7df6b698-c489-44ec-8797-a7880f04826e', 'a067121c-355a-4248-8227-a6ee531cc4a5']",14,,,,,,,,,,,,,,,,,Tunisia,777,00:09:14.748,Pass,True
,,,,,,,,,,,,,,,,,,,1.752055,,,,,,,,,ca330571-ee1a-4b82-9748-236efc98ef80,316,,,"[51.1, 3.6]",3920393,9,,,,1.4553697,,Right Foot,,,"[51.9, 10.5]",,High Pass,,6.946222,,,,,Mohamed Ali Ben Romdhane,102816.0,,,,,,1,Regular Play,Youssef Msakni,23910.0,Left Wing,23,Tunisia,777,"['33286b72-ca97-45e5-8b7e-b26c244801f6', '013befa1-4910-4a2c-aeae-080dc2e3d84d']",17,,,,,,,,,,,,,,,,,Tunisia,777,00:09:17.280,Pass,True
